size 50 45
tileset outdoor
visibilityRadius 8
unexplored


encounter "wolves_lvl01" 8 26
encounter "wolves_lvl01" 18 8
encounter "wolves_lvl01" 26 18
encounter "wolves_lvl01" 21 31
encounter "forestRoad_merchant" 42 40
encounter "wolvesBoss_lvl02" 4 35
encounter "orcs_lvl01" 42 21
encounter "orcs_lvl01" 42 5

item 1 "ruraldoor_SW" 43 1
tile base 11 6 base/grass3
tile base 10 6 base/grass5
tile base 9 6 base/grass5
tile base 8 6 base/grass3
tile base 7 6 base/grass0
tile base 6 6 base/grass1
tile base 5 6 base/pathgrass1
tile base 4 6 base/pathgrass0
tile base 3 6 base/grass5
tile base 2 6 base/grass6
tile base 1 6 base/grass3
tile base 0 6 base/grass4
tile base 49 5 base/grass6
tile base 48 5 base/grass3
tile base 47 5 base/grass4
tile base 46 5 base/grass4
tile base 45 5 base/grass2
tile base 44 5 base/grassdry2
tile base 43 5 base/grassdry0
tile base 42 5 base/grassdry1
tile base 41 5 base/grassdry2
tile base 40 5 base/grass2
tile base 39 5 base/grass2
tile base 38 5 base/grass1
tile base 37 5 base/grass4
tile base 36 5 base/grass1
tile base 35 5 base/grass3
tile base 34 5 base/grass1
tile base 33 5 base/grass1
tile base 32 5 base/grass5
tile base 31 5 base/grass5
tile base 30 5 base/grass6
tile base 29 5 base/grass5
tile base 28 5 base/grass1
tile base 27 5 base/grass3
tile base 26 5 base/grass4
tile base 25 5 base/grass3
tile base 24 5 base/water3
tile base 23 5 base/water3
tile base 22 5 base/grass0
tile base 21 5 base/grass1
tile base 20 5 base/grass0
tile base 19 5 base/grass3
tile base 18 5 base/grass1
tile base 17 5 base/grass5
tile base 16 5 base/grass4
tile base 15 5 base/grass4
tile base 14 5 base/grass4
tile base 13 5 base/grass0
tile base 12 5 base/grass2
tile base 11 5 base/grass0
tile base 10 5 base/grass2
tile base 9 5 base/grass5
tile base 8 5 base/grass0
tile base 7 5 base/grass5
tile base 6 5 base/grass3
tile base 5 5 base/grass6
tile base 4 5 base/grass3
tile base 3 5 base/pathgrass1
tile base 2 5 base/pathgrass0
tile base 1 5 base/grass2
tile base 0 5 base/grass3
tile base 49 4 base/grass0
tile base 48 4 base/grass5
tile base 47 4 base/grass1
tile base 46 4 base/grass4
tile base 45 4 base/grass2
tile base 44 4 base/grass3
tile base 43 4 base/grassdry4
tile base 42 4 base/grassdry3
tile base 41 4 base/grassdry5
tile base 40 4 base/grass2
tile base 39 4 base/grass2
tile base 38 4 base/grass5
tile base 37 4 base/grass1
tile base 36 4 base/grass0
tile base 35 4 base/grass0
tile base 34 4 base/grass0
tile base 33 4 base/grass1
tile base 32 4 base/grass0
tile base 31 4 base/grass0
tile base 30 4 base/grass0
tile base 29 4 base/grass2
tile base 28 4 base/grass5
tile base 27 4 base/grass4
tile base 26 4 base/grass5
tile base 25 4 base/grass0
tile base 24 4 base/water1
tile base 23 4 base/grass0
tile base 22 4 base/grass4
tile base 21 4 base/grass0
tile base 20 4 base/grass2
tile base 19 4 base/grass6
tile base 18 4 base/grass6
tile base 17 4 base/grass1
tile base 16 4 base/grass1
tile base 15 4 base/grass4
tile base 14 4 base/grass5
tile base 13 4 base/grass3
tile base 12 4 base/grass5
tile base 11 4 base/grass5
tile base 10 4 base/grass5
tile base 9 4 base/grass6
tile base 8 4 base/grass5
tile base 7 4 base/grass4
tile base 6 4 base/grass0
tile base 5 4 base/grass4
tile base 4 4 base/grass2
tile base 3 4 base/grass5
tile base 2 4 base/grass3
tile base 1 4 base/pathgrass0
tile base 0 4 base/pathgrass0
tile base 49 3 base/grass6
tile base 48 3 base/grass4
tile base 47 3 base/grass3
tile base 46 3 base/grass5
tile base 45 3 base/grassdry1
tile base 44 3 base/grassdry2
tile base 43 3 base/grassdry3
tile base 42 3 base/grassdry3
tile base 41 3 base/grassdry4
tile base 40 3 base/grass3
tile base 39 3 base/grass1
tile base 38 3 base/grass1
tile base 37 3 base/grass6
tile base 36 3 base/grass3
tile base 35 3 base/grass1
tile base 34 3 base/grass5
tile base 33 3 base/grass3
tile base 32 3 base/grass3
tile base 31 3 base/grass4
tile base 30 3 base/grass3
tile base 29 3 base/grass2
tile base 28 3 base/grass0
tile base 27 3 base/grass3
tile base 26 3 base/grass5
tile base 25 3 base/grass5
tile base 24 3 base/water0
tile base 23 3 base/grass4
tile base 22 3 base/grass5
tile base 21 3 base/grass5
tile base 20 3 base/grass0
tile base 19 3 base/grass2
tile base 18 3 base/grass6
tile base 17 3 base/grass4
tile base 16 3 base/grass6
tile base 15 3 base/grass5
tile base 14 3 base/grass4
tile base 13 3 base/grass3
tile base 12 3 base/grass5
tile base 11 3 base/grass6
tile base 10 3 base/grass6
tile base 9 3 base/grass4
tile base 8 3 base/grass5
tile base 7 3 base/grass3
tile base 6 3 base/grass5
tile base 5 3 base/grass2
tile base 4 3 base/grass4
tile base 3 3 base/grass2
tile base 2 3 base/grass6
tile base 1 3 base/grass2
tile base 0 3 base/grass1
tile base 49 2 base/grass6
tile base 48 2 base/grass5
tile base 47 2 base/grass6
tile base 46 2 base/grass4
tile base 45 2 base/grass0
tile base 43 2 base/grassdry2
tile base 42 2 base/grassdry1
tile base 41 2 base/grassdry2
tile base 40 2 base/grass2
tile base 39 2 base/grass1
tile base 38 2 base/grass0
tile base 37 2 base/grass4
tile base 36 2 base/grass1
tile base 35 2 base/grass1
tile base 34 2 base/grass0
tile base 33 2 base/grass2
tile base 32 2 base/grass0
tile base 31 2 base/grass6
tile base 30 2 base/grass3
tile base 29 2 base/grass4
tile base 28 2 base/grass3
tile base 27 2 base/grass0
tile base 26 2 base/grass6
tile base 25 2 base/grass6
tile base 24 2 base/water4
tile base 23 2 base/grass1
tile base 22 2 base/grass5
tile base 21 2 base/grass1
tile base 20 2 base/grass1
tile base 19 2 base/grass6
tile base 18 2 base/grass1
tile base 17 2 base/grass0
tile base 16 2 base/grass3
tile base 15 2 base/grass6
tile base 14 2 base/grass5
tile base 13 2 base/grass6
tile base 12 2 base/grass1
tile base 11 2 base/grass5
tile base 10 2 base/grass4
tile base 9 2 base/grass4
tile base 8 2 base/grass4
tile base 7 2 base/grass6
tile base 6 2 base/grass4
tile base 5 2 base/grass2
tile base 4 2 base/grass2
tile base 3 2 base/grass4
tile base 2 2 base/grass0
tile base 1 2 base/grass5
tile base 0 2 base/grass0
tile base 49 1 base/grass5
tile base 48 1 base/grass2
tile base 47 1 base/grass2
tile base 44 1 base/path0
tile base 43 1 base/path1
tile base 41 1 base/grassdry2
tile base 40 1 base/grass5
tile base 39 1 base/grass4
tile base 38 1 base/grass2
tile base 37 1 base/grass1
tile base 36 1 base/grass2
tile base 35 1 base/grass5
tile base 34 1 base/grass4
tile base 33 1 base/grass6
tile base 32 1 base/grass4
tile base 31 1 base/grass5
tile base 30 1 base/grass5
tile base 29 1 base/grass2
tile base 28 1 base/grass2
tile base 27 1 base/grass5
tile base 26 1 base/grass2
tile base 25 1 base/grass1
tile base 24 1 base/water3
tile base 23 1 base/grass3
tile base 22 1 base/grass0
tile base 21 1 base/grass2
tile base 20 1 base/grass1
tile base 19 1 base/grass2
tile base 18 1 base/grass2
tile base 17 1 base/grass1
tile base 16 1 base/grass6
tile base 15 1 base/grass2
tile base 14 1 base/grass2
tile base 13 1 base/grass1
tile base 12 1 base/grass6
tile base 11 1 base/grass1
tile base 10 1 base/grass1
tile base 9 1 base/grass2
tile base 8 1 base/grass3
tile base 7 1 base/grass1
tile base 6 1 base/grass3
tile base 5 1 base/grass1
tile base 4 1 base/grass3
tile base 3 1 base/grass5
tile base 2 1 base/grass5
tile base 1 1 base/grass6
tile base 0 1 base/grass6
tile base 49 0 base/grass3
tile base 48 0 base/grass4
tile base 46 0 base/path3
tile base 45 0 base/path0
tile base 44 0 base/path0
tile base 43 0 base/path1
tile base 42 0 base/path1
tile base 39 0 base/grass4
tile base 38 0 base/grass5
tile base 37 0 base/grass2
tile base 36 0 base/grass2
tile base 35 0 base/grass5
tile base 34 0 base/grass2
tile base 33 0 base/grass6
tile base 32 0 base/grass2
tile base 31 0 base/grass1
tile base 30 0 base/grass4
tile base 29 0 base/grass4
tile base 28 0 base/grass4
tile base 27 0 base/grass1
tile base 26 0 base/grass6
tile base 25 0 base/grass2
tile base 24 0 base/water4
tile base 23 0 base/grass4
tile base 22 0 base/grass1
tile base 21 0 base/grass5
tile base 20 0 base/grass5
tile base 19 0 base/grass6
tile base 18 0 base/grass6
tile base 17 0 base/grass6
tile base 16 0 base/grass4
tile base 15 0 base/grass0
tile base 14 0 base/grass3
tile base 13 0 base/grass5
tile base 12 0 base/grass1
tile base 11 0 base/grass2
tile base 10 0 base/grass1
tile base 9 0 base/grass3
tile base 8 0 base/grass2
tile base 7 0 base/grass0
tile base 6 0 base/grass2
tile base 5 0 base/grass1
tile base 4 0 base/grass1
tile base 3 0 base/grass2
tile base 2 0 base/grass1
tile base 1 0 base/grass2
tile base 0 0 base/grass0
tile borders 38 42 borders/grass-se
tile borders 38 42 borders/grass-se-s
tile borders 38 42 borders/grass-se-s-sw
tile borders 36 42 borders/grass-se
tile borders 36 42 borders/grass-se-s
tile borders 36 42 borders/grass-se-s-sw
tile borders 40 41 borders/grass-se
tile borders 40 41 borders/grass-se-s
tile borders 39 41 borders/grass-se
tile borders 39 41 borders/grass-se-s
tile borders 37 41 borders/grass-s
tile borders 35 41 borders/grass-s-sw
tile borders 34 41 borders/grass-s-sw
tile borders 34 41 borders/grass-s-sw-nw
tile borders 46 40 borders/grass-se
tile borders 46 40 borders/grass-se-s
tile borders 46 40 borders/grass-nw
tile borders 46 40 borders/grass-nw-n
tile borders 45 40 borders/grass-se
tile borders 45 40 borders/grass-se-s
tile borders 45 40 borders/grass-n
tile borders 45 40 borders/grass-se-s-sw
tile borders 44 40 borders/grass-n-ne
tile borders 44 40 borders/grass-s-sw
tile borders 44 40 borders/grass-n
tile borders 42 40 borders/grass-se
tile borders 42 40 borders/grass-se-s
tile borders 41 40 borders/grass-se
tile borders 41 40 borders/grass-se-s
tile borders 38 40 borders/grass-nw
tile borders 38 40 borders/grass-nw-n
tile borders 37 40 borders/grass-n
tile borders 36 40 borders/grass-n
tile borders 36 40 borders/grass-n-ne
tile borders 34 40 borders/grass-sw-nw
tile borders 48 39 borders/grass-se
tile borders 48 39 borders/grass-se-s
tile borders 48 39 borders/grass-nw
tile borders 48 39 borders/grass-nw-n
tile borders 47 39 borders/grass-se
tile borders 47 39 borders/grass-se-s
tile borders 47 39 borders/grass-nw
tile borders 47 39 borders/grass-nw-n
tile borders 43 39 borders/grass-ne
tile borders 43 39 borders/grass-s
tile borders 42 39 borders/grass-n
tile borders 40 39 borders/grass-n
tile borders 39 39 borders/grass-nw
tile borders 35 39 borders/grass-n
tile borders 35 39 borders/grass-n-ne
tile borders 34 39 borders/grass-sw
tile borders 34 39 borders/grass-n
tile borders 34 39 borders/grass-n-ne
tile borders 49 38 borders/grass-nw
tile borders 43 38 borders/grass-nw-n-ne
tile borders 43 38 borders/grass-n-ne-se
tile borders 43 38 borders/grass-nw
tile borders 41 38 borders/grass-nw-n-ne
tile borders 41 38 borders/grass-nw
tile borders 39 38 borders/grass-sw-nw
tile borders 39 38 borders/grass-nw-n-ne
tile borders 33 38 borders/grass-n-ne
tile borders 33 38 borders/grass-s-sw
tile borders 33 38 borders/grass-n
tile borders 32 38 borders/grass-n-ne
tile borders 32 38 borders/grass-s-sw
tile borders 32 38 borders/grass-n
tile borders 10 38 borders/grassdry-n
tile borders 44 37 borders/leaves-nw
tile borders 43 37 borders/leaves-n
tile borders 42 37 borders/leaves-n
tile borders 42 37 borders/leaves-n-ne
tile borders 31 37 borders/grass-n-ne
tile borders 31 37 borders/grass-s-sw
tile borders 31 37 borders/grass-n
tile borders 30 37 borders/grass-n-ne
tile borders 30 37 borders/grass-s-sw
tile borders 30 37 borders/grass-n
tile borders 11 37 borders/grassdry-nw
tile borders 9 37 borders/grassdry-n-ne
tile borders 9 37 borders/grassdry-n
tile borders 8 37 borders/grassdry-n-ne
tile borders 8 37 borders/grassdry-n
tile borders 6 37 borders/grassdry-n
tile borders 4 37 borders/grassdry-n
tile borders 44 36 borders/leaves-sw-nw-n
tile borders 44 36 borders/leaves-sw-nw
tile borders 41 36 borders/leaves-ne
tile borders 29 36 borders/grass-ne
tile borders 29 36 borders/grass-s-sw
tile borders 29 36 borders/grass-s-sw-nw
tile borders 12 36 borders/grassdry-nw
tile borders 11 36 borders/grassdry-sw-nw-n
tile borders 11 36 borders/grassdry-sw-nw
tile borders 7 36 borders/grassdry-nw-n-ne
tile borders 7 36 borders/grassdry-nw
tile borders 5 36 borders/grassdry-nw
tile borders 5 36 borders/grassdry-nw-n-ne
tile borders 3 36 borders/grassdry-n-ne
tile borders 3 36 borders/grassdry-n
tile borders 2 36 borders/grassdry-n-ne
tile borders 2 36 borders/grassdry-n
tile borders 45 35 borders/leaves-nw
tile borders 41 35 borders/leaves-ne-se
tile borders 29 35 borders/grass-sw-nw
tile borders 29 35 borders/grass-ne-se
tile borders 12 35 borders/grassdry-sw
tile borders 1 35 borders/grassdry-ne
tile borders 46 34 borders/leaves-nw
tile borders 45 34 borders/leaves-sw-nw-n
tile borders 45 34 borders/leaves-sw-nw
tile borders 41 34 borders/leaves-n-ne-se
tile borders 41 34 borders/leaves-n
tile borders 40 34 borders/leaves-ne
tile borders 29 34 borders/grass-sw-nw
tile borders 29 34 borders/grass-ne-se
tile borders 11 34 borders/grassdry-s-sw
tile borders 10 34 borders/grassdry-s-sw
tile borders 10 34 borders/grassdry-s-sw-nw
tile borders 2 34 borders/grassdry-se
tile borders 2 34 borders/grassdry-se-s
tile borders 1 34 borders/grassdry-se
tile borders 46 33 borders/leaves-sw
tile borders 40 33 borders/leaves-n
tile borders 40 33 borders/leaves-n-ne-se
tile borders 29 33 borders/grass-sw-nw
tile borders 29 33 borders/grass-ne-se
tile borders 10 33 borders/grassdry-sw
tile borders 6 33 borders/grassdry-se
tile borders 6 33 borders/grassdry-se-s
tile borders 5 33 borders/grassdry-se-s-sw
tile borders 5 33 borders/grassdry-se
tile borders 5 33 borders/grassdry-se-s
tile borders 4 33 borders/grassdry-s
tile borders 3 33 borders/grassdry-se
tile borders 3 33 borders/grassdry-se-s
tile borders 46 32 borders/leaves-nw
tile borders 45 32 borders/leaves-sw-nw-n
tile borders 45 32 borders/leaves-s-sw
tile borders 39 32 borders/leaves-ne
tile borders 29 32 borders/grass-sw-nw
tile borders 29 32 borders/grass-ne-se
tile borders 9 32 borders/grassdry-s-sw
tile borders 8 32 borders/grassdry-s
tile borders 7 32 borders/grassdry-se
tile borders 7 32 borders/grassdry-se-s
tile borders 46 31 borders/leaves-sw
tile borders 44 31 borders/leaves-s-sw-nw
tile borders 44 31 borders/leaves-se
tile borders 44 31 borders/leaves-se-s
tile borders 39 31 borders/leaves-ne-se
tile borders 29 31 borders/grass-sw-nw
tile borders 29 31 borders/grass-ne-se
tile borders 45 30 borders/leaves-s
tile borders 44 30 borders/leaves-sw
tile borders 42 30 borders/leaves-se
tile borders 42 30 borders/leaves-se-s
tile borders 41 30 borders/leaves-se
tile borders 41 30 borders/leaves-se-s
tile borders 41 30 borders/leaves-se-s-sw
tile borders 40 30 borders/leaves-s
tile borders 39 30 borders/leaves-se
tile borders 29 30 borders/grass-sw-nw
tile borders 29 30 borders/grass-ne-se
tile borders 43 29 borders/leaves-s
tile borders 29 29 borders/grass-sw-nw
tile borders 29 29 borders/grass-ne-se
tile borders 29 28 borders/grass-sw-nw
tile borders 29 28 borders/grass-ne-se
tile borders 29 27 borders/grass-sw-nw
tile borders 29 27 borders/grass-ne-se
tile borders 29 26 borders/grass-sw-nw
tile borders 29 26 borders/grass-ne-se
tile borders 29 25 borders/grass-sw-nw
tile borders 29 25 borders/grass-ne-se
tile borders 29 24 borders/grass-sw-nw
tile borders 29 24 borders/grass-ne-se
tile borders 29 23 borders/grass-sw-nw
tile borders 29 23 borders/grass-ne-se
tile borders 29 22 borders/grass-sw
tile borders 29 22 borders/grass-n
tile borders 29 22 borders/grass-n-ne-se
tile borders 28 22 borders/grass-n-ne
tile borders 28 22 borders/grass-s-sw
tile borders 28 22 borders/grass-n
tile borders 20 22 borders/grass-nw
tile borders 20 22 borders/grass-nw-n
tile borders 20 22 borders/grass-se
tile borders 20 22 borders/grass-se-s
tile borders 19 22 borders/grass-n
tile borders 19 22 borders/grass-se
tile borders 19 22 borders/grass-se-s
tile borders 19 22 borders/grass-se-s-sw
tile borders 18 22 borders/grass-n-ne
tile borders 18 22 borders/grass-n
tile borders 18 22 borders/grass-s-sw
tile borders 16 22 borders/grass-nw
tile borders 16 22 borders/grass-nw-n
tile borders 16 22 borders/grass-se
tile borders 16 22 borders/grass-se-s
tile borders 15 22 borders/grass-n
tile borders 15 22 borders/grass-se
tile borders 15 22 borders/grass-se-s
tile borders 15 22 borders/grass-se-s-sw
tile borders 14 22 borders/grass-n-ne
tile borders 14 22 borders/grass-n
tile borders 14 22 borders/grass-s-sw
tile borders 27 21 borders/grass-n-ne
tile borders 27 21 borders/grass-s-sw
tile borders 27 21 borders/grass-n
tile borders 26 21 borders/grass-n
tile borders 26 21 borders/grass-n-ne
tile borders 26 21 borders/grass-s-sw
tile borders 22 21 borders/grass-nw
tile borders 22 21 borders/grass-nw-n
tile borders 22 21 borders/grass-se
tile borders 22 21 borders/grass-se-s
tile borders 21 21 borders/grass-nw
tile borders 21 21 borders/grass-nw-n
tile borders 21 21 borders/grass-se
tile borders 21 21 borders/grass-se-s
tile borders 17 21 borders/grass-nw-n-ne
tile borders 17 21 borders/grass-s
tile borders 17 21 borders/grass-nw
tile borders 13 21 borders/grass-n
tile borders 13 21 borders/grass-n-ne
tile borders 13 21 borders/grass-s-sw
tile borders 12 21 borders/grass-n
tile borders 12 21 borders/grass-n-ne
tile borders 12 21 borders/grass-s-sw
tile borders 25 20 borders/grass-n-ne
tile borders 25 20 borders/grass-n
tile borders 25 20 borders/grass-s-sw
tile borders 24 20 borders/grass-nw
tile borders 24 20 borders/grass-nw-n-ne
tile borders 24 20 borders/grass-s
tile borders 23 20 borders/grass-nw
tile borders 23 20 borders/grass-nw-n
tile borders 23 20 borders/grass-se
tile borders 23 20 borders/grass-se-s
tile borders 16 20 borders/grass-ne-se
tile borders 16 20 borders/grass-se-s-sw
tile borders 11 20 borders/grass-n
tile borders 11 20 borders/grass-n-ne
tile borders 11 20 borders/grass-s-sw
tile borders 10 20 borders/grass-n
tile borders 10 20 borders/grass-n-ne
tile borders 10 20 borders/grass-s-sw
tile borders 16 19 borders/grass-se
tile borders 15 19 borders/grass-s-sw
tile borders 14 19 borders/grass-s-sw
tile borders 14 19 borders/grass-sw-nw-n
tile borders 9 19 borders/grass-n
tile borders 9 19 borders/grass-n-ne
tile borders 9 19 borders/grass-s-sw
tile borders 8 19 borders/grass-n
tile borders 8 19 borders/grass-n-ne
tile borders 8 19 borders/grass-s-sw
tile borders 34 18 borders/grass-se
tile borders 34 18 borders/grass-se-s
tile borders 34 18 borders/grass-se-s-sw
tile borders 18 18 borders/grass-ne-se
tile borders 18 18 borders/grass-ne-se-s
tile borders 17 18 borders/grass-se
tile borders 17 18 borders/grass-se-s
tile borders 15 18 borders/grass-nw
tile borders 12 18 borders/grass-se
tile borders 12 18 borders/grass-se-s
tile borders 12 18 borders/grass-se-s-sw
tile borders 7 18 borders/grass-n
tile borders 7 18 borders/grass-n-ne
tile borders 7 18 borders/grass-s-sw
tile borders 6 18 borders/grass-n
tile borders 6 18 borders/grass-n-ne
tile borders 6 18 borders/grass-s-sw
tile borders 35 17 borders/grass-ne-se
tile borders 35 17 borders/grass-ne-se-s
tile borders 33 17 borders/grass-s-sw
tile borders 32 17 borders/grass-s-sw
tile borders 32 17 borders/grass-s-sw-nw
tile borders 18 17 borders/grass-ne-se
tile borders 15 17 borders/grass-sw-nw
tile borders 13 17 borders/grass-ne-se
tile borders 13 17 borders/grass-ne-se-s
tile borders 11 17 borders/grass-s-sw
tile borders 10 17 borders/grass-s-sw
tile borders 10 17 borders/grass-s-sw-nw
tile borders 5 17 borders/grass-ne
tile borders 5 17 borders/grass-s-sw
tile borders 5 17 borders/grass-s-sw-nw
tile borders 35 16 borders/grass-ne-se
tile borders 32 16 borders/grass-n
tile borders 32 16 borders/grass-sw
tile borders 18 16 borders/grass-nw-n-ne
tile borders 18 16 borders/grass-n-ne-se
tile borders 18 16 borders/grass-nw
tile borders 17 16 borders/grass-n
tile borders 16 16 borders/grass-ne
tile borders 15 16 borders/grass-sw
tile borders 14 16 borders/grass-s
tile borders 13 16 borders/grass-se
tile borders 10 16 borders/grass-sw-nw
tile borders 5 16 borders/grass-ne-se
tile borders 5 16 borders/grass-sw-nw
tile borders 42 15 borders/grassdry-n
tile borders 35 15 borders/grass-ne-se
tile borders 34 15 borders/grass-nw
tile borders 33 15 borders/grass-nw
tile borders 33 15 borders/grass-nw-n
tile borders 31 15 borders/grass-n-ne
tile borders 31 15 borders/grass-s-sw
tile borders 31 15 borders/grass-n
tile borders 30 15 borders/grass-n-ne
tile borders 30 15 borders/grass-s-sw
tile borders 30 15 borders/grass-n
tile borders 28 15 borders/grass-se
tile borders 28 15 borders/grass-se-s
tile borders 27 15 borders/grass-se
tile borders 27 15 borders/grass-se-s
tile borders 27 15 borders/grass-s-sw-nw
tile borders 25 15 borders/grass-ne-se
tile borders 25 15 borders/grass-se-s-sw
tile borders 24 15 borders/grass-s-sw
tile borders 24 15 borders/grass-s-sw-nw
tile borders 16 15 borders/grass-ne-se
tile borders 12 15 borders/grass-n
tile borders 10 15 borders/grass-sw-nw
tile borders 10 15 borders/grass-sw-nw-n
tile borders 6 15 borders/grass-se
tile borders 6 15 borders/grass-se-s
tile borders 6 15 borders/grass-nw
tile borders 6 15 borders/grass-nw-n
tile borders 5 15 borders/grass-se
tile borders 5 15 borders/grass-sw-nw
tile borders 5 15 borders/grass-sw-nw-n
tile borders 43 14 borders/grassdry-nw
tile borders 41 14 borders/grassdry-n-ne
tile borders 41 14 borders/grassdry-n
tile borders 40 14 borders/grassdry-n
tile borders 40 14 borders/grassdry-n-ne
tile borders 35 14 borders/grass-n
tile borders 35 14 borders/grass-n-ne-se
tile borders 34 14 borders/grass-n
tile borders 34 14 borders/grass-sw
tile borders 34 14 borders/grass-n-ne
tile borders 29 14 borders/grass-ne
tile borders 29 14 borders/grass-s
tile borders 28 14 borders/leaves-n
tile borders 27 14 borders/grass-sw
tile borders 26 14 borders/grass-s
tile borders 25 14 borders/grass-se
tile borders 24 14 borders/grass-sw
tile borders 16 14 borders/grass-se
tile borders 16 14 borders/grass-nw
tile borders 15 14 borders/grass-n
tile borders 14 14 borders/grass-nw
tile borders 14 14 borders/grass-nw-n-ne
tile borders 13 14 borders/grass-nw
tile borders 13 14 borders/grass-nw-n
tile borders 11 14 borders/grass-nw-n-ne
tile borders 11 14 borders/grass-nw
tile borders 8 14 borders/grass-se
tile borders 8 14 borders/grass-se-s
tile borders 8 14 borders/grass-nw
tile borders 8 14 borders/grass-nw-n
tile borders 7 14 borders/grass-se
tile borders 7 14 borders/grass-se-s
tile borders 7 14 borders/grass-nw
tile borders 7 14 borders/grass-nw-n
tile borders 6 14 borders/leaves-nw
tile borders 6 14 borders/leaves-nw-n
tile borders 5 14 borders/leaves-n
tile borders 4 14 borders/leaves-n-ne
tile borders 4 14 borders/leaves-n
tile borders 43 13 borders/grassdry-sw-nw
tile borders 39 13 borders/grassdry-ne
tile borders 33 13 borders/grass-nw-n-ne
tile borders 33 13 borders/grass-s-sw
tile borders 29 13 borders/leaves-nw
tile borders 29 13 borders/grass-n-ne-se
tile borders 27 13 borders/leaves-n
tile borders 27 13 borders/leaves-n-ne
tile borders 26 13 borders/leaves-ne
tile borders 23 13 borders/grass-s-sw
tile borders 22 13 borders/grass-s-sw
tile borders 22 13 borders/grass-s-sw-nw
tile borders 18 13 borders/grass-se
tile borders 18 13 borders/grass-se-s
tile borders 17 13 borders/grass-se
tile borders 17 13 borders/grass-se-s
tile borders 16 13 borders/grass-sw-nw
tile borders 16 13 borders/grass-sw-nw-n
tile borders 10 13 borders/grass-se
tile borders 10 13 borders/grass-se-s
tile borders 10 13 borders/grass-nw
tile borders 10 13 borders/grass-nw-n
tile borders 9 13 borders/grass-se
tile borders 9 13 borders/grass-se-s
tile borders 9 13 borders/grass-nw
tile borders 9 13 borders/grass-nw-n
tile borders 8 13 borders/leaves-nw
tile borders 8 13 borders/leaves-nw-n
tile borders 7 13 borders/leaves-nw
tile borders 7 13 borders/leaves-nw-n
tile borders 3 13 borders/leaves-n
tile borders 3 13 borders/leaves-n-ne
tile borders 2 13 borders/leaves-ne
tile borders 43 12 borders/grassdry-sw-nw
tile borders 40 12 borders/grassdry-ne-se-s
tile borders 40 12 borders/grassdry-n
tile borders 40 12 borders/grassdry-n-ne-se
tile borders 39 12 borders/grassdry-se
tile borders 29 12 borders/leaves-sw
tile borders 28 12 borders/leaves-s-sw
tile borders 26 12 borders/leaves-se
tile borders 24 12 borders/grass-nw
tile borders 24 12 borders/grass-nw-n
tile borders 23 12 borders/grass-n
tile borders 22 12 borders/grass-sw
tile borders 22 12 borders/grass-n
tile borders 22 12 borders/grass-n-ne
tile borders 19 12 borders/grass-ne-se
tile borders 19 12 borders/grass-ne-se-s
tile borders 17 12 borders/grass-nw
tile borders 12 12 borders/grass-se
tile borders 12 12 borders/grass-se-s
tile borders 12 12 borders/grass-nw
tile borders 12 12 borders/grass-nw-n
tile borders 11 12 borders/grass-se
tile borders 11 12 borders/grass-se-s
tile borders 11 12 borders/grass-nw
tile borders 11 12 borders/grass-nw-n
tile borders 9 12 borders/leaves-nw
tile borders 2 12 borders/leaves-ne-se
tile borders 44 11 borders/grassdry-n
tile borders 43 11 borders/grassdry-sw-nw
tile borders 39 11 borders/grassdry-ne
tile borders 32 11 borders/leaves-nw
tile borders 32 11 borders/leaves-nw-n
tile borders 31 11 borders/leaves-n
tile borders 30 11 borders/leaves-ne
tile borders 27 11 borders/leaves-s
tile borders 26 11 borders/grass-n
tile borders 26 11 borders/grass-n-ne-se
tile borders 25 11 borders/grass-nw
tile borders 21 11 borders/grass-n-ne
tile borders 21 11 borders/grass-s-sw
tile borders 21 11 borders/grass-n
tile borders 20 11 borders/grass-ne
tile borders 20 11 borders/grass-s
tile borders 19 11 borders/grass-se
tile borders 18 11 borders/grass-nw
tile borders 18 11 borders/grass-nw-n
tile borders 17 11 borders/grass-sw-nw
tile borders 17 11 borders/grass-sw-nw-n
tile borders 13 11 borders/grass-ne-se
tile borders 13 11 borders/grass-nw
tile borders 13 11 borders/grass-ne-se-s
tile borders 9 11 borders/leaves-sw-nw
tile borders 2 11 borders/leaves-se
tile borders 45 10 borders/grassdry-nw
tile borders 43 10 borders/grassdry-nw-n-ne
tile borders 43 10 borders/grassdry-sw-nw
tile borders 40 10 borders/grassdry-se
tile borders 40 10 borders/grassdry-se-s
tile borders 39 10 borders/grassdry-se
tile borders 34 10 borders/leaves-nw
tile borders 34 10 borders/leaves-nw-n
tile borders 33 10 borders/leaves-nw
tile borders 33 10 borders/leaves-nw-n
tile borders 30 10 borders/leaves-se
tile borders 25 10 borders/grass-nw-n-ne
tile borders 25 10 borders/grass-sw-nw
tile borders 20 10 borders/grass-se
tile borders 20 10 borders/grass-nw
tile borders 20 10 borders/grass-nw-n
tile borders 19 10 borders/grass-nw
tile borders 19 10 borders/grass-nw-n
tile borders 13 10 borders/grass-n
tile borders 13 10 borders/grass-sw
tile borders 13 10 borders/grass-n-ne-se
tile borders 12 10 borders/grass-n
tile borders 12 10 borders/grass-n-ne
tile borders 12 10 borders/grass-s-sw
tile borders 9 10 borders/leaves-sw-nw
tile borders 3 10 borders/leaves-ne-se-s
