size 40 40
tileset outdoor
visibilityRadius 8
unexplored

addStartLocation 3 12
addStartLocation 2 13
addStartLocation 2 12
addStartLocation 1 12

encounter "theGateSoldier" 36 6
encounter "treeants" 17 21
encounter "treeants" 16 34
encounter "treeants" 30 27
encounter "treeants" 30 11
encounter "treeants" 22 16
encounter "treeantsBoss" 10 6

item 1 "chest_superb" 12 35
tile entity 17 23 features/foliage03
tile entity 13 23 features/shrub02
tile entity 22 22 features/shrub02
tile entity 9 22 cliffs/concave-r
tile entity 9 22 cliffs/convex-bl
tile entity 9 22 cliffs/convex-l
tile entity 9 22 cliffs/concave-tr
tile entity 37 21 features/shrub04
tile entity 35 21 features/foliage03
tile entity 12 21 features/shrub04
tile entity 9 21 cliffs/concave-r
tile entity 9 21 cliffs/convex-l
tile entity 38 20 features/shrub05
tile entity 8 20 cliffs/concave-tr
tile entity 8 20 cliffs/concave-r
tile entity 8 20 cliffs/convex-bl
tile entity 8 20 cliffs/convex-l
tile entity 20 19 features/shrub02
tile entity 8 19 cliffs/concave-r
tile entity 8 19 cliffs/convex-l
tile entity 29 18 features/shrub05
tile entity 18 18 features/shrub02
tile entity 16 18 features/foliage03
tile entity 29 17 features/shrub04
tile entity 17 17 features/shrub02
tile entity 7 17 cliffs/concave-tr
tile entity 7 17 cliffs/convex-bl
tile entity 6 17 cliffs/concave-tr
tile entity 5 17 cliffs/concave-tl
tile entity 5 17 cliffs/convex-bl
tile entity 5 17 cliffs/convex-br
tile entity 4 17 cliffs/convex-bl
tile entity 4 17 cliffs/convex-l
tile entity 4 17 cliffs/convex-tl
tile entity 4 17 cliffs/concave-tr
tile entity 4 17 cliffs/concave-br
tile entity 36 16 features/shrub02
tile entity 29 16 features/shrub03
tile entity 11 16 features/foliage01
tile entity 5 16 cliffs/concave-r
tile entity 36 15 features/shrub02
tile entity 27 15 features/shrub04
tile entity 15 15 features/shrub01
tile entity 5 15 cliffs/concave-r
tile entity 5 15 cliffs/convex-l
tile entity 10 14 features/shrub05
tile entity 4 14 cliffs/convex-bl
tile entity 4 14 cliffs/concave-tr
tile entity 31 13 features/foliage01
tile entity 6 13 cliffs/concave-bl
tile entity 6 13 cliffs/concave-br
tile entity 3 13 cliffs/convex-bl
tile entity 3 13 cliffs/concave-tr
tile entity 2 13 cliffs/convex-bl
tile entity 2 13 cliffs/concave-tr
tile entity 36 12 features/shrub04
tile entity 17 12 features/foliage03
tile entity 8 12 cliffs/concave-r
tile entity 7 12 cliffs/convex-tl
tile entity 7 12 cliffs/concave-br
tile entity 5 12 cliffs/convex-tr
tile entity 5 12 cliffs/concave-bl
tile entity 4 12 cliffs/convex-tr
tile entity 4 12 cliffs/concave-bl
tile entity 1 12 cliffs/convex-bl
tile entity 1 12 cliffs/concave-tr
tile entity 0 12 cliffs/concave-tr
tile entity 35 11 features/shrub01
tile entity 34 11 features/shrub04
tile entity 8 11 cliffs/concave-r
tile entity 8 11 cliffs/convex-l
tile entity 3 11 cliffs/convex-tr
tile entity 3 11 cliffs/concave-bl
tile entity 2 11 cliffs/concave-bl
tile entity 2 11 cliffs/convex-tr
tile entity 32 10 features/shrub03
tile entity 30 10 features/foliage02
tile entity 1 10 cliffs/convex-tr
tile entity 1 10 cliffs/concave-bl
tile entity 0 10 cliffs/convex-tr
tile entity 33 9 features/shrub05
tile entity 21 9 features/foliage04
tile entity 11 9 features/foliage04
tile entity 7 9 cliffs/convex-bl
tile entity 7 9 cliffs/concave-tr
tile entity 6 9 cliffs/concave-tr
tile entity 6 9 cliffs/convex-bl
tile entity 29 8 features/foliage04
tile entity 26 8 features/barrels
tile entity 5 8 cliffs/concave-tr
tile entity 5 8 cliffs/convex-bl
tile entity 4 8 cliffs/concave-r
tile entity 4 8 cliffs/convex-bl
tile entity 4 8 cliffs/convex-l
tile entity 4 8 cliffs/concave-tr
tile entity 25 7 features/barrels
tile entity 23 7 features/shrub06
tile entity 21 7 features/foliage04
tile entity 37 6 features/foliage01
tile entity 29 6 features/shrub06
tile entity 26 6 features/shrub06
tile entity 21 6 features/shrub03
tile entity 3 6 cliffs/concave-tr
tile entity 3 6 cliffs/convex-bl
tile entity 2 6 cliffs/concave-tr
tile entity 2 6 cliffs/concave-br
tile entity 2 6 cliffs/convex-bl
tile entity 2 6 cliffs/convex-l
tile entity 2 6 cliffs/convex-tl
tile entity 31 5 features/shrub04
tile entity 6 5 features/barrels
tile entity 4 5 cliffs/concave-r
tile entity 3 5 cliffs/concave-br
tile entity 3 5 cliffs/convex-tl
tile entity 11 4 features/foliage04
tile entity 8 4 features/box02
tile entity 4 4 cliffs/concave-br
tile entity 4 4 cliffs/convex-l
tile entity 4 4 cliffs/convex-tl
tile entity 24 3 features/foliage02
tile entity 12 3 cliffs/concave-br
tile entity 12 3 cliffs/convex-tl
tile entity 11 3 cliffs/concave-bl
tile entity 11 3 cliffs/concave-br
tile entity 10 3 cliffs/concave-bl
tile entity 10 3 cliffs/convex-tr
tile entity 6 3 cliffs/concave-r
tile entity 5 3 cliffs/concave-br
tile entity 5 3 cliffs/convex-tl
tile entity 18 2 features/shrub02
tile entity 16 2 cliffs/convex-tl
tile entity 16 2 cliffs/concave-br
tile entity 15 2 cliffs/concave-bl
tile entity 15 2 cliffs/concave-br
tile entity 14 2 cliffs/convex-tl
tile entity 14 2 cliffs/convex-tr
tile entity 13 2 cliffs/concave-br
tile entity 13 2 cliffs/convex-tl
tile entity 9 2 cliffs/convex-tr
tile entity 9 2 cliffs/concave-bl
tile entity 8 2 cliffs/convex-tl
tile entity 8 2 cliffs/convex-tr
tile entity 7 2 cliffs/concave-br
tile entity 7 2 cliffs/concave-bl
tile entity 6 2 cliffs/convex-l
tile entity 6 2 cliffs/convex-tl
tile entity 6 2 cliffs/convex-tr
tile entity 36 1 features/shrub01
tile entity 34 1 features/shrub02
tile entity 33 1 features/foliage03
tile entity 28 1 features/shrub06
tile entity 24 1 features/shrub05
tile entity 21 1 features/shrub03
tile entity 17 1 cliffs/concave-r
tile entity 17 0 cliffs/convex-l
tile ceiling 38 39 trees/tree01
tile ceiling 37 39 trees/tree01
tile ceiling 36 39 trees/treetall01
tile ceiling 35 39 trees/treetall03
tile ceiling 34 39 trees/treetall03
tile ceiling 33 39 trees/tree01
tile ceiling 31 39 trees/treetall03
tile ceiling 30 39 trees/treetall03
tile ceiling 29 39 trees/treetall01
tile ceiling 24 39 trees/treetall03
tile ceiling 23 39 trees/treetall03
tile ceiling 22 39 trees/treetall02
tile ceiling 21 39 trees/tree03
tile ceiling 20 39 trees/treetall03
tile ceiling 19 39 trees/tree04
tile ceiling 18 39 trees/tree04
tile ceiling 17 39 trees/tree01
tile ceiling 16 39 trees/tree02
tile ceiling 15 39 trees/tree04
tile ceiling 14 39 trees/treetall02
tile ceiling 13 39 trees/treetall03
tile ceiling 12 39 trees/treetall02
tile ceiling 11 39 trees/tree04
tile ceiling 10 39 trees/treetall01
tile ceiling 9 39 trees/treetall04
tile ceiling 8 39 trees/tree02
tile ceiling 7 39 trees/tree03
tile ceiling 39 38 trees/tree01
tile ceiling 38 38 trees/treetall01
tile ceiling 37 38 trees/treetall04
tile ceiling 36 38 trees/treetall03
tile ceiling 35 38 trees/treetall03
tile ceiling 34 38 trees/treetall04
tile ceiling 33 38 trees/tree04
tile ceiling 32 38 trees/tree02
tile ceiling 31 38 trees/tree02
tile ceiling 30 38 trees/treetall03
tile ceiling 29 38 trees/tree04
tile ceiling 23 38 trees/tree03
tile ceiling 21 38 trees/treetall03
tile ceiling 20 38 trees/treetall01
tile ceiling 19 38 trees/treetall03
tile ceiling 18 38 trees/treetall02
tile ceiling 17 38 trees/treetall01
tile ceiling 16 38 trees/tree04
tile ceiling 15 38 trees/treetall02
tile ceiling 14 38 trees/treetall02
tile ceiling 13 38 trees/treetall03
tile ceiling 12 38 trees/treetall02
tile ceiling 11 38 trees/treetall04
tile ceiling 10 38 trees/treetall04
tile ceiling 8 38 trees/treetall04
tile ceiling 7 38 trees/treetall01
tile ceiling 39 37 trees/tree01
tile ceiling 38 37 trees/tree04
tile ceiling 37 37 trees/tree04
tile ceiling 36 37 trees/treetall02
tile ceiling 35 37 trees/tree04
tile ceiling 33 37 trees/tree01
tile ceiling 32 37 trees/tree03
tile ceiling 30 37 trees/tree04
tile ceiling 29 37 trees/tree04
tile ceiling 21 37 trees/treetall03
tile ceiling 39 36 trees/treetall04
tile ceiling 38 36 trees/tree04
tile ceiling 37 36 trees/tree02
tile ceiling 36 36 trees/treetall02
tile ceiling 34 36 trees/tree01
tile ceiling 33 36 trees/tree01
tile ceiling 16 36 trees/tree04
tile ceiling 38 35 trees/tree04
tile ceiling 37 35 trees/treetall02
tile ceiling 36 35 trees/treetall01
tile ceiling 35 35 trees/tree02
tile ceiling 34 35 trees/treetall04
tile ceiling 39 34 trees/treetall02
tile ceiling 38 34 trees/tree01
tile ceiling 37 34 trees/treetall01
tile ceiling 36 34 trees/tree04
tile ceiling 34 34 trees/tree02
tile ceiling 22 34 trees/treetall04
tile ceiling 39 33 trees/tree03
tile ceiling 38 33 trees/tree02
tile ceiling 37 33 trees/treetall01
tile ceiling 36 33 trees/treetall03
tile ceiling 35 33 trees/tree01
tile ceiling 34 33 trees/treetall03
tile ceiling 24 33 trees/tree03
tile ceiling 23 33 trees/tree04
tile ceiling 22 33 trees/tree03
tile ceiling 21 33 trees/treetall02
tile ceiling 20 33 trees/treetall04
tile ceiling 19 33 trees/tree03
tile ceiling 36 32 trees/tree03
tile ceiling 35 32 trees/tree04
tile ceiling 25 32 trees/treetall01
tile ceiling 24 32 trees/tree01
tile ceiling 23 32 trees/tree02
tile ceiling 22 32 trees/treetall03
tile ceiling 39 31 trees/tree01
tile ceiling 38 31 trees/treetall04
tile ceiling 36 31 trees/treetall04
tile ceiling 35 31 trees/tree01
tile ceiling 25 31 trees/tree02
tile ceiling 23 31 trees/treetall02
tile ceiling 16 31 trees/tree04
tile ceiling 15 31 trees/tree03
tile ceiling 14 31 trees/treetall03
tile ceiling 39 30 trees/tree02
tile ceiling 38 30 trees/treetall01
tile ceiling 26 30 trees/treetall04
tile ceiling 25 30 trees/treetall03
tile ceiling 24 30 trees/tree04
tile ceiling 23 30 trees/tree03
tile ceiling 18 30 trees/tree02
tile ceiling 16 30 trees/treetall02
tile ceiling 14 30 trees/treetall04
tile ceiling 39 29 trees/tree01
tile ceiling 31 29 trees/treetall02
tile ceiling 26 29 trees/tree03
tile ceiling 25 29 trees/treetall04
tile ceiling 19 29 trees/treetall04
tile ceiling 16 29 trees/treetall04
tile ceiling 15 29 trees/tree03
tile ceiling 14 29 trees/tree03
tile ceiling 13 29 trees/treetall01
tile ceiling 26 28 trees/treetall04
tile ceiling 25 28 trees/tree03
tile ceiling 24 28 trees/treetall04
tile ceiling 19 28 trees/treetall01
tile ceiling 18 28 trees/tree03
tile ceiling 17 28 trees/tree02
tile ceiling 16 28 trees/treetall02
tile ceiling 15 28 trees/treetall03
tile ceiling 14 28 trees/tree02
tile ceiling 13 28 trees/tree01
tile ceiling 12 28 trees/treetall02
tile ceiling 34 27 trees/tree04
tile ceiling 27 27 trees/tree01
tile ceiling 26 27 trees/treetall04
tile ceiling 18 27 trees/tree01
tile ceiling 17 27 trees/treetall02
tile ceiling 16 27 trees/treetall02
tile ceiling 14 27 trees/tree02
tile ceiling 13 27 trees/tree01
tile ceiling 12 27 trees/tree03
tile ceiling 11 27 trees/treetall02
tile ceiling 27 26 trees/treetall01
tile ceiling 26 26 trees/tree01
tile ceiling 25 26 trees/tree04
tile ceiling 18 26 trees/treetall03
tile ceiling 16 26 trees/tree03
tile ceiling 14 26 trees/tree01
tile ceiling 13 26 trees/tree04
tile ceiling 12 26 trees/tree01
tile ceiling 11 26 trees/treetall02
tile ceiling 39 25 trees/tree03
tile ceiling 38 25 trees/tree03
tile ceiling 37 25 trees/tree03
tile ceiling 26 25 trees/tree04
tile ceiling 17 25 trees/tree04
tile ceiling 16 25 trees/tree03
tile ceiling 15 25 trees/tree03
tile ceiling 14 25 trees/treetall02
tile ceiling 13 25 trees/tree04
tile ceiling 12 25 trees/treetall01
tile ceiling 11 25 trees/tree02
tile ceiling 39 24 trees/treetall01
tile ceiling 27 24 trees/tree03
tile ceiling 26 24 trees/treetall03
tile ceiling 25 24 trees/treetall04
tile ceiling 24 24 trees/tree03
tile ceiling 22 24 trees/tree04
tile ceiling 15 24 trees/treetall04
tile ceiling 14 24 trees/treetall02
tile ceiling 13 24 trees/tree04
tile ceiling 12 24 trees/treetall04
tile ceiling 11 24 trees/tree04
tile ceiling 10 24 trees/treetall04
tile ceiling 39 23 trees/tree04
tile ceiling 38 23 trees/treetall03
tile ceiling 27 23 trees/tree01
tile ceiling 26 23 trees/treetall04
tile ceiling 25 23 trees/tree04
tile ceiling 24 23 trees/treetall04
tile ceiling 14 23 trees/treetall03
tile ceiling 12 23 trees/treetall02
tile ceiling 11 23 trees/tree02
tile ceiling 10 23 trees/treetall02
tile ceiling 39 22 trees/treetall01
tile ceiling 38 22 trees/tree03
tile ceiling 37 22 trees/tree01
tile ceiling 25 22 trees/treetall03
tile ceiling 24 22 trees/tree04
tile ceiling 14 22 trees/treetall02
tile ceiling 13 22 trees/tree02
tile ceiling 12 22 trees/tree02
tile ceiling 11 22 trees/treetall01
tile ceiling 10 22 trees/tree03
tile ceiling 38 21 trees/treetall02
tile ceiling 32 21 trees/treetall04
tile ceiling 25 21 trees/tree03
tile ceiling 24 21 trees/tree01
tile ceiling 23 21 trees/treetall03
tile ceiling 22 21 trees/treetall01
tile ceiling 21 21 trees/treetall01
tile ceiling 13 21 trees/treetall02
tile ceiling 11 21 trees/treetall02
tile ceiling 10 21 trees/tree04
tile ceiling 39 20 trees/tree03
tile ceiling 37 20 trees/treetall03
tile ceiling 30 20 trees/treetall03
tile ceiling 25 20 trees/tree01
tile ceiling 24 20 trees/treetall02
tile ceiling 23 20 trees/treetall01
tile ceiling 22 20 trees/treetall03
tile ceiling 21 20 trees/tree01
tile ceiling 20 20 trees/tree02
tile ceiling 11 20 trees/treetall01
tile ceiling 10 20 trees/tree04
tile ceiling 9 20 trees/treetall03
tile ceiling 39 19 trees/tree04
tile ceiling 38 19 trees/tree02
tile ceiling 37 19 trees/tree02
tile ceiling 31 19 trees/treetall04
tile ceiling 30 19 trees/tree03
tile ceiling 29 19 trees/tree04
tile ceiling 23 19 trees/tree02
tile ceiling 22 19 trees/tree04
tile ceiling 21 19 trees/treetall04
tile ceiling 19 19 trees/treetall03
tile ceiling 18 19 trees/tree03
tile ceiling 11 19 trees/treetall02
tile ceiling 10 19 trees/tree04
tile ceiling 9 19 trees/treetall03
tile ceiling 39 18 trees/tree04
tile ceiling 38 18 trees/treetall01
tile ceiling 37 18 trees/treetall04
tile ceiling 36 18 trees/tree03
tile ceiling 31 18 trees/tree04
tile ceiling 30 18 trees/tree03
tile ceiling 28 18 trees/treetall03
tile ceiling 21 18 trees/tree01
tile ceiling 20 18 trees/tree03
tile ceiling 19 18 trees/tree03
tile ceiling 39 17 trees/treetall03
tile ceiling 38 17 trees/tree02
tile ceiling 37 17 trees/treetall04
tile ceiling 36 17 trees/tree01
tile ceiling 31 17 trees/treetall03
tile ceiling 30 17 trees/treetall02
tile ceiling 28 17 trees/tree02
tile ceiling 27 17 trees/tree01
tile ceiling 19 17 trees/tree01
tile ceiling 18 17 trees/tree04
tile ceiling 16 17 trees/treetall04
tile ceiling 39 16 trees/treetall02
tile ceiling 38 16 trees/treetall02
tile ceiling 37 16 trees/treetall04
tile ceiling 31 16 trees/tree03
tile ceiling 30 16 trees/tree04
tile ceiling 28 16 trees/treetall02
tile ceiling 27 16 trees/tree04
tile ceiling 26 16 trees/treetall04
tile ceiling 19 16 trees/treetall02
tile ceiling 18 16 trees/tree03
tile ceiling 17 16 trees/treetall03
tile ceiling 16 16 trees/tree03
tile ceiling 14 16 trees/treetall03
tile ceiling 39 15 trees/treetall03
tile ceiling 38 15 trees/treetall01
tile ceiling 37 15 trees/treetall03
tile ceiling 35 15 trees/tree02
tile ceiling 29 15 trees/tree01
tile ceiling 28 15 trees/tree04
tile ceiling 26 15 trees/treetall02
tile ceiling 25 15 trees/treetall03
tile ceiling 17 15 trees/treetall03
tile ceiling 16 15 trees/treetall02
tile ceiling 14 15 trees/tree04
tile ceiling 13 15 trees/treetall04
tile ceiling 39 14 trees/tree03
tile ceiling 38 14 trees/treetall01
tile ceiling 37 14 trees/treetall01
tile ceiling 36 14 trees/tree04
tile ceiling 35 14 trees/tree04
tile ceiling 27 14 trees/treetall02
tile ceiling 24 14 trees/tree03
tile ceiling 16 14 trees/treetall01
tile ceiling 15 14 trees/tree02
tile ceiling 14 14 trees/treetall01
tile ceiling 13 14 trees/tree04
tile ceiling 12 14 trees/tree04
tile ceiling 11 14 trees/tree01
tile ceiling 39 13 trees/tree01
tile ceiling 38 13 trees/treetall03
tile ceiling 37 13 trees/treetall02
tile ceiling 15 13 trees/treetall02
tile ceiling 14 13 trees/tree04
tile ceiling 13 13 trees/treetall04
tile ceiling 12 13 trees/tree04
tile ceiling 11 13 trees/tree02
tile ceiling 10 13 trees/treetall01
tile ceiling 9 13 trees/treetall02
tile ceiling 8 13 trees/tree04
tile ceiling 39 12 trees/tree04
tile ceiling 38 12 trees/treetall03
tile ceiling 37 12 trees/tree01
tile ceiling 35 12 trees/treetall01
tile ceiling 34 12 trees/treetall03
tile ceiling 15 12 trees/treetall03
tile ceiling 14 12 trees/treetall03
tile ceiling 13 12 trees/treetall03
tile ceiling 11 12 trees/treetall04
tile ceiling 9 12 trees/treetall01
tile ceiling 39 11 trees/tree03
tile ceiling 38 11 trees/treetall04
tile ceiling 37 11 trees/treetall04
tile ceiling 36 11 trees/treetall04
tile ceiling 33 11 trees/tree02
tile ceiling 32 11 trees/treetall01
tile ceiling 26 11 trees/treetall01
tile ceiling 25 11 trees/treetall01
tile ceiling 24 11 trees/tree04
tile ceiling 11 11 trees/treetall03
tile ceiling 10 11 trees/treetall02
tile ceiling 9 11 trees/tree03
tile ceiling 8 11 trees/tree02
tile ceiling 35 10 trees/tree03
tile ceiling 34 10 trees/treetall01
tile ceiling 33 10 trees/tree04
tile ceiling 26 10 trees/treetall04
tile ceiling 25 10 trees/tree01
tile ceiling 24 10 trees/treetall01
tile ceiling 8 10 trees/treetall01
tile ceiling 34 9 trees/treetall03
tile ceiling 32 9 trees/tree01
tile ceiling 25 9 trees/tree02
tile ceiling 24 9 trees/tree03
tile ceiling 23 9 trees/treetall01
tile ceiling 9 9 trees/tree02
tile ceiling 7 9 trees/treetall02
tile ceiling 33 8 trees/tree02
tile ceiling 28 8 trees/treetall04
tile ceiling 25 8 trees/tree01
tile ceiling 24 8 trees/tree02
tile ceiling 23 8 trees/tree03
tile ceiling 22 8 trees/tree02
tile ceiling 20 8 trees/tree01
tile ceiling 18 8 trees/treetall03
tile ceiling 34 7 trees/treetall03
tile ceiling 33 7 trees/treetall01
tile ceiling 32 7 trees/tree03
tile ceiling 31 7 trees/treetall01
tile ceiling 30 7 trees/tree03
tile ceiling 28 7 trees/treetall03
tile ceiling 26 7 trees/treetall01
tile ceiling 24 7 trees/tree04
tile ceiling 22 7 trees/treetall01
tile ceiling 20 7 trees/treetall03
tile ceiling 19 7 trees/treetall02
tile ceiling 18 7 trees/treetall01
tile ceiling 15 7 trees/treetall03
tile ceiling 5 7 trees/tree01
tile ceiling 39 6 trees/treetall02
tile ceiling 38 6 trees/treetall01
tile ceiling 34 6 trees/tree04
tile ceiling 33 6 trees/tree04
tile ceiling 32 6 trees/tree04
tile ceiling 31 6 trees/tree02
tile ceiling 30 6 trees/tree01
tile ceiling 28 6 trees/treetall02
tile ceiling 27 6 trees/treetall01
tile ceiling 25 6 trees/tree01
tile ceiling 24 6 trees/treetall04
tile ceiling 23 6 trees/tree02
tile ceiling 22 6 trees/treetall01
tile ceiling 20 6 trees/tree04
tile ceiling 19 6 trees/treetall01
tile ceiling 17 6 trees/treetall04
tile ceiling 39 5 trees/tree03
tile ceiling 38 5 trees/tree02
tile ceiling 33 5 trees/treetall03
tile ceiling 29 5 trees/tree04
tile ceiling 28 5 trees/treetall02
tile ceiling 27 5 trees/tree03
tile ceiling 25 5 trees/tree01
tile ceiling 15 5 trees/treetall01
tile ceiling 5 5 trees/treetall04
tile ceiling 39 4 trees/tree04
tile ceiling 38 4 trees/treetall02
tile ceiling 6 4 trees/treetall03
tile ceiling 39 3 trees/treetall01
tile ceiling 38 3 trees/treetall01
tile ceiling 36 3 trees/treetall02
tile ceiling 9 3 trees/tree04
tile ceiling 7 3 trees/treetall02
tile ceiling 39 2 trees/treetall02
tile ceiling 38 2 trees/treetall01
tile ceiling 22 2 trees/treetall04
tile ceiling 20 2 trees/treetall02
tile ceiling 39 1 trees/tree01
tile ceiling 38 1 trees/tree02
tile ceiling 35 1 trees/tree03
tile ceiling 32 1 trees/tree02
tile ceiling 31 1 trees/treetall03
tile ceiling 30 1 trees/tree01
tile ceiling 26 1 trees/tree02
tile ceiling 25 1 trees/treetall01
tile ceiling 23 1 trees/treetall01
tile ceiling 22 1 trees/tree04
tile ceiling 20 1 trees/tree03
tile ceiling 19 1 trees/tree04
tile ceiling 18 1 trees/tree03
tile ceiling 17 1 trees/treetall01
tile ceiling 39 0 trees/tree04
tile ceiling 38 0 trees/treetall03
tile ceiling 37 0 trees/tree02
tile ceiling 36 0 trees/treetall01
tile ceiling 35 0 trees/treetall02
tile ceiling 34 0 trees/treetall03
tile ceiling 33 0 trees/tree04
tile ceiling 32 0 trees/tree02
tile ceiling 31 0 trees/tree04
tile ceiling 30 0 trees/treetall03
tile ceiling 29 0 trees/tree01
tile ceiling 28 0 trees/treetall01
tile ceiling 27 0 trees/treetall04
tile ceiling 26 0 trees/tree01
tile ceiling 25 0 trees/tree02
tile ceiling 24 0 trees/tree04
tile ceiling 23 0 trees/treetall02
tile ceiling 22 0 trees/treetall01
tile ceiling 21 0 trees/treetall02
tile ceiling 20 0 trees/treetall03
tile ceiling 19 0 trees/tree02
tile ceiling 18 0 trees/treetall02
tile ceiling 17 0 trees/treetall01

elevation 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 2 1 1 1 1 1 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 3 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 4 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 5 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 7 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 8 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 9 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 10 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 11 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 12 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 13 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 14 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 15 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 16 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 17 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 18 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 19 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 20 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 21 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 22 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 23 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 24 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 25 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 26 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 27 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 28 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 29 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 30 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 31 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
