size 40 40
tileset outdoor
visibilityRadius 7
unexplored


encounter "ancientTombEntranceSpirit" 29 31
encounter "skeletons_lvl10" 27 19
encounter "skeletons_lvl10" 26 12
encounter "skeletons_lvl10" 23 4
encounter "skeletons_lvl10" 14 19
encounter "skeletons_lvl10" 11 33
encounter "skeletons_lvl10" 4 26
encounter "skeletons_lvl10" 16 9
encounter "skeletons_lvl10" 4 18
encounter "ancientTombWillSpirit" 12 3
encounter "ghoulBoss_lvl10" 5 6
encounter "ancientTombSecretWall" 37 2

item 1 "ruraldoor_SW" 23 37
tile entity 32 19 features/lantern-lit
tile entity 31 19 walls/wall-stone-n
tile entity 30 19 walls/wall-stone-n-ne
tile entity 20 19 walls/wall-stone-n-ne
tile entity 8 19 walls/wall-stone-nw-n
tile entity 8 19 features/coffin
tile entity 7 19 walls/wall-stone-nw-n
tile entity 7 19 features/coffin
tile entity 36 18 walls/wall-stone-nw-n-ne
tile entity 35 18 walls/wall-stone-nw-n
tile entity 29 18 walls/wall-stone-n-ne
tile entity 28 18 walls/wall-stone-n-ne
tile entity 22 18 walls/wall-stone-nw-n
tile entity 19 18 walls/wall-stone-n-ne
tile entity 18 18 walls/wall-stone-n-ne
tile entity 10 18 walls/wall-stone-nw-n
tile entity 10 18 features/coffin
tile entity 9 18 walls/wall-stone-nw-n
tile entity 9 18 features/coffin
tile entity 27 17 walls/wall-stone-n-ne
tile entity 26 17 walls/wall-stone-n-ne
tile entity 23 17 walls/wall-stone-nw
tile entity 17 17 walls/wall-stone-n-ne
tile entity 16 17 walls/wall-stone-n-ne
tile entity 12 17 walls/wall-stone-nw-n
tile entity 11 17 walls/wall-stone-nw-n
tile entity 28 16 walls/wall-stone-nw-n
tile entity 25 16 walls/wall-stone-n-ne
tile entity 24 16 walls/wall-stone-n-ne
tile entity 15 16 walls/wall-stone-n-ne
tile entity 14 16 walls/wall-stone-n-ne
tile entity 13 16 walls/wall-stone-nw
tile entity 30 15 walls/wall-stone-nw
tile entity 29 15 walls/wall-stone-nw-n
tile entity 23 15 walls/wall-stone-n-ne
tile entity 22 15 walls/wall-stone-n-ne
tile entity 18 15 walls/wall-stone-n
tile entity 13 15 walls/wall-stone-n-ne
tile entity 12 15 walls/wall-stone-n-ne
tile entity 6 15 walls/wall-stone-n
tile entity 32 14 walls/wall-stone-nw
tile entity 31 14 walls/wall-stone-n
tile entity 30 14 walls/wall-stone-ne
tile entity 24 14 features/jar-small
tile entity 21 14 walls/wall-stone-n-ne
tile entity 20 14 walls/wall-stone-nw-n-ne
tile entity 19 14 walls/wall-stone-nw-n
tile entity 17 14 walls/wall-stone-ne
tile entity 11 14 walls/wall-stone-n-ne
tile entity 10 14 walls/wall-stone-n-ne
tile entity 8 14 walls/wall-stone-nw-n
tile entity 7 14 walls/wall-stone-nw-n
tile entity 5 14 walls/wall-stone-ne
tile entity 1 14 walls/wall-stone-n-ne
tile entity 0 14 walls/wall-stone-ne
tile entity 23 13 features/jar-large
tile entity 18 13 walls/wall-stone-n-ne
tile entity 9 13 walls/wall-stone-nw-n-ne
tile entity 30 12 walls/wall-stone-n-ne
tile entity 30 12 features/lantern-lit
tile entity 22 12 walls/wall-stone-nw-n
tile entity 21 12 walls/wall-stone-nw-n
tile entity 17 12 walls/wall-stone-n-ne
tile entity 16 12 walls/wall-stone-ne
tile entity 29 11 walls/wall-stone-n-ne
tile entity 29 11 features/coffin
tile entity 28 11 walls/wall-stone-n-ne
tile entity 28 11 features/coffin
tile entity 23 11 walls/wall-stone-nw
tile entity 27 10 walls/wall-stone-n-ne
tile entity 27 10 features/coffin
tile entity 26 10 walls/wall-stone-n-ne
tile entity 26 10 features/coffin
tile entity 22 10 walls/wall-stone-n
tile entity 12 10 walls/wall-stone-nw-n
tile entity 12 10 features/coffin
tile entity 11 10 walls/wall-stone-nw-n
tile entity 11 10 features/coffin
tile entity 32 9 features/bars-sw-ne
tile entity 25 9 walls/wall-stone-n-ne
tile entity 25 9 features/coffin
tile entity 24 9 walls/wall-stone-n-ne
tile entity 24 9 features/coffin
tile entity 23 9 walls/wall-stone-nw
tile entity 21 9 walls/wall-stone-ne
tile entity 14 9 walls/wall-stone-nw-n
tile entity 14 9 features/coffin
tile entity 13 9 walls/wall-stone-nw-n
tile entity 13 9 features/coffin
tile entity 36 8 walls/wall-stone-n-ne
tile entity 36 8 features/jar-small
tile entity 31 8 features/bars-sw-ne
tile entity 30 8 features/bars-sw-ne
tile entity 26 8 walls/wall-stone-n
tile entity 23 8 walls/wall-stone-nw-n-ne
tile entity 15 8 walls/wall-stone-nw
tile entity 12 8 walls/wall-stone-n-ne
tile entity 35 7 walls/wall-stone-n-ne
tile entity 35 7 features/coffin
tile entity 34 7 walls/wall-stone-n-ne
tile entity 34 7 features/coffin
tile entity 28 7 walls/wall-stone-nw-n
tile entity 27 7 walls/wall-stone-nw-n
tile entity 25 7 walls/wall-stone-ne
tile entity 21 7 walls/wall-stone-n-ne
tile entity 20 7 walls/wall-stone-n-ne
tile entity 16 7 walls/wall-stone-nw-n
tile entity 16 7 features/coffin
tile entity 15 7 walls/wall-stone-nw-n
tile entity 15 7 features/coffin
tile entity 11 7 walls/wall-stone-n-ne
tile entity 10 7 walls/wall-stone-n-ne
tile entity 8 7 features/altar-evil
tile entity 33 6 walls/wall-stone-n-ne
tile entity 33 6 features/coffin
tile entity 32 6 walls/wall-stone-n-ne
tile entity 32 6 features/coffin
tile entity 30 6 walls/wall-stone-nw
tile entity 29 6 walls/wall-stone-nw-n
tile entity 23 6 features/coffin
tile entity 22 6 features/coffin
tile entity 19 6 walls/wall-stone-n-ne
tile entity 18 6 walls/wall-stone-n-ne
tile entity 17 6 walls/wall-stone-nw
tile entity 14 6 features/lantern
tile entity 9 6 walls/wall-stone-n-ne
tile entity 8 6 walls/wall-stone-n-ne
tile entity 6 6 features/altar
tile entity 2 6 walls/wall-stone-nw-n
tile entity 31 5 walls/wall-stone-n-ne
tile entity 31 5 features/jar-small
tile entity 30 5 walls/wall-stone-n-ne
tile entity 21 5 features/coffin
tile entity 17 5 walls/wall-stone-nw-n-ne
tile entity 15 5 features/lantern
tile entity 7 5 walls/wall-stone-n-ne
tile entity 6 5 walls/wall-stone-n-ne
tile entity 4 5 walls/wall-stone-nw-n
tile entity 3 5 walls/wall-stone-nw-n
tile entity 38 4 walls/wall-stone-nw-n
tile entity 37 4 walls/wall-stone-nw-n
tile entity 34 4 walls/wall-stone-n
tile entity 29 4 walls/wall-stone-ne
tile entity 28 4 walls/wall-stone-n
tile entity 5 4 walls/wall-stone-nw-n-ne
tile entity 39 3 walls/wall-stone-nw
tile entity 36 3 walls/wall-stone-nw-n-ne
tile entity 35 3 walls/wall-stone-nw-n
tile entity 33 3 walls/wall-stone-n-ne
tile entity 32 3 walls/wall-stone-n-ne
tile entity 30 3 walls/wall-stone-nw-n
tile entity 29 3 walls/wall-stone-nw-n
tile entity 27 3 walls/wall-stone-n-ne
tile entity 26 3 walls/wall-stone-n-ne
tile entity 20 3 walls/wall-stone-n
tile entity 14 3 walls/wall-stone-n
tile entity 12 3 features/dragon-statue
tile entity 11 3 features/altar-evil
tile entity 10 3 walls/wall-stone-nw-n
tile entity 9 3 walls/wall-stone-nw-n
tile entity 31 2 walls/wall-stone-nw-n-ne
tile entity 25 2 walls/wall-stone-n-ne
tile entity 24 2 walls/wall-stone-nw-n-ne
tile entity 24 2 features/lantern-lit
tile entity 23 2 walls/wall-stone-n
tile entity 22 2 walls/wall-stone-nw-n-ne
tile entity 21 2 walls/wall-stone-nw-n
tile entity 19 2 walls/wall-stone-n-ne
tile entity 18 2 walls/wall-stone-nw-n-ne
tile entity 17 2 walls/wall-stone-n
tile entity 16 2 walls/wall-stone-nw-n-ne
tile entity 15 2 walls/wall-stone-nw-n
tile entity 13 2 walls/wall-stone-n-ne
tile entity 12 2 walls/wall-stone-nw-n-ne
tile entity 11 2 walls/wall-stone-nw-n
tile ceiling 30 38 ceiling/wall-stone-se-s
tile ceiling 29 38 ceiling/wall-stone-se-s-sw
tile ceiling 28 38 ceiling/wall-stone-s
tile ceiling 27 38 ceiling/wall-stone-se-s-sw
tile ceiling 26 38 ceiling/wall-stone-s-sw
tile ceiling 38 37 ceiling/wall-stone-s-sw
tile ceiling 32 37 ceiling/wall-stone-se-s
tile ceiling 31 37 ceiling/wall-stone-se-s
tile ceiling 25 37 ceiling/wall-stone-s-sw
tile ceiling 24 37 ceiling/wall-stone-s
tile ceiling 23 37 ceiling/wall-stone-se2
tile ceiling 18 37 ceiling/wall-stone-se-s
tile ceiling 17 37 ceiling/wall-stone-se-s-sw
tile ceiling 16 37 ceiling/wall-stone-s-sw
tile ceiling 37 36 ceiling/wall-stone-s-sw
tile ceiling 36 36 ceiling/wall-stone-s-sw
tile ceiling 34 36 ceiling/wall-stone-se-s
tile ceiling 33 36 ceiling/wall-stone-se-s
tile ceiling 23 36 ceiling/wall-stone-sw
tile ceiling 23 36 ceiling/wall-stone-sw2
tile ceiling 22 36 ceiling/wall-stone-s-sw
tile ceiling 20 36 ceiling/wall-stone-se-s
tile ceiling 19 36 ceiling/wall-stone-se-s
tile ceiling 15 36 ceiling/wall-stone-s-sw
tile ceiling 14 36 ceiling/wall-stone-s-sw
tile ceiling 12 36 ceiling/wall-stone-se-s
tile ceiling 11 36 ceiling/wall-stone-se-s-sw
tile ceiling 10 36 ceiling/wall-stone-s-sw
tile ceiling 35 35 ceiling/wall-stone-s
tile ceiling 26 35 ceiling/wall-stone-se2
tile ceiling 21 35 ceiling/wall-stone-s
tile ceiling 13 35 ceiling/wall-stone-s
tile ceiling 9 35 ceiling/wall-stone-s-sw
tile ceiling 8 35 ceiling/wall-stone-s-sw-nw
tile ceiling 6 35 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 6 35 ceiling/wall-stone-se
tile ceiling 29 34 ceiling/wall-stone-sw2
tile ceiling 28 34 ceiling/wall-stone-s
tile ceiling 27 34 ceiling/wall-stone-se-s
tile ceiling 8 34 ceiling/wall-stone-sw
tile ceiling 38 33 ceiling/wall-stone-s-sw
tile ceiling 20 33 ceiling/wall-stone-se-s-sw
tile ceiling 18 33 ceiling/wall-stone-se-s
tile ceiling 17 33 ceiling/wall-stone-se-s-sw
tile ceiling 16 33 ceiling/wall-stone-s-sw
tile ceiling 7 33 ceiling/wall-stone-s-sw
tile ceiling 6 33 ceiling/wall-stone-s-sw
tile ceiling 37 32 ceiling/wall-stone-s-sw
tile ceiling 37 32 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 34 32 ceiling/wall-stone-se2
tile ceiling 22 32 ceiling/wall-stone-se-s
tile ceiling 21 32 ceiling/wall-stone-se-s
tile ceiling 19 32 ceiling/wall-stone-s
tile ceiling 15 32 ceiling/wall-stone-s-sw-nw
tile ceiling 13 32 ceiling/wall-stone-ne-se2
tile ceiling 5 32 ceiling/wall-stone-s-sw
tile ceiling 4 32 ceiling/wall-stone-s
tile ceiling 3 32 ceiling/wall-stone-se-s-sw
tile ceiling 3 32 ceiling/wall-stone-se-s-sw-nw
tile ceiling 1 32 ceiling/wall-stone-ne-se2
tile ceiling 36 31 ceiling/wall-stone-se-s
tile ceiling 35 31 ceiling/wall-stone-se-s
tile ceiling 23 31 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 23 31 ceiling/wall-stone-se-s
tile ceiling 15 31 ceiling/wall-stone-sw-ne2
tile ceiling 15 31 ceiling/wall-stone-sw-ne
tile ceiling 13 31 ceiling/wall-stone-ne-se2
tile ceiling 13 31 ceiling/wall-stone-ne-se
tile ceiling 3 31 ceiling/wall-stone-sw-ne
tile ceiling 1 31 ceiling/wall-stone-ne-se
tile ceiling 39 30 ceiling/wall-stone-sw-ne2
tile ceiling 37 30 ceiling/wall-stone-ne-se-s
tile ceiling 27 30 ceiling/wall-stone-sw2
tile ceiling 26 30 ceiling/wall-stone-s
tile ceiling 25 30 ceiling/wall-stone-se-s-sw
tile ceiling 24 30 ceiling/wall-stone-s-sw
tile ceiling 15 30 ceiling/wall-stone-sw-ne2
tile ceiling 15 30 ceiling/wall-stone-sw-ne
tile ceiling 13 30 ceiling/wall-stone-ne-se2
tile ceiling 13 30 ceiling/wall-stone-ne-se
tile ceiling 9 30 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 9 30 ceiling/wall-stone-sw
tile ceiling 7 30 ceiling/wall-stone-ne-se2
tile ceiling 3 30 ceiling/wall-stone-sw-ne2
tile ceiling 3 30 ceiling/wall-stone-sw-ne
tile ceiling 1 30 ceiling/wall-stone-ne-se
tile ceiling 39 29 ceiling/wall-stone-sw-ne
tile ceiling 37 29 ceiling/wall-stone-ne-se
tile ceiling 28 29 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 28 29 ceiling/wall-stone-se-s
tile ceiling 27 29 ceiling/wall-stone-se2
tile ceiling 23 29 ceiling/wall-stone-s-sw
tile ceiling 23 29 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 20 29 ceiling/wall-stone-se2
tile ceiling 15 29 ceiling/wall-stone-sw-ne2
tile ceiling 15 29 ceiling/wall-stone-sw-ne
tile ceiling 13 29 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 13 29 ceiling/wall-stone-se
tile ceiling 8 29 ceiling/wall-stone-se-s
tile ceiling 7 29 ceiling/wall-stone-se2
tile ceiling 7 29 ceiling/wall-stone-se
tile ceiling 3 29 ceiling/wall-stone-sw-ne2
tile ceiling 3 29 ceiling/wall-stone-sw-ne
tile ceiling 1 29 ceiling/wall-stone-ne-se
tile ceiling 39 28 ceiling/wall-stone-sw-ne
tile ceiling 37 28 ceiling/wall-stone-ne-se
tile ceiling 30 28 ceiling/wall-stone-se-s-sw
tile ceiling 24 28 ceiling/wall-stone-sw2
tile ceiling 22 28 ceiling/wall-stone-se-s
tile ceiling 21 28 ceiling/wall-stone-se-s
tile ceiling 15 28 ceiling/wall-stone-sw2
tile ceiling 15 28 ceiling/wall-stone-sw
tile ceiling 14 28 ceiling/wall-stone-s-sw-nw
tile ceiling 10 28 ceiling/wall-stone-se-s
tile ceiling 9 28 ceiling/wall-stone-se-s
tile ceiling 3 28 ceiling/wall-stone-sw-ne2
tile ceiling 3 28 ceiling/wall-stone-sw-ne
tile ceiling 1 28 ceiling/wall-stone-ne-se
tile ceiling 39 27 ceiling/wall-stone-sw-ne
tile ceiling 37 27 ceiling/wall-stone-ne-se
tile ceiling 34 27 ceiling/wall-stone-sw-ne2
tile ceiling 32 27 ceiling/wall-stone-ne-se-s
tile ceiling 31 27 ceiling/wall-stone-se-s
tile ceiling 29 27 ceiling/wall-stone-s-sw
tile ceiling 28 27 ceiling/wall-stone-s-sw
tile ceiling 24 27 ceiling/wall-stone-se2
tile ceiling 23 27 ceiling/wall-stone-s
tile ceiling 14 27 ceiling/wall-stone-sw-ne2
tile ceiling 14 27 ceiling/wall-stone-sw-ne
tile ceiling 12 27 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 12 27 ceiling/wall-stone-se-s
tile ceiling 11 27 ceiling/wall-stone-se-s
tile ceiling 8 27 ceiling/wall-stone-sw-ne2
tile ceiling 6 27 ceiling/wall-stone-ne-se2
tile ceiling 3 27 ceiling/wall-stone-sw-ne2
tile ceiling 3 27 ceiling/wall-stone-sw-ne
tile ceiling 1 27 ceiling/wall-stone-ne-se
tile ceiling 39 26 ceiling/wall-stone-sw-ne
tile ceiling 37 26 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 37 26 ceiling/wall-stone-se
tile ceiling 34 26 ceiling/wall-stone-sw-ne
tile ceiling 32 26 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 32 26 ceiling/wall-stone-se
tile ceiling 27 26 ceiling/wall-stone-s-sw
tile ceiling 26 26 ceiling/wall-stone-s
tile ceiling 25 26 ceiling/wall-stone-se-s
tile ceiling 14 26 ceiling/wall-stone-sw
tile ceiling 8 26 ceiling/wall-stone-sw-ne2
tile ceiling 8 26 ceiling/wall-stone-sw-ne
tile ceiling 6 26 ceiling/wall-stone-ne-se2
tile ceiling 6 26 ceiling/wall-stone-ne-se
tile ceiling 3 26 ceiling/wall-stone-sw-ne2
tile ceiling 3 26 ceiling/wall-stone-sw-ne
tile ceiling 1 26 ceiling/wall-stone-ne-se
tile ceiling 39 25 ceiling/wall-stone-sw
tile ceiling 38 25 ceiling/wall-stone-s-sw-nw
tile ceiling 36 25 ceiling/wall-stone-ne-se2
tile ceiling 34 25 ceiling/wall-stone-sw-ne
tile ceiling 13 25 ceiling/wall-stone-s-sw-nw
tile ceiling 11 25 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 11 25 ceiling/wall-stone-se
tile ceiling 8 25 ceiling/wall-stone-sw-ne2
tile ceiling 8 25 ceiling/wall-stone-sw-ne
tile ceiling 6 25 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 6 25 ceiling/wall-stone-se
tile ceiling 3 25 ceiling/wall-stone-sw-ne2
tile ceiling 3 25 ceiling/wall-stone-sw-ne
tile ceiling 1 25 ceiling/wall-stone-ne-se
tile ceiling 38 24 ceiling/wall-stone-sw-ne
tile ceiling 36 24 ceiling/wall-stone-ne-se
tile ceiling 34 24 ceiling/wall-stone-sw-ne
tile ceiling 32 24 ceiling/wall-stone-se-s-sw
tile ceiling 32 24 ceiling/wall-stone-ne-se-s-sw
tile ceiling 13 24 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 13 24 ceiling/wall-stone-sw
tile ceiling 10 24 ceiling/wall-stone-se2
tile ceiling 8 24 ceiling/wall-stone-sw2
tile ceiling 8 24 ceiling/wall-stone-sw
tile ceiling 3 24 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 3 24 ceiling/wall-stone-sw
tile ceiling 1 24 ceiling/wall-stone-ne-se
tile ceiling 38 23 ceiling/wall-stone-sw-ne
tile ceiling 36 23 ceiling/wall-stone-ne-se
tile ceiling 34 23 ceiling/wall-stone-sw-ne
tile ceiling 32 23 ceiling/wall-stone-ne-se
tile ceiling 31 23 ceiling/wall-stone-s-sw
tile ceiling 30 23 ceiling/wall-stone-s-sw
tile ceiling 12 23 ceiling/wall-stone-se-s
tile ceiling 11 23 ceiling/wall-stone-se-s
tile ceiling 7 23 ceiling/wall-stone-s-sw
tile ceiling 6 23 ceiling/wall-stone-s-sw
tile ceiling 4 23 ceiling/wall-stone-se-s-sw
tile ceiling 1 23 ceiling/wall-stone-ne-se
tile ceiling 38 22 ceiling/wall-stone-sw-ne
tile ceiling 36 22 ceiling/wall-stone-ne-se
tile ceiling 34 22 ceiling/wall-stone-sw-ne
tile ceiling 32 22 ceiling/wall-stone-ne-se
tile ceiling 29 22 ceiling/wall-stone-s-sw
tile ceiling 28 22 ceiling/wall-stone-s-sw
tile ceiling 14 22 ceiling/wall-stone-se-s
tile ceiling 13 22 ceiling/wall-stone-se-s
tile ceiling 5 22 ceiling/wall-stone-s
tile ceiling 3 22 ceiling/wall-stone-s-sw-nw
tile ceiling 1 22 ceiling/wall-stone-ne-se
tile ceiling 38 21 ceiling/wall-stone-sw-ne
tile ceiling 36 21 ceiling/wall-stone-ne-se
tile ceiling 34 21 ceiling/wall-stone-sw
tile ceiling 32 21 ceiling/wall-stone-se
tile ceiling 27 21 ceiling/wall-stone-s-sw
tile ceiling 26 21 ceiling/wall-stone-s-sw
tile ceiling 16 21 ceiling/wall-stone-se-s
tile ceiling 15 21 ceiling/wall-stone-se-s
tile ceiling 3 21 ceiling/wall-stone-sw-ne2
tile ceiling 3 21 ceiling/wall-stone-sw-ne
tile ceiling 1 21 ceiling/wall-stone-ne-se
tile ceiling 38 20 ceiling/wall-stone-sw-ne
tile ceiling 36 20 ceiling/wall-stone-ne-se
tile ceiling 33 20 ceiling/wall-stone-s
tile ceiling 25 20 ceiling/wall-stone-s-sw
tile ceiling 24 20 ceiling/wall-stone-s-sw
tile ceiling 18 20 ceiling/wall-stone-se-s
tile ceiling 17 20 ceiling/wall-stone-se-s
tile ceiling 3 20 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 3 20 ceiling/wall-stone-sw
tile ceiling 1 20 ceiling/wall-stone-ne-se
tile ceiling 38 19 ceiling/wall-stone-sw-ne
tile ceiling 36 19 ceiling/wall-stone-ne-se
tile ceiling 34 19 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 34 19 ceiling/wall-stone-sw
tile ceiling 32 19 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 32 19 ceiling/wall-stone-se
tile ceiling 23 19 ceiling/wall-stone-s-sw
tile ceiling 22 19 ceiling/wall-stone-s-sw-nw
tile ceiling 20 19 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 20 19 ceiling/wall-stone-se-s
tile ceiling 19 19 ceiling/wall-stone-se-s
tile ceiling 4 19 ceiling/wall-stone-se-s-sw
tile ceiling 1 19 ceiling/wall-stone-ne-se
tile ceiling 38 18 ceiling/wall-stone-sw-ne
tile ceiling 36 18 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 36 18 ceiling/wall-stone-se
tile ceiling 22 18 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 22 18 ceiling/wall-stone-sw
tile ceiling 6 18 ceiling/wall-stone-se-s
tile ceiling 5 18 ceiling/wall-stone-se-s
tile ceiling 3 18 ceiling/wall-stone-s-sw-nw
tile ceiling 1 18 ceiling/wall-stone-ne-se
tile ceiling 38 17 ceiling/wall-stone-sw-ne
tile ceiling 34 17 ceiling/wall-stone-se-s
tile ceiling 33 17 ceiling/wall-stone-se-s-sw
tile ceiling 32 17 ceiling/wall-stone-s-sw
tile ceiling 30 17 ceiling/wall-stone-se-s-sw
tile ceiling 20 17 ceiling/wall-stone-se-s-sw
tile ceiling 8 17 ceiling/wall-stone-se-s
tile ceiling 7 17 ceiling/wall-stone-se-s
tile ceiling 3 17 ceiling/wall-stone-sw-ne2
tile ceiling 3 17 ceiling/wall-stone-sw-ne
tile ceiling 1 17 ceiling/wall-stone-ne-se
tile ceiling 38 16 ceiling/wall-stone-sw-ne
tile ceiling 36 16 ceiling/wall-stone-ne-se-s
tile ceiling 35 16 ceiling/wall-stone-se-s
tile ceiling 31 16 ceiling/wall-stone-s
tile ceiling 29 16 ceiling/wall-stone-s-sw
tile ceiling 28 16 ceiling/wall-stone-s-sw
tile ceiling 28 16 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 23 16 ceiling/wall-stone-sw2
tile ceiling 22 16 ceiling/wall-stone-s
tile ceiling 21 16 ceiling/wall-stone-se-s
tile ceiling 19 16 ceiling/wall-stone-s-sw
tile ceiling 18 16 ceiling/wall-stone-s-sw
tile ceiling 10 16 ceiling/wall-stone-se-s
tile ceiling 9 16 ceiling/wall-stone-se-s
tile ceiling 3 16 ceiling/wall-stone-sw-ne2
tile ceiling 3 16 ceiling/wall-stone-sw-ne
tile ceiling 1 16 ceiling/wall-stone-ne-se
tile ceiling 38 15 ceiling/wall-stone-sw-ne
tile ceiling 36 15 ceiling/wall-stone-ne-se
tile ceiling 26 15 ceiling/wall-stone-se-s-sw
tile ceiling 17 15 ceiling/wall-stone-s-sw
tile ceiling 16 15 ceiling/wall-stone-s-sw
tile ceiling 13 15 ceiling/wall-stone-sw
tile ceiling 13 15 ceiling/wall-stone-sw2
tile ceiling 12 15 ceiling/wall-stone-s
tile ceiling 11 15 ceiling/wall-stone-se-s
tile ceiling 3 15 ceiling/wall-stone-sw-ne2
tile ceiling 3 15 ceiling/wall-stone-sw-ne
tile ceiling 1 15 ceiling/wall-stone-ne-se
tile ceiling 38 14 ceiling/wall-stone-sw-ne
tile ceiling 36 14 ceiling/wall-stone-ne-se
tile ceiling 30 14 ceiling/wall-stone-sw2
tile ceiling 28 14 ceiling/wall-stone-se-s
tile ceiling 27 14 ceiling/wall-stone-se-s
tile ceiling 25 14 ceiling/wall-stone-s-sw
tile ceiling 24 14 ceiling/wall-stone-s-sw
tile ceiling 15 14 ceiling/wall-stone-s-sw
tile ceiling 14 14 ceiling/wall-stone-s-sw
tile ceiling 3 14 ceiling/wall-stone-sw-ne2
tile ceiling 3 14 ceiling/wall-stone-sw-ne
tile ceiling 1 14 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 1 14 ceiling/wall-stone-se
tile ceiling 38 13 ceiling/wall-stone-sw-ne
tile ceiling 36 13 ceiling/wall-stone-ne-se
tile ceiling 32 13 ceiling/wall-stone-sw-ne2
tile ceiling 30 13 ceiling/wall-stone-ne-se2
tile ceiling 29 13 ceiling/wall-stone-s
tile ceiling 23 13 ceiling/wall-stone-s-sw
tile ceiling 22 13 ceiling/wall-stone-s-sw
tile ceiling 18 13 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 18 13 ceiling/wall-stone-se-s
tile ceiling 17 13 ceiling/wall-stone-se2
tile ceiling 13 13 ceiling/wall-stone-s-sw
tile ceiling 12 13 ceiling/wall-stone-s-sw
tile ceiling 6 13 ceiling/wall-stone-se-s
tile ceiling 5 13 ceiling/wall-stone-se2
tile ceiling 3 13 ceiling/wall-stone-sw2
tile ceiling 3 13 ceiling/wall-stone-sw
tile ceiling 2 13 ceiling/wall-stone-s-sw-nw
tile ceiling 0 13 ceiling/wall-stone-ne-se2
tile ceiling 38 12 ceiling/wall-stone-sw-ne
tile ceiling 36 12 ceiling/wall-stone-ne-se
tile ceiling 32 12 ceiling/wall-stone-sw-ne2
tile ceiling 32 12 ceiling/wall-stone-sw-ne
tile ceiling 30 12 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 30 12 ceiling/wall-stone-se
tile ceiling 21 12 ceiling/wall-stone-s-sw
tile ceiling 21 12 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 11 12 ceiling/wall-stone-s-sw-nw
tile ceiling 8 12 ceiling/wall-stone-se-s
tile ceiling 7 12 ceiling/wall-stone-se-s
tile ceiling 2 12 ceiling/wall-stone-sw-ne2
tile ceiling 2 12 ceiling/wall-stone-sw-ne
tile ceiling 0 12 ceiling/wall-stone-ne-se
tile ceiling 38 11 ceiling/wall-stone-sw-ne
tile ceiling 36 11 ceiling/wall-stone-ne-se
tile ceiling 32 11 ceiling/wall-stone-sw2
tile ceiling 32 11 ceiling/wall-stone-sw
tile ceiling 20 11 ceiling/wall-stone-se-s
tile ceiling 19 11 ceiling/wall-stone-se-s-sw
tile ceiling 18 11 ceiling/wall-stone-s-sw
tile ceiling 16 11 ceiling/wall-stone-se2
tile ceiling 11 11 ceiling/wall-stone-sw-ne2
tile ceiling 11 11 ceiling/wall-stone-sw-ne
tile ceiling 9 11 ceiling/wall-stone-ne-se-s
tile ceiling 2 11 ceiling/wall-stone-sw-ne2
tile ceiling 2 11 ceiling/wall-stone-sw-ne
tile ceiling 0 11 ceiling/wall-stone-ne-se
tile ceiling 38 10 ceiling/wall-stone-sw-ne
tile ceiling 36 10 ceiling/wall-stone-ne-se
tile ceiling 31 10 ceiling/wall-stone-s-sw
tile ceiling 30 10 ceiling/wall-stone-s-sw
tile ceiling 23 10 ceiling/wall-stone-sw2
tile ceiling 22 10 ceiling/wall-stone-s
tile ceiling 21 10 ceiling/wall-stone-se-s
tile ceiling 17 10 ceiling/wall-stone-s
tile ceiling 11 10 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 11 10 ceiling/wall-stone-sw
tile ceiling 9 10 ceiling/wall-stone-ne-se2
tile ceiling 9 10 ceiling/wall-stone-ne-se
tile ceiling 2 10 ceiling/wall-stone-sw-ne2
tile ceiling 2 10 ceiling/wall-stone-sw-ne
tile ceiling 0 10 ceiling/wall-stone-ne-se
tile ceiling 38 9 ceiling/wall-stone-sw-ne
tile ceiling 36 9 ceiling/wall-stone-ne-se
tile ceiling 29 9 ceiling/wall-stone-s-sw
