size 50 40
tileset cave
visibilityRadius 6
unexplored


encounter "deepDwarves_lvl10" 28 28
encounter "deepDwarves_lvl10" 16 25
encounter "deepDwarves_lvl10" 42 32
encounter "deepDwarves_lvl10" 31 19
encounter "deepDwarves_lvl10" 21 12
encounter "deepDwarves_lvl10" 19 5
encounter "slaverCampSlaves" 38 6

item 1 "slaverCampDoor" 35 7
tile 3 11 22 layer3/wall-rough2
tile 3 10 22 layer3/wall-rough3
tile 3 9 22 layer3/wall-rough3
tile 3 4 22 layer3/wall-rough
tile 3 3 22 layer3/wall-rough3
tile 3 2 22 layer3/wall-rough
tile 3 1 22 layer3/wall-rough2
tile 3 0 22 layer3/wall-rough3
tile 3 49 21 layer3/wall-rough3
tile 3 48 21 layer3/wall-rough2
tile 3 47 21 layer3/wall-rough2
tile 3 46 21 layer3/wall-rough2
tile 3 45 21 layer3/wall-rough
tile 3 44 21 layer3/wall-rough3
tile 3 43 21 layer3/wall-rough3
tile 3 42 21 layer3/wall-rough3
tile 3 41 21 layer3/wall-rough
tile 3 40 21 layer3/wall-rough
tile 3 39 21 layer3/wall-rough
tile 3 38 21 layer3/wall-rough
tile 3 37 21 layer3/wall-rough3
tile 3 26 21 layer3/wall-rough2
tile 3 14 21 layer3/wall-rough
tile 3 13 21 layer3/wall-rough
tile 3 12 21 layer3/wall-rough2
tile 3 11 21 layer3/wall-rough
tile 3 10 21 layer3/wall-rough2
tile 3 9 21 layer3/wall-rough
tile 3 5 21 layer3/wall-rough2
tile 3 4 21 layer3/wall-rough
tile 3 3 21 layer3/wall-rough3
tile 3 2 21 layer3/wall-rough3
tile 3 1 21 layer3/wall-rough2
tile 3 0 21 layer3/wall-rough2
tile 3 49 20 layer3/wall-rough3
tile 3 48 20 layer3/wall-rough3
tile 3 47 20 layer3/wall-rough2
tile 3 46 20 layer3/wall-rough
tile 3 45 20 layer3/wall-rough2
tile 3 44 20 layer3/wall-rough2
tile 3 43 20 layer3/wall-rough2
tile 3 42 20 layer3/wall-rough2
tile 3 41 20 layer3/wall-rough2
tile 3 40 20 layer3/wall-rough2
tile 3 39 20 layer3/wall-rough
tile 3 38 20 layer3/wall-rough
tile 3 37 20 layer3/wall-rough2
tile 3 13 20 layer3/wall-rough
tile 3 12 20 layer3/wall-rough
tile 3 11 20 layer3/wall-rough
tile 3 10 20 layer3/wall-rough
tile 3 6 20 layer3/wall-rough3
tile 3 5 20 layer3/wall-rough2
tile 3 4 20 layer3/wall-rough3
tile 3 3 20 layer3/wall-rough
tile 3 2 20 layer3/wall-rough
tile 3 1 20 layer3/wall-rough2
tile 3 0 20 layer3/wall-rough
tile 3 49 19 layer3/wall-rough3
tile 3 48 19 layer3/wall-rough2
tile 3 47 19 layer3/wall-rough
tile 3 46 19 layer3/wall-rough3
tile 3 45 19 layer3/wall-rough2
tile 3 44 19 layer3/wall-rough
tile 3 43 19 layer3/wall-rough3
tile 3 42 19 layer3/wall-rough
tile 3 41 19 layer3/wall-rough
tile 3 40 19 layer3/wall-rough
tile 3 39 19 layer3/wall-rough2
tile 3 38 19 layer3/wall-rough
tile 3 37 19 layer3/wall-rough3
tile 3 36 19 layer3/wall-rough3
tile 3 13 19 layer3/wall-rough2
tile 3 12 19 layer3/wall-rough2
tile 3 11 19 layer3/wall-rough3
tile 3 10 19 layer3/wall-rough2
tile 3 6 19 layer3/wall-rough2
tile 3 5 19 layer3/wall-rough3
tile 3 4 19 layer3/wall-rough
tile 3 3 19 layer3/wall-rough2
tile 3 2 19 layer3/wall-rough3
tile 3 1 19 layer3/wall-rough
tile 3 0 19 layer3/wall-rough2
tile 3 49 18 layer3/wall-rough2
tile 3 48 18 layer3/wall-rough2
tile 3 47 18 layer3/wall-rough
tile 3 46 18 layer3/wall-rough2
tile 3 45 18 layer3/wall-rough3
tile 3 44 18 layer3/wall-rough2
tile 3 43 18 layer3/wall-rough2
tile 3 42 18 layer3/wall-rough
tile 3 41 18 layer3/wall-rough2
tile 3 40 18 layer3/wall-rough2
tile 3 39 18 layer3/wall-rough3
tile 3 38 18 layer3/wall-rough3
tile 3 37 18 layer3/wall-rough
tile 3 36 18 layer3/wall-rough
tile 3 35 18 layer3/wall-rough
tile 3 14 18 layer3/wall-rough2
tile 3 13 18 layer3/wall-rough3
tile 3 12 18 layer3/wall-rough3
tile 3 11 18 layer3/wall-rough
tile 3 10 18 layer3/wall-rough3
tile 3 6 18 layer3/wall-rough2
tile 3 5 18 layer3/wall-rough
tile 3 4 18 layer3/wall-rough2
tile 3 3 18 layer3/wall-rough
tile 3 2 18 layer3/wall-rough2
tile 3 1 18 layer3/wall-rough3
tile 3 0 18 layer3/wall-rough
tile 3 49 17 layer3/wall-rough2
tile 3 48 17 layer3/wall-rough3
tile 3 47 17 layer3/wall-rough3
tile 3 46 17 layer3/wall-rough3
tile 3 45 17 layer3/wall-rough2
tile 3 44 17 layer3/wall-rough2
tile 3 43 17 layer3/wall-rough2
tile 3 42 17 layer3/wall-rough
tile 3 41 17 layer3/wall-rough3
tile 3 40 17 layer3/wall-rough2
tile 3 39 17 layer3/wall-rough
tile 3 38 17 layer3/wall-rough
tile 3 37 17 layer3/wall-rough3
tile 3 36 17 layer3/wall-rough2
tile 3 35 17 layer3/wall-rough2
tile 3 34 17 layer3/wall-rough3
tile 3 14 17 layer3/wall-rough
tile 3 13 17 layer3/wall-rough3
tile 3 12 17 layer3/wall-rough2
tile 3 11 17 layer3/wall-rough3
tile 3 10 17 layer3/wall-rough3
tile 3 6 17 layer3/wall-rough
tile 3 5 17 layer3/wall-rough3
tile 3 4 17 layer3/wall-rough2
tile 3 3 17 layer3/wall-rough2
tile 3 2 17 layer3/wall-rough3
tile 3 1 17 layer3/wall-rough2
tile 3 0 17 layer3/wall-rough3
tile 3 49 16 layer3/wall-rough
tile 3 48 16 layer3/wall-rough
tile 3 47 16 layer3/wall-rough2
tile 3 46 16 layer3/wall-rough3
tile 3 45 16 layer3/wall-rough
tile 3 44 16 layer3/wall-rough
tile 3 43 16 layer3/wall-rough
tile 3 42 16 layer3/wall-rough2
tile 3 41 16 layer3/wall-rough
tile 3 40 16 layer3/wall-rough2
tile 3 39 16 layer3/wall-rough2
tile 3 38 16 layer3/wall-rough
tile 3 37 16 layer3/wall-rough2
tile 3 36 16 layer3/wall-rough
tile 3 35 16 layer3/wall-rough3
tile 3 34 16 layer3/wall-rough
tile 3 33 16 layer3/wall-rough
tile 3 29 16 layer3/wall-rough3
tile 3 28 16 layer3/wall-rough
tile 3 17 16 layer3/wall-rough3
tile 3 15 16 layer3/wall-rough2
tile 3 14 16 layer3/wall-rough2
tile 3 13 16 layer3/wall-rough3
tile 3 12 16 layer3/wall-rough
tile 3 11 16 layer3/wall-rough3
tile 3 7 16 layer3/wall-rough
tile 3 6 16 layer3/wall-rough
tile 3 5 16 layer3/wall-rough2
tile 3 4 16 layer3/wall-rough
tile 3 3 16 layer3/wall-rough3
tile 3 2 16 layer3/wall-rough
tile 3 1 16 layer3/wall-rough
tile 3 0 16 layer3/wall-rough2
tile 3 49 15 layer3/wall-rough
tile 3 48 15 layer3/wall-rough2
tile 3 47 15 layer3/wall-rough3
tile 3 46 15 layer3/wall-rough2
tile 3 45 15 layer3/wall-rough3
tile 3 44 15 layer3/wall-rough
tile 3 43 15 layer3/wall-rough2
tile 3 42 15 layer3/wall-rough3
tile 3 41 15 layer3/wall-rough
tile 3 40 15 layer3/wall-rough3
tile 3 39 15 layer3/wall-rough
tile 3 38 15 layer3/wall-rough
tile 3 37 15 layer3/wall-rough2
tile 3 36 15 layer3/wall-rough
tile 3 35 15 layer3/wall-rough2
tile 3 34 15 layer3/wall-rough
tile 3 33 15 layer3/wall-rough2
tile 3 30 15 layer3/wall-rough2
tile 3 29 15 layer3/wall-rough
tile 3 28 15 layer3/wall-rough3
tile 3 14 15 layer3/wall-rough2
tile 3 13 15 layer3/wall-rough
tile 3 12 15 layer3/wall-rough
tile 3 11 15 layer3/wall-rough
tile 3 7 15 layer3/wall-rough2
tile 3 6 15 layer3/wall-rough3
tile 3 5 15 layer3/wall-rough3
tile 3 4 15 layer3/wall-rough
tile 3 3 15 layer3/wall-rough
tile 3 2 15 layer3/wall-rough2
tile 3 1 15 layer3/wall-rough3
tile 3 0 15 layer3/wall-rough
tile 3 49 14 layer3/wall-rough3
tile 3 48 14 layer3/wall-rough3
tile 3 47 14 layer3/wall-rough3
tile 3 46 14 layer3/wall-rough2
tile 3 45 14 layer3/wall-rough3
tile 3 44 14 layer3/wall-rough
tile 3 43 14 layer3/wall-rough2
tile 3 42 14 layer3/wall-rough2
tile 3 41 14 layer3/wall-rough
tile 3 40 14 layer3/wall-rough
tile 3 39 14 layer3/wall-rough3
tile 3 38 14 layer3/wall-rough
tile 3 37 14 layer3/wall-rough2
tile 3 36 14 layer3/wall-rough2
tile 3 35 14 layer3/wall-rough
tile 3 34 14 layer3/wall-rough3
tile 3 33 14 layer3/wall-rough3
tile 3 30 14 layer3/wall-rough2
tile 3 29 14 layer3/wall-rough
tile 3 28 14 layer3/wall-rough3
tile 3 14 14 layer3/wall-rough
tile 3 13 14 layer3/wall-rough3
tile 3 12 14 layer3/wall-rough
tile 3 11 14 layer3/wall-rough3
tile 3 7 14 layer3/wall-rough
tile 3 6 14 layer3/wall-rough2
tile 3 5 14 layer3/wall-rough3
tile 3 4 14 layer3/wall-rough3
tile 3 3 14 layer3/wall-rough2
tile 3 2 14 layer3/wall-rough2
tile 3 1 14 layer3/wall-rough2
tile 3 0 14 layer3/wall-rough
tile 3 49 13 layer3/wall-rough3
tile 3 48 13 layer3/wall-rough3
tile 3 47 13 layer3/wall-rough3
tile 3 46 13 layer3/wall-rough
tile 3 45 13 layer3/wall-rough2
tile 3 44 13 layer3/wall-rough2
tile 3 43 13 layer3/wall-rough
tile 3 42 13 layer3/wall-rough3
tile 3 41 13 layer3/wall-rough2
tile 3 40 13 layer3/wall-rough3
tile 3 39 13 layer3/wall-rough3
tile 3 38 13 layer3/wall-rough3
tile 3 37 13 layer3/wall-rough
tile 3 36 13 layer3/wall-rough2
tile 3 35 13 layer3/wall-rough
tile 3 34 13 layer3/wall-rough2
tile 3 33 13 layer3/wall-rough3
tile 3 30 13 layer3/wall-rough3
tile 3 29 13 layer3/wall-rough2
tile 3 28 13 layer3/wall-rough3
tile 3 15 13 layer3/wall-rough
tile 3 14 13 layer3/wall-rough2
tile 3 13 13 layer3/wall-rough
tile 3 12 13 layer3/wall-rough2
tile 3 11 13 layer3/wall-rough
tile 3 7 13 layer3/wall-rough3
tile 3 6 13 layer3/wall-rough2
tile 3 5 13 layer3/wall-rough
tile 3 4 13 layer3/wall-rough2
tile 3 3 13 layer3/wall-rough2
tile 3 2 13 layer3/wall-rough3
tile 3 1 13 layer3/wall-rough2
tile 3 0 13 layer3/wall-rough3
tile 3 49 12 layer3/wall-rough2
tile 3 48 12 layer3/wall-rough
tile 3 47 12 layer3/wall-rough
tile 3 46 12 layer3/wall-rough
tile 3 45 12 layer3/wall-rough2
tile 3 44 12 layer3/wall-rough
tile 3 43 12 layer3/wall-rough2
tile 3 42 12 layer3/wall-rough3
tile 3 41 12 layer3/wall-rough
tile 3 40 12 layer3/wall-rough3
tile 3 39 12 layer3/wall-rough3
tile 3 38 12 layer3/wall-rough3
tile 3 37 12 layer3/wall-rough2
tile 3 36 12 layer3/wall-rough2
tile 3 35 12 layer3/wall-rough2
tile 3 34 12 layer3/wall-rough2
tile 3 33 12 layer3/wall-rough2
tile 3 30 12 layer3/wall-rough3
tile 3 29 12 layer3/wall-rough3
tile 3 28 12 layer3/wall-rough3
tile 3 18 12 layer3/wall-rough3
tile 3 16 12 layer3/wall-rough3
tile 3 15 12 layer3/wall-rough2
tile 3 14 12 layer3/wall-rough
tile 3 13 12 layer3/wall-rough
tile 3 12 12 layer3/wall-rough
tile 3 11 12 layer3/wall-rough3
tile 3 7 12 layer3/wall-rough2
tile 3 6 12 layer3/wall-rough2
tile 3 5 12 layer3/wall-rough
tile 3 4 12 layer3/wall-rough
tile 3 3 12 layer3/wall-rough2
tile 3 2 12 layer3/wall-rough2
tile 3 1 12 layer3/wall-rough2
tile 3 0 12 layer3/wall-rough2
tile 3 49 11 layer3/wall-rough2
tile 3 48 11 layer3/wall-rough2
tile 3 47 11 layer3/wall-rough3
tile 3 46 11 layer3/wall-rough2
tile 3 45 11 layer3/wall-rough
tile 3 44 11 layer3/wall-rough
tile 3 43 11 layer3/wall-rough2
tile 3 42 11 layer3/wall-rough2
tile 3 41 11 layer3/wall-rough2
tile 3 40 11 layer3/wall-rough
tile 3 39 11 layer3/wall-rough3
tile 3 38 11 layer3/wall-rough2
tile 3 37 11 layer3/wall-rough3
tile 3 36 11 layer3/wall-rough2
tile 3 35 11 layer3/wall-rough2
tile 3 31 11 layer3/wall-rough2
tile 3 30 11 layer3/wall-rough2
tile 3 29 11 layer3/wall-rough
tile 3 28 11 layer3/wall-rough
tile 3 20 11 layer3/wall-rough
tile 3 19 11 layer3/wall-rough
tile 3 18 11 layer3/wall-rough
tile 3 17 11 layer3/wall-rough
tile 3 16 11 layer3/wall-rough2
tile 3 15 11 layer3/wall-rough2
tile 3 14 11 layer3/wall-rough2
tile 3 13 11 layer3/wall-rough
tile 3 12 11 layer3/wall-rough
tile 3 11 11 layer3/wall-rough2
tile 3 7 11 layer3/wall-rough
tile 3 6 11 layer3/wall-rough
tile 3 5 11 layer3/wall-rough2
tile 3 4 11 layer3/wall-rough
tile 3 3 11 layer3/wall-rough2
tile 3 2 11 layer3/wall-rough2
tile 3 1 11 layer3/wall-rough3
tile 3 0 11 layer3/wall-rough
tile 3 49 10 layer3/wall-rough2
tile 3 48 10 layer3/wall-rough3
tile 3 47 10 layer3/wall-rough
tile 3 46 10 layer3/wall-rough2
tile 3 45 10 layer3/wall-rough3
tile 3 44 10 layer3/wall-rough
tile 3 43 10 layer3/wall-rough2
tile 3 41 10 layer3/wall-rough2
tile 3 39 10 layer3/wall-rough3
tile 3 31 10 layer3/wall-rough
tile 3 30 10 layer3/wall-rough2
tile 3 29 10 layer3/wall-rough3
tile 3 28 10 layer3/wall-rough
tile 3 27 10 layer3/wall-rough3
tile 3 26 10 layer3/wall-rough
tile 3 24 10 layer3/wall-rough
tile 3 23 10 layer3/wall-rough
tile 3 22 10 layer3/wall-rough
tile 3 21 10 layer3/wall-rough2
tile 3 20 10 layer3/wall-rough2
tile 3 19 10 layer3/wall-rough3
tile 3 18 10 layer3/wall-rough2
tile 3 17 10 layer3/wall-rough3
tile 3 16 10 layer3/wall-rough3
tile 3 15 10 layer3/wall-rough3
tile 3 14 10 layer3/wall-rough3
tile 3 13 10 layer3/wall-rough3
tile 3 12 10 layer3/wall-rough
tile 3 11 10 layer3/wall-rough3
tile 3 7 10 layer3/wall-rough
tile 3 6 10 layer3/wall-rough
tile 3 5 10 layer3/wall-rough
tile 3 4 10 layer3/wall-rough
tile 3 3 10 layer3/wall-rough3
tile 3 2 10 layer3/wall-rough
tile 3 1 10 layer3/wall-rough3
tile 3 0 10 layer3/wall-rough3
tile 3 49 9 layer3/wall-rough3
tile 3 48 9 layer3/wall-rough2
tile 3 47 9 layer3/wall-rough2
tile 3 46 9 layer3/wall-rough
tile 3 45 9 layer3/wall-rough
tile 3 44 9 layer3/wall-rough2
tile 3 31 9 layer3/wall-rough
tile 3 29 9 layer3/wall-rough2
tile 3 28 9 layer3/wall-rough3
tile 3 27 9 layer3/wall-rough
tile 3 26 9 layer3/wall-rough
tile 3 25 9 layer3/wall-rough2
tile 3 24 9 layer3/wall-rough
tile 3 23 9 layer3/wall-rough2
tile 3 22 9 layer3/wall-rough3
tile 3 21 9 layer3/wall-rough
tile 3 15 9 layer3/wall-rough2
tile 3 14 9 layer3/wall-rough3
tile 3 13 9 layer3/wall-rough2
tile 3 12 9 layer3/wall-rough3
tile 3 11 9 layer3/wall-rough2
tile 3 7 9 layer3/wall-rough
tile 3 6 9 layer3/wall-rough
tile 3 5 9 layer3/wall-rough3
tile 3 4 9 layer3/wall-rough3
tile 3 3 9 layer3/wall-rough
tile 3 2 9 layer3/wall-rough2
tile 3 1 9 layer3/wall-rough2
tile 3 0 9 layer3/wall-rough
tile 3 49 8 layer3/wall-rough2
tile 3 48 8 layer3/wall-rough2
tile 3 47 8 layer3/wall-rough3
tile 3 46 8 layer3/wall-rough3
tile 3 45 8 layer3/wall-rough2
tile 3 44 8 layer3/wall-rough2
tile 3 37 8 layer3/wall-rough2
tile 3 27 8 layer3/wall-rough3
tile 3 26 8 layer3/wall-rough
tile 3 25 8 layer3/wall-rough
tile 3 24 8 layer3/wall-rough3
tile 3 23 8 layer3/wall-rough
tile 3 22 8 layer3/wall-rough
tile 3 13 8 layer3/wall-rough2
tile 3 12 8 layer3/wall-rough
tile 3 11 8 layer3/wall-rough3
tile 3 10 8 layer3/wall-rough3
tile 3 6 8 layer3/wall-rough3
tile 3 5 8 layer3/wall-rough3
tile 3 4 8 layer3/wall-rough2
tile 3 3 8 layer3/wall-rough
tile 3 2 8 layer3/wall-rough2
tile 3 1 8 layer3/wall-rough
tile 3 0 8 layer3/wall-rough2
tile 3 49 7 layer3/wall-rough
tile 3 48 7 layer3/wall-rough
tile 3 47 7 layer3/wall-rough
tile 3 46 7 layer3/wall-rough3
tile 3 45 7 layer3/wall-rough3
tile 3 44 7 layer3/wall-rough3
tile 3 26 7 layer3/wall-rough
tile 3 25 7 layer3/wall-rough3
tile 3 23 7 layer3/wall-rough3
tile 3 22 7 layer3/wall-rough3
tile 3 13 7 layer3/wall-rough2
tile 3 12 7 layer3/wall-rough3
tile 3 11 7 layer3/wall-rough3
tile 3 10 7 layer3/wall-rough
tile 3 6 7 layer3/wall-rough2
tile 3 5 7 layer3/wall-rough2
tile 3 4 7 layer3/wall-rough
tile 3 3 7 layer3/wall-rough2
tile 3 2 7 layer3/wall-rough2
tile 3 1 7 layer3/wall-rough
tile 3 0 7 layer3/wall-rough2
tile 3 49 6 layer3/wall-rough3
tile 3 48 6 layer3/wall-rough
tile 3 47 6 layer3/wall-rough3
tile 3 46 6 layer3/wall-rough3
tile 3 45 6 layer3/wall-rough
tile 3 32 6 layer3/wall-rough
tile 3 5 6 layer3/wall-rough3
tile 3 4 6 layer3/wall-rough
tile 3 3 6 layer3/wall-rough3
tile 3 2 6 layer3/wall-rough3
tile 3 1 6 layer3/wall-rough
tile 3 0 6 layer3/wall-rough2
tile 3 49 5 layer3/wall-rough2
tile 3 48 5 layer3/wall-rough3
tile 3 47 5 layer3/wall-rough2
tile 3 46 5 layer3/wall-rough2
tile 3 45 5 layer3/wall-rough3
tile 3 44 5 layer3/wall-rough3
tile 3 43 5 layer3/wall-rough
tile 3 12 5 layer3/wall-rough2
tile 3 10 5 layer3/wall-rough
tile 3 5 5 layer3/wall-rough2
tile 3 4 5 layer3/wall-rough
tile 3 3 5 layer3/wall-rough2
tile 3 2 5 layer3/wall-rough2
tile 3 1 5 layer3/wall-rough3
tile 3 0 5 layer3/wall-rough3
tile 3 49 4 layer3/wall-rough3
tile 3 48 4 layer3/wall-rough3
tile 3 47 4 layer3/wall-rough
tile 3 46 4 layer3/wall-rough2
tile 3 40 4 layer3/wall-rough2
tile 3 27 4 layer3/wall-rough
tile 3 26 4 layer3/wall-rough2
tile 3 24 4 layer3/wall-rough2
tile 3 23 4 layer3/wall-rough2
tile 3 12 4 layer3/wall-rough2
tile 3 11 4 layer3/wall-rough3
tile 3 10 4 layer3/wall-rough2
tile 3 9 4 layer3/wall-rough2
tile 3 6 4 layer3/wall-rough2
tile 3 5 4 layer3/wall-rough2
tile 3 4 4 layer3/wall-rough
tile 3 3 4 layer3/wall-rough
tile 3 2 4 layer3/wall-rough
tile 3 1 4 layer3/wall-rough3
tile 3 0 4 layer3/wall-rough
tile 3 49 3 layer3/wall-rough
tile 3 48 3 layer3/wall-rough3
tile 3 47 3 layer3/wall-rough3
tile 3 46 3 layer3/wall-rough3
tile 3 39 3 layer3/wall-rough2
tile 3 38 3 layer3/wall-rough3
tile 3 34 3 layer3/wall-rough3
tile 3 33 3 layer3/wall-rough2
tile 3 26 3 layer3/wall-rough2
tile 3 25 3 layer3/wall-rough
tile 3 24 3 layer3/wall-rough3
tile 3 23 3 layer3/wall-rough
tile 3 14 3 layer3/wall-rough
tile 3 13 3 layer3/wall-rough2
tile 3 12 3 layer3/wall-rough2
tile 3 11 3 layer3/wall-rough3
tile 3 6 3 layer3/wall-rough2
tile 3 5 3 layer3/wall-rough3
tile 3 4 3 layer3/wall-rough3
tile 3 3 3 layer3/wall-rough3
tile 3 2 3 layer3/wall-rough3
tile 3 1 3 layer3/wall-rough3
tile 3 0 3 layer3/wall-rough
tile 3 49 2 layer3/wall-rough2
tile 3 48 2 layer3/wall-rough2
tile 3 47 2 layer3/wall-rough
tile 3 46 2 layer3/wall-rough2
tile 3 45 2 layer3/wall-rough2
tile 3 44 2 layer3/wall-rough
tile 3 43 2 layer3/wall-rough3
tile 3 39 2 layer3/wall-rough2
tile 3 38 2 layer3/wall-rough
tile 3 36 2 layer3/wall-rough3
tile 3 35 2 layer3/wall-rough3
tile 3 34 2 layer3/wall-rough3
tile 3 33 2 layer3/wall-rough3
tile 3 32 2 layer3/wall-rough3
tile 3 30 2 layer3/wall-rough
tile 3 26 2 layer3/wall-rough
tile 3 25 2 layer3/wall-rough2
tile 3 24 2 layer3/wall-rough
tile 3 23 2 layer3/wall-rough2
tile 3 22 2 layer3/wall-rough2
tile 3 20 2 layer3/wall-rough3
tile 3 16 2 layer3/wall-rough2
tile 3 15 2 layer3/wall-rough2
tile 3 14 2 layer3/wall-rough
tile 3 13 2 layer3/wall-rough2
tile 3 12 2 layer3/wall-rough2
tile 3 11 2 layer3/wall-rough
tile 3 6 2 layer3/wall-rough2
tile 3 5 2 layer3/wall-rough2
tile 3 4 2 layer3/wall-rough3
tile 3 3 2 layer3/wall-rough
tile 3 2 2 layer3/wall-rough3
tile 3 1 2 layer3/wall-rough3
tile 3 0 2 layer3/wall-rough3
tile 3 49 1 layer3/wall-rough3
tile 3 48 1 layer3/wall-rough2
tile 3 47 1 layer3/wall-rough
tile 3 46 1 layer3/wall-rough3
tile 3 45 1 layer3/wall-rough2
tile 3 44 1 layer3/wall-rough3
tile 3 43 1 layer3/wall-rough
tile 3 42 1 layer3/wall-rough2
tile 3 40 1 layer3/wall-rough3
tile 3 39 1 layer3/wall-rough
tile 3 38 1 layer3/wall-rough
tile 3 37 1 layer3/wall-rough2
tile 3 36 1 layer3/wall-rough
tile 3 35 1 layer3/wall-rough2
tile 3 34 1 layer3/wall-rough
tile 3 33 1 layer3/wall-rough2
tile 3 32 1 layer3/wall-rough3
tile 3 31 1 layer3/wall-rough2
tile 3 30 1 layer3/wall-rough2
tile 3 29 1 layer3/wall-rough
tile 3 28 1 layer3/wall-rough
tile 3 27 1 layer3/wall-rough3
tile 3 26 1 layer3/wall-rough
tile 3 25 1 layer3/wall-rough2
tile 3 24 1 layer3/wall-rough2
tile 3 23 1 layer3/wall-rough3
tile 3 22 1 layer3/wall-rough
tile 3 21 1 layer3/wall-rough
tile 3 20 1 layer3/wall-rough2
tile 3 19 1 layer3/wall-rough3
tile 3 18 1 layer3/wall-rough
tile 3 17 1 layer3/wall-rough
tile 3 16 1 layer3/wall-rough2
tile 3 15 1 layer3/wall-rough3
tile 3 14 1 layer3/wall-rough2
tile 3 13 1 layer3/wall-rough
tile 3 12 1 layer3/wall-rough2
tile 3 11 1 layer3/wall-rough2
tile 3 7 1 layer3/wall-rough3
tile 3 6 1 layer3/wall-rough3
tile 3 5 1 layer3/wall-rough3
tile 3 4 1 layer3/wall-rough
tile 3 3 1 layer3/wall-rough3
tile 3 2 1 layer3/wall-rough3
tile 3 1 1 layer3/wall-rough3
tile 3 0 1 layer3/wall-rough
tile 3 49 0 layer3/wall-rough
tile 3 48 0 layer3/wall-rough3
tile 3 47 0 layer3/wall-rough3
tile 3 46 0 layer3/wall-rough3
tile 3 45 0 layer3/wall-rough2
tile 3 44 0 layer3/wall-rough2
tile 3 43 0 layer3/wall-rough3
tile 3 42 0 layer3/wall-rough3
tile 3 41 0 layer3/wall-rough2
tile 3 40 0 layer3/wall-rough
tile 3 39 0 layer3/wall-rough2
tile 3 38 0 layer3/wall-rough
tile 3 37 0 layer3/wall-rough
tile 3 36 0 layer3/wall-rough3
tile 3 35 0 layer3/wall-rough3
tile 3 34 0 layer3/wall-rough3
tile 3 33 0 layer3/wall-rough3
tile 3 32 0 layer3/wall-rough
tile 3 31 0 layer3/wall-rough
tile 3 30 0 layer3/wall-rough3
tile 3 29 0 layer3/wall-rough3
tile 3 28 0 layer3/wall-rough3
tile 3 27 0 layer3/wall-rough3
tile 3 26 0 layer3/wall-rough2
tile 3 25 0 layer3/wall-rough2
tile 3 24 0 layer3/wall-rough
tile 3 23 0 layer3/wall-rough2
tile 3 22 0 layer3/wall-rough3
tile 3 21 0 layer3/wall-rough
tile 3 20 0 layer3/wall-rough
tile 3 19 0 layer3/wall-rough3
tile 3 18 0 layer3/wall-rough3
tile 3 17 0 layer3/wall-rough2
tile 3 16 0 layer3/wall-rough
tile 3 15 0 layer3/wall-rough2
tile 3 14 0 layer3/wall-rough2
tile 3 13 0 layer3/wall-rough
tile 3 12 0 layer3/wall-rough3
tile 3 11 0 layer3/wall-rough2
tile 3 7 0 layer3/wall-rough2
tile 3 6 0 layer3/wall-rough3
tile 3 5 0 layer3/wall-rough3
tile 3 4 0 layer3/wall-rough3
tile 3 3 0 layer3/wall-rough2
tile 3 2 0 layer3/wall-rough2
tile 3 1 0 layer3/wall-rough2
tile 3 0 0 layer3/wall-rough2
tile 4 34 39 layer4/wall-rough-convex-r
tile 4 24 39 layer4/wall-rough-concave-l
tile 4 6 39 layer4/wall-rough-concave-r
tile 4 4 39 layer4/wall-rough-concave-l
tile 4 35 38 layer4/wall-rough-concave-l
tile 4 35 38 layer4/wall-rough-concave-tl
tile 4 28 38 layer4/wall-rough-convex-l
tile 4 27 38 layer4/wall-rough-concave-r
tile 4 24 38 layer4/wall-rough-concave-l
tile 4 23 38 layer4/wall-rough-convex-r
tile 4 7 38 layer4/wall-rough-convex-l
tile 4 6 38 layer4/wall-rough-concave-r
tile 4 3 38 layer4/wall-rough-convex-r
tile 4 36 37 layer4/wall-rough-concave-l
tile 4 35 37 layer4/wall-rough-convex-br
tile 4 35 37 layer4/wall-rough-convex-r
tile 4 28 37 layer4/wall-rough-concave-r
tile 4 24 37 layer4/wall-rough-concave-l
tile 4 24 37 layer4/wall-rough-concave-tl
tile 4 23 37 layer4/wall-rough-convex-r
tile 4 7 37 layer4/wall-rough-convex-l
tile 4 6 37 layer4/wall-rough-concave-r
tile 4 3 37 layer4/wall-rough-concave-l
tile 4 2 37 layer4/wall-rough-convex-r
tile 4 44 36 layer4/wall-rough-concave-tl
tile 4 43 36 layer4/wall-rough-concave-tl
tile 4 42 36 layer4/wall-rough-convex-bl
tile 4 42 36 layer4/wall-rough-convex-br
tile 4 42 36 layer4/wall-rough-convex-l
tile 4 36 36 layer4/wall-rough-concave-l
tile 4 36 36 layer4/wall-rough-concave-tl
tile 4 35 36 layer4/wall-rough-convex-r
tile 4 29 36 layer4/wall-rough-convex-l
tile 4 24 36 layer4/wall-rough-convex-br
tile 4 24 36 layer4/wall-rough-convex-r
tile 4 7 36 layer4/wall-rough-convex-l
tile 4 6 36 layer4/wall-rough-concave-r
tile 4 4 36 layer4/wall-rough-concave-tl
tile 4 3 36 layer4/wall-rough-concave-l
tile 4 3 36 layer4/wall-rough-concave-tl
tile 4 44 35 layer4/wall-rough-convex-br
tile 4 44 35 layer4/wall-rough-convex-r
tile 4 43 35 layer4/wall-rough-convex-br
