size 30 30
tileset outdoor
visibilityRadius 10
unexplored


encounter "fareach_farmers" 7 6
encounter "fareach_north" 21 9
encounter "fareach_south" 11 14
encounter "fareach_east" 22 17

item 1 "workbench" 18 14
tile ceiling 11 2 trees/deadtree02
tile ceiling 27 1 trees/tree04
tile ceiling 23 1 trees/treetall03
tile ceiling 21 1 trees/treetall02
tile ceiling 14 1 trees/treetall01
tile ceiling 12 1 trees/treetall04
tile ceiling 1 1 trees/treetall03
tile ceiling 25 0 trees/tree03
tile ceiling 18 0 trees/treetall01
tile ceiling 5 0 trees/tree02
tile ceiling 3 0 trees/tree04

elevation 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 


opaque  0 10  1 1  1 6  1 9  1 23  1 24  1 25  1 27  2 8  2 11  2 13  2 15  2 18  3 0  3 14  3 15  3 21  3 25  3 26  4 12  4 14  4 15  4 16  4 23  4 26  5 0  5 14  5 15  5 19  5 26  6 14  6 15  7 14  7 24  7 28  8 12  8 18  8 27  9 11  9 12  9 17  9 18  10 11  10 12  10 13  10 17  10 18  10 19  10 28  11 2  11 10  11 11  11 12  11 16  11 17  11 18  11 23  11 27  12 1  12 11  12 12  12 16  12 17  12 22  12 28  12 29  13 11  13 16  13 17  14 1  14 17  14 27  15 8  15 22  15 28  16 2  16 4  16 8  16 9  16 18  16 26  17 7  17 8  17 9  17 17  17 18  17 23  18 0  18 4  18 7  18 8  18 9  18 17  18 18  18 19  19 2  19 7  19 8  19 17  19 18  19 19  20 5  20 13  20 14  20 18  20 19  21 1  21 6  21 12  21 13  21 14  21 18  21 21  21 25  21 28  22 4  22 6  22 7  22 11  22 13  22 14  22 15  22 20  22 21  22 22  22 27  23 1  23 5  23 6  23 10  23 11  23 13  23 14  23 19  23 20  23 21  23 26  24 4  24 6  24 11  24 12  24 14  24 15  24 20  24 21  24 28  25 0  25 9  25 11  25 14  25 20  25 25  26 5  26 9  26 10  26 28  27 1  27 8  27 9  27 12  27 21  27 23  27 28  28 3  28 5  28 9  28 14  28 17  28 27  29 6
impass  0 0  0 1  0 2  0 3  0 4  0 5  0 6  0 7  0 8  0 9  0 10  0 11  0 12  0 13  0 14  0 15  0 16  0 17  0 18  0 19  0 20  0 21  0 22  0 23  0 24  0 25  0 26  0 27  0 28  0 29  1 0  1 1  1 5  1 6  1 7  1 8  1 9  1 10  1 11  1 12  1 13  1 14  1 15  1 16  1 17  1 18  1 19  1 22  1 23  1 24  1 25  1 27  1 28  1 29  2 0  2 1  2 2  2 8  2 11  2 12  2 13  2 15  2 18  2 19  2 20  2 22  2 23  2 24  2 26  2 28  2 29  3 0  3 6  3 12  3 14  3 15  3 17  3 18  3 19  3 20  3 21  3 22  3 23  3 25  3 26  3 27  3 29  4 0  4 1  4 12  4 14  4 15  4 16  4 19  4 20  4 21  4 23  4 24  4 25  4 26  4 27  4 29  5 0  5 13  5 14  5 15  5 19  5 20  5 21  5 26  5 29  6 0  6 1  6 14  6 15  6 21  6 28  6 29  7 0  7 14  7 22  7 24  7 27  7 28  7 29  8 0  8 1  8 12  8 18  8 21  8 22  8 23  8 24  8 25  8 26  8 27  8 28  8 29  9 0  9 11  9 12  9 17  9 18  9 21  9 22  9 23  9 24  9 25  9 26  9 28  9 29  10 0  10 1  10 11  10 12  10 13  10 17  10 18  10 19  10 22  10 25  10 26  10 28  10 29  11 0  11 1  11 2  11 10  11 11  11 12  11 13  11 16  11 17  11 18  11 23  11 25  11 26  11 27  11 28  11 29  12 0  12 1  12 2  12 11  12 12  12 16  12 17  12 22  12 23  12 24  12 25  12 26  12 28  12 29  13 0  13 1  13 2  13 11  13 16  13 17  13 22  13 23  13 24  13 25  13 27  13 28  13 29  14 0  14 1  14 2  14 17  14 23  14 24  14 27  14 28  14 29  15 0  15 2  15 8  15 22  15 23  15 24  15 28  15 29  16 0  16 2  16 3  16 4  16 8  16 9  16 16  16 18  16 24  16 25  16 26  16 28  16 29  17 0  17 2  17 7  17 8  17 9  17 17  17 18  17 19  17 23  17 24  17 25  17 26  17 27  17 28  17 29  18 0  18 2  18 3  18 4  18 5  18 7  18 8  18 9  18 13  18 17  18 18  18 19  18 20  18 23  18 25  18 26  18 27  18 28  18 29  19 0  19 2  19 4  19 5  19 7  19 8  19 17  19 18  19 19  19 23  19 27  19 28  19 29  20 0  20 1  20 2  20 3  20 5  20 6  20 8  20 12  20 13  20 14  20 18  20 19  20 24  20 26  20 27  20 29  21 0  21 1  21 2  21 5  21 6  21 12  21 13  21 14  21 18  21 21  21 25  21 27  21 28  21 29  22 0  22 2  22 4  22 6  22 7  22 11  22 13  22 14  22 15  22 20  22 21  22 22  22 25  22 27  22 28  22 29  23 0  23 1  23 2  23 5  23 6  23 10  23 11  23 13  23 14  23 19  23 20  23 21  23 26  23 28  23 29  24 0  24 2  24 4  24 6  24 11  24 12  24 14  24 15  24 20  24 21  24 26  24 28  24 29  25 0  25 1  25 2  25 9  25 11  25 14  25 20  25 23  25 25  25 26  25 28  25 29  26 0  26 2  26 3  26 5  26 9  26 10  26 22  26 23  26 24  26 26  26 28  26 29  27 0  27 1  27 2  27 3  27 4  27 5  27 8  27 9  27 12  27 13  27 14  27 15  27 16  27 17  27 21  27 22  27 23  27 24  27 26  27 27  27 28  27 29  28 0  28 3  28 5  28 6  28 7  28 8  28 9  28 10  28 11  28 12  28 13  28 14  28 15  28 16  28 17  28 18  28 23  28 24  28 25  28 26  28 27  28 28  28 29  29 0  29 1  29 2  29 3  29 4  29 5  29 6  29 7  29 8  29 9  29 10  29 11  29 12  29 13  29 14  29 15  29 16  29 17  29 18  29 19  29 20  29 21  29 22  29 23  29 24  29 25  29 26  29 27  29 28  29 29
