size 70 20
tileset outdoor
visibilityRadius 8
unexplored


encounter "scoutsLvl14" 50 12
encounter "scoutsLvl14" 41 14
encounter "scoutsLvl14" 48 4
encounter "wolvesGiantLvl11" 6 15
encounter "wolvesGiantLvl11" 28 5
encounter "wolvesGiantLvl11" 8 5

item 1 "chest_superb" 53 12
tile entity 32 12 cliffs/concave-r
tile entity 31 12 cliffs/concave-br
tile entity 31 12 cliffs/convex-l
tile entity 31 12 cliffs/convex-tl
tile entity 18 12 cliffs/concave-tl
tile entity 18 12 cliffs/convex-br
tile entity 17 12 cliffs/concave-tl
tile entity 17 12 cliffs/convex-bl
tile entity 17 12 cliffs/convex-br
tile entity 16 12 cliffs/convex-bl
tile entity 16 12 cliffs/concave-tr
tile entity 14 12 cliffs/concave-tl
tile entity 14 12 cliffs/convex-bl
tile entity 14 12 cliffs/convex-br
tile entity 12 12 cliffs/concave-tl
tile entity 12 12 cliffs/convex-bl
tile entity 12 12 cliffs/convex-br
tile entity 9 12 cliffs/concave-l
tile entity 9 12 cliffs/convex-r
tile entity 5 12 cliffs/concave-r
tile entity 69 11 cliffs/concave-bl
tile entity 68 11 cliffs/convex-tr
tile entity 68 11 cliffs/concave-bl
tile entity 64 11 cliffs/concave-br
tile entity 64 11 cliffs/concave-bl
tile entity 61 11 features/foliage03
tile entity 58 11 cliffs/concave-r
tile entity 58 11 cliffs/convex-l
tile entity 54 11 cliffs/concave-l
tile entity 54 11 cliffs/convex-r
tile entity 53 11 features/barrel
tile entity 43 11 cliffs/concave-l
tile entity 40 11 cliffs/concave-br
tile entity 40 11 cliffs/convex-tl
tile entity 39 11 cliffs/convex-l
tile entity 39 11 cliffs/convex-tl
tile entity 39 11 cliffs/concave-br
tile entity 35 11 cliffs/concave-l
tile entity 35 11 cliffs/convex-br
tile entity 35 11 cliffs/convex-r
tile entity 32 11 cliffs/concave-r
tile entity 32 11 cliffs/convex-l
tile entity 28 11 cliffs/concave-l
tile entity 28 11 cliffs/convex-br
tile entity 28 11 cliffs/convex-r
tile entity 27 11 cliffs/concave-tl
tile entity 27 11 cliffs/convex-bl
tile entity 27 11 cliffs/convex-br
tile entity 26 11 cliffs/concave-tr
tile entity 26 11 cliffs/convex-bl
tile entity 24 11 cliffs/concave-tl
tile entity 24 11 cliffs/convex-bl
tile entity 24 11 cliffs/convex-br
tile entity 22 11 cliffs/concave-tl
tile entity 22 11 cliffs/convex-br
tile entity 21 11 cliffs/concave-tl
tile entity 21 11 cliffs/convex-bl
tile entity 21 11 cliffs/convex-br
tile entity 20 11 cliffs/concave-tr
tile entity 19 11 cliffs/concave-tl
tile entity 19 11 cliffs/convex-br
tile entity 15 11 cliffs/concave-tr
tile entity 13 11 cliffs/concave-tr
tile entity 11 11 cliffs/concave-tr
tile entity 11 11 cliffs/convex-bl
tile entity 10 11 cliffs/concave-tr
tile entity 9 11 cliffs/concave-tl
tile entity 5 11 cliffs/concave-r
tile entity 5 11 cliffs/convex-l
tile entity 67 10 cliffs/convex-tr
tile entity 67 10 cliffs/concave-bl
tile entity 66 10 cliffs/convex-tl
tile entity 66 10 cliffs/convex-tr
tile entity 65 10 cliffs/concave-br
tile entity 65 10 cliffs/convex-tl
tile entity 63 10 cliffs/convex-tr
tile entity 63 10 cliffs/concave-bl
tile entity 62 10 cliffs/concave-l
tile entity 58 10 cliffs/concave-r
tile entity 58 10 cliffs/convex-l
tile entity 54 10 cliffs/concave-l
tile entity 54 10 cliffs/convex-r
tile entity 53 10 features/barrels
tile entity 47 10 cliffs/convex-bl
tile entity 47 10 cliffs/concave-tr
tile entity 46 10 cliffs/convex-bl
tile entity 46 10 cliffs/concave-tr
tile entity 44 10 cliffs/concave-tl
tile entity 44 10 cliffs/convex-br
tile entity 43 10 cliffs/concave-tl
tile entity 42 10 cliffs/concave-r
tile entity 41 10 cliffs/concave-br
tile entity 41 10 cliffs/convex-tl
tile entity 36 10 cliffs/concave-tl
tile entity 36 10 cliffs/convex-br
tile entity 35 10 cliffs/concave-tl
tile entity 32 10 cliffs/concave-br
tile entity 32 10 cliffs/convex-l
tile entity 32 10 cliffs/convex-tl
tile entity 28 10 cliffs/concave-tl
tile entity 25 10 cliffs/concave-tr
tile entity 23 10 cliffs/concave-tr
tile entity 4 10 cliffs/concave-tr
tile entity 4 10 cliffs/convex-bl
tile entity 62 9 cliffs/convex-r
tile entity 62 9 cliffs/convex-tl
tile entity 62 9 cliffs/convex-tr
tile entity 61 9 cliffs/concave-br
tile entity 61 9 cliffs/concave-bl
tile entity 60 9 cliffs/concave-bl
tile entity 60 9 cliffs/convex-tr
tile entity 54 9 cliffs/convex-r
tile entity 54 9 cliffs/convex-tr
tile entity 54 9 cliffs/concave-bl
tile entity 52 9 cliffs/concave-br
tile entity 52 9 cliffs/concave-bl
tile entity 51 9 features/barrels
tile entity 50 9 cliffs/concave-br
tile entity 50 9 cliffs/concave-bl
tile entity 48 9 cliffs/concave-bl
tile entity 48 9 cliffs/concave-br
tile entity 45 9 cliffs/concave-tr
tile entity 42 9 cliffs/convex-l
tile entity 42 9 cliffs/convex-tl
tile entity 42 9 cliffs/concave-br
tile entity 37 9 cliffs/concave-l
tile entity 37 9 cliffs/convex-br
tile entity 37 9 cliffs/convex-r
tile entity 34 9 cliffs/concave-r
tile entity 33 9 cliffs/concave-br
tile entity 33 9 cliffs/convex-tl
tile entity 30 9 cliffs/concave-l
tile entity 30 9 cliffs/convex-br
tile entity 30 9 cliffs/convex-r
tile entity 29 9 cliffs/concave-tl
tile entity 29 9 cliffs/convex-br
tile entity 24 9 cliffs/concave-br
tile entity 24 9 cliffs/concave-bl
tile entity 22 9 cliffs/concave-br
tile entity 22 9 cliffs/concave-bl
tile entity 20 9 cliffs/convex-tl
tile entity 20 9 cliffs/concave-br
tile entity 19 9 cliffs/concave-bl
tile entity 19 9 cliffs/concave-br
tile entity 18 9 cliffs/convex-tl
tile entity 18 9 cliffs/convex-tr
tile entity 17 9 cliffs/concave-bl
tile entity 17 9 cliffs/concave-br
tile entity 16 9 cliffs/convex-tl
tile entity 16 9 cliffs/convex-tr
tile entity 15 9 cliffs/concave-bl
tile entity 15 9 cliffs/concave-br
tile entity 14 9 cliffs/concave-bl
tile entity 14 9 cliffs/convex-tr
tile entity 12 9 cliffs/concave-br
tile entity 12 9 cliffs/concave-bl
tile entity 10 9 cliffs/concave-br
tile entity 10 9 cliffs/concave-bl
tile entity 8 9 cliffs/concave-br
tile entity 8 9 cliffs/concave-bl
tile entity 6 9 cliffs/concave-br
tile entity 6 9 cliffs/convex-tl
tile entity 5 9 cliffs/concave-br
tile entity 5 9 cliffs/concave-bl
tile entity 4 9 cliffs/convex-tr
tile entity 4 9 cliffs/concave-bl
tile entity 3 9 cliffs/concave-tr
tile entity 3 9 cliffs/concave-r
tile entity 3 9 cliffs/convex-bl
tile entity 3 9 cliffs/convex-l
tile entity 59 8 cliffs/concave-l
tile entity 57 8 cliffs/concave-tr
tile entity 57 8 cliffs/concave-r
tile entity 57 8 cliffs/convex-bl
tile entity 57 8 cliffs/convex-l
tile entity 53 8 cliffs/convex-tl
tile entity 53 8 cliffs/convex-tr
tile entity 51 8 cliffs/convex-tl
tile entity 51 8 cliffs/convex-tr
tile entity 49 8 cliffs/convex-tl
tile entity 49 8 cliffs/convex-tr
tile entity 47 8 cliffs/concave-bl
tile entity 47 8 cliffs/convex-tr
tile entity 46 8 cliffs/convex-tl
tile entity 46 8 cliffs/convex-tr
tile entity 45 8 cliffs/concave-bl
tile entity 45 8 cliffs/concave-br
tile entity 44 8 cliffs/convex-tr
tile entity 44 8 cliffs/concave-bl
tile entity 43 8 cliffs/concave-r
tile entity 38 8 cliffs/concave-tl
tile entity 38 8 cliffs/convex-br
tile entity 37 8 cliffs/concave-tl
tile entity 34 8 cliffs/concave-r
tile entity 34 8 cliffs/convex-l
tile entity 30 8 cliffs/concave-l
tile entity 30 8 cliffs/convex-r
tile entity 26 8 cliffs/concave-r
tile entity 25 8 cliffs/convex-tl
tile entity 25 8 cliffs/concave-br
tile entity 23 8 cliffs/convex-tl
tile entity 23 8 cliffs/convex-tr
tile entity 21 8 cliffs/convex-tl
tile entity 21 8 cliffs/convex-tr
tile entity 13 8 cliffs/convex-tl
tile entity 13 8 cliffs/convex-tr
tile entity 11 8 cliffs/convex-tl
tile entity 11 8 cliffs/convex-tr
tile entity 9 8 cliffs/convex-tl
tile entity 9 8 cliffs/convex-tr
tile entity 7 8 cliffs/convex-tl
tile entity 7 8 cliffs/convex-tr
tile entity 3 8 cliffs/convex-tr
tile entity 3 8 cliffs/concave-bl
tile entity 2 8 cliffs/concave-tr
tile entity 2 8 cliffs/convex-bl
tile entity 2 8 cliffs/convex-l
tile entity 2 8 cliffs/convex-tl
tile entity 2 8 cliffs/convex-tr
tile entity 69 7 cliffs/convex-bl
tile entity 68 7 cliffs/convex-bl
tile entity 68 7 cliffs/concave-tr
tile entity 63 7 cliffs/concave-l
tile entity 63 7 cliffs/concave-r
tile entity 63 7 cliffs/convex-bl
tile entity 63 7 cliffs/convex-br
tile entity 63 7 cliffs/convex-l
tile entity 63 7 cliffs/convex-r
tile entity 59 7 cliffs/concave-l
tile entity 59 7 cliffs/convex-r
tile entity 56 7 cliffs/concave-tr
tile entity 56 7 cliffs/concave-r
tile entity 56 7 cliffs/convex-bl
tile entity 56 7 cliffs/convex-l
tile entity 43 7 cliffs/convex-l
tile entity 43 7 cliffs/convex-tl
tile entity 43 7 cliffs/convex-tr
tile entity 39 7 cliffs/concave-l
tile entity 39 7 cliffs/convex-br
tile entity 39 7 cliffs/convex-r
tile entity 34 7 cliffs/concave-r
tile entity 34 7 cliffs/convex-l
tile entity 30 7 cliffs/concave-l
tile entity 30 7 cliffs/convex-r
tile entity 26 7 cliffs/concave-r
tile entity 26 7 cliffs/convex-l
tile entity 16 7 cliffs/concave-tl
tile entity 16 7 cliffs/convex-bl
tile entity 16 7 cliffs/convex-br
tile entity 10 7 cliffs/concave-tl
tile entity 10 7 cliffs/convex-bl
tile entity 10 7 cliffs/convex-br
tile entity 8 7 cliffs/concave-tl
tile entity 8 7 cliffs/convex-bl
tile entity 8 7 cliffs/convex-br
tile entity 6 7 cliffs/concave-tl
tile entity 6 7 cliffs/convex-br
tile entity 5 7 cliffs/concave-tl
tile entity 5 7 cliffs/convex-bl
tile entity 5 7 cliffs/convex-br
tile entity 4 7 cliffs/concave-r
tile entity 4 7 cliffs/convex-bl
tile entity 4 7 cliffs/convex-l
tile entity 4 7 cliffs/concave-tr
tile entity 67 6 cliffs/convex-bl
tile entity 67 6 cliffs/concave-tr
tile entity 66 6 cliffs/convex-bl
tile entity 66 6 cliffs/concave-tr
tile entity 64 6 cliffs/concave-br
tile entity 64 6 cliffs/concave-tl
tile entity 64 6 cliffs/convex-br
tile entity 64 6 cliffs/convex-tl
tile entity 63 6 cliffs/concave-br
tile entity 63 6 cliffs/concave-tl
tile entity 63 6 cliffs/convex-l
tile entity 63 6 cliffs/convex-tl
tile entity 59 6 cliffs/concave-l
tile entity 59 6 cliffs/convex-r
tile entity 56 6 cliffs/concave-r
tile entity 56 6 cliffs/convex-l
tile entity 52 6 features/shrub03
tile entity 44 6 features/shrub05
tile entity 40 6 cliffs/concave-tl
tile entity 40 6 cliffs/convex-br
tile entity 39 6 cliffs/concave-tl
tile entity 34 6 cliffs/concave-r
tile entity 34 6 cliffs/convex-l
tile entity 30 6 cliffs/concave-l
tile entity 30 6 cliffs/convex-r
tile entity 22 6 cliffs/concave-tl
tile entity 22 6 cliffs/convex-bl
tile entity 22 6 cliffs/convex-br
tile entity 20 6 cliffs/concave-tl
tile entity 20 6 cliffs/convex-bl
tile entity 20 6 cliffs/convex-br
tile entity 18 6 cliffs/concave-tl
tile entity 18 6 cliffs/convex-br
tile entity 17 6 cliffs/concave-tl
tile entity 17 6 cliffs/convex-br
tile entity 15 6 cliffs/convex-bl
tile entity 15 6 cliffs/concave-tr
tile entity 14 6 cliffs/concave-tr
tile entity 13 6 cliffs/concave-tl
tile entity 13 6 cliffs/convex-bl
tile entity 13 6 cliffs/convex-br
tile entity 12 6 cliffs/concave-tr
tile entity 11 6 cliffs/concave-tl
tile entity 11 6 cliffs/convex-br
tile entity 9 6 cliffs/concave-tr
tile entity 7 6 cliffs/concave-tr
tile entity 65 5 cliffs/concave-r
tile entity 65 5 cliffs/concave-tr
tile entity 60 5 cliffs/concave-l
tile entity 60 5 cliffs/convex-br
tile entity 60 5 cliffs/convex-r
tile entity 59 5 cliffs/concave-tl
tile entity 56 5 cliffs/concave-r
tile entity 56 5 cliffs/convex-l
tile entity 52 5 cliffs/concave-l
tile entity 52 5 cliffs/convex-br
tile entity 52 5 cliffs/convex-r
tile entity 51 5 cliffs/concave-tl
tile entity 51 5 cliffs/convex-bl
tile entity 51 5 cliffs/convex-br
tile entity 50 5 cliffs/concave-tr
tile entity 49 5 cliffs/concave-tl
tile entity 49 5 cliffs/convex-bl
tile entity 49 5 cliffs/convex-br
tile entity 48 5 cliffs/convex-bl
tile entity 48 5 cliffs/concave-tr
tile entity 46 5 cliffs/concave-tl
tile entity 46 5 cliffs/convex-br
tile entity 45 5 cliffs/concave-tl
tile entity 45 5 cliffs/convex-bl
tile entity 45 5 cliffs/convex-br
tile entity 44 5 cliffs/concave-tr
tile entity 44 5 cliffs/convex-bl
tile entity 42 5 cliffs/concave-tl
tile entity 42 5 cliffs/convex-br
tile entity 41 5 cliffs/concave-tl
tile entity 41 5 cliffs/convex-br
tile entity 37 5 features/foliage01
tile entity 34 5 cliffs/concave-br
tile entity 34 5 cliffs/convex-l
tile entity 34 5 cliffs/convex-tl
tile entity 30 5 cliffs/concave-l
tile entity 30 5 cliffs/convex-r
tile entity 25 5 cliffs/concave-tr
tile entity 25 5 cliffs/convex-bl
tile entity 24 5 cliffs/concave-tr
tile entity 23 5 cliffs/concave-tl
tile entity 23 5 cliffs/convex-br
tile entity 21 5 cliffs/concave-tr
tile entity 19 5 cliffs/concave-tr
tile entity 3 5 cliffs/convex-bl
tile entity 3 5 cliffs/concave-tr
tile entity 2 5 cliffs/concave-r
tile entity 2 5 cliffs/convex-bl
tile entity 2 5 cliffs/convex-l
tile entity 2 5 cliffs/concave-tr
tile entity 65 4 cliffs/concave-r
tile entity 65 4 cliffs/convex-l
tile entity 60 4 cliffs/concave-l
tile entity 60 4 cliffs/convex-r
tile entity 57 4 features/foliage03
tile entity 52 4 cliffs/concave-tl
tile entity 48 4 features/foliage02
tile entity 47 4 cliffs/concave-tr
tile entity 43 4 cliffs/concave-tr
tile entity 35 4 cliffs/concave-r
tile entity 30 4 cliffs/concave-tl
tile entity 2 4 cliffs/concave-r
tile entity 2 4 cliffs/convex-l
tile entity 66 3 cliffs/concave-br
tile entity 66 3 cliffs/convex-tl
tile entity 65 3 cliffs/concave-br
tile entity 65 3 cliffs/convex-l
tile entity 65 3 cliffs/convex-tl
tile entity 60 3 cliffs/concave-tl
tile entity 55 3 cliffs/convex-bl
tile entity 55 3 cliffs/concave-tr
tile entity 54 3 cliffs/concave-tr
tile entity 53 3 cliffs/concave-tl
tile entity 53 3 cliffs/convex-br
tile entity 46 3 cliffs/concave-bl
tile entity 46 3 cliffs/concave-br
tile entity 45 3 features/foliage02
tile entity 44 3 cliffs/concave-br
tile entity 44 3 cliffs/concave-bl
tile entity 42 3 cliffs/concave-r
tile entity 41 3 cliffs/concave-br
tile entity 41 3 cliffs/concave-bl
tile entity 40 3 cliffs/convex-tl
tile entity 40 3 cliffs/convex-tr
tile entity 39 3 cliffs/concave-br
tile entity 39 3 cliffs/concave-bl
tile entity 38 3 cliffs/convex-tr
tile entity 38 3 cliffs/concave-bl
tile entity 35 3 cliffs/concave-r
tile entity 35 3 cliffs/convex-l
tile entity 31 3 cliffs/concave-l
tile entity 31 3 cliffs/convex-br
tile entity 31 3 cliffs/convex-r
tile entity 30 3 cliffs/concave-br
tile entity 30 3 cliffs/concave-bl
tile entity 26 3 cliffs/concave-br
tile entity 26 3 cliffs/concave-bl
tile entity 18 3 cliffs/concave-br
tile entity 18 3 cliffs/concave-bl
tile entity 16 3 cliffs/concave-br
tile entity 16 3 cliffs/concave-bl
tile entity 14 3 cliffs/concave-bl
tile entity 14 3 cliffs/concave-br
tile entity 2 3 cliffs/concave-br
tile entity 2 3 cliffs/convex-l
tile entity 2 3 cliffs/convex-tl
tile entity 67 2 cliffs/concave-r
tile entity 61 2 cliffs/convex-br
tile entity 61 2 cliffs/convex-r
tile entity 61 2 cliffs/convex-tr
tile entity 61 2 cliffs/concave-bl
tile entity 60 2 cliffs/convex-tr
tile entity 60 2 cliffs/concave-bl
tile entity 59 2 features/shrub03
tile entity 58 2 cliffs/concave-br
tile entity 58 2 cliffs/concave-bl
tile entity 56 2 cliffs/concave-br
tile entity 56 2 cliffs/concave-bl
tile entity 54 2 cliffs/concave-br
tile entity 54 2 cliffs/concave-bl
tile entity 52 2 cliffs/concave-br
tile entity 52 2 cliffs/convex-tl
tile entity 51 2 cliffs/concave-br
tile entity 51 2 cliffs/concave-bl
tile entity 50 2 cliffs/convex-tl
tile entity 50 2 cliffs/convex-tr
tile entity 49 2 cliffs/concave-br
tile entity 49 2 cliffs/concave-bl
tile entity 48 2 cliffs/convex-tl
tile entity 48 2 cliffs/convex-tr
tile entity 47 2 cliffs/convex-tl
tile entity 47 2 cliffs/concave-br
tile entity 45 2 cliffs/convex-tl
tile entity 45 2 cliffs/convex-tr
tile entity 44 2 features/shrub06
tile entity 43 2 cliffs/convex-tr
tile entity 43 2 cliffs/concave-bl
tile entity 42 2 cliffs/convex-l
tile entity 42 2 cliffs/convex-tl
tile entity 42 2 cliffs/convex-tr
tile entity 37 2 cliffs/convex-tr
tile entity 37 2 cliffs/concave-bl
tile entity 36 2 cliffs/convex-tl
tile entity 36 2 cliffs/convex-tr
tile entity 35 2 cliffs/concave-bl
tile entity 35 2 cliffs/concave-br
tile entity 34 2 cliffs/convex-bl
tile entity 34 2 cliffs/convex-l
tile entity 34 2 cliffs/convex-tl
tile entity 34 2 cliffs/convex-tr
tile entity 34 2 cliffs/concave-tr
tile entity 31 2 cliffs/convex-r
tile entity 31 2 cliffs/convex-tl
tile entity 31 2 cliffs/convex-tr
tile entity 29 2 cliffs/convex-tr
tile entity 29 2 cliffs/concave-bl
tile entity 28 2 cliffs/convex-tl
tile entity 28 2 cliffs/convex-tr
tile entity 27 2 cliffs/concave-br
tile entity 27 2 cliffs/convex-tl
tile entity 25 2 cliffs/convex-tr
tile entity 25 2 cliffs/concave-bl
tile entity 24 2 cliffs/convex-tr
tile entity 24 2 cliffs/concave-bl
tile entity 22 2 cliffs/concave-br
tile entity 22 2 cliffs/convex-tl
tile entity 21 2 cliffs/concave-br
tile entity 21 2 cliffs/concave-bl
tile entity 20 2 cliffs/convex-tl
tile entity 20 2 cliffs/convex-tr
tile entity 19 2 cliffs/convex-tl
tile entity 19 2 cliffs/concave-br
tile entity 17 2 cliffs/convex-tl
tile entity 17 2 cliffs/convex-tr
tile entity 15 2 cliffs/convex-tl
tile entity 15 2 cliffs/convex-tr
tile entity 13 2 cliffs/concave-bl
tile entity 13 2 cliffs/convex-tr
tile entity 12 2 cliffs/concave-bl
tile entity 12 2 cliffs/convex-tr
tile entity 10 2 cliffs/concave-br
tile entity 10 2 cliffs/convex-tl
tile entity 9 2 cliffs/concave-br
tile entity 9 2 cliffs/concave-bl
tile entity 8 2 cliffs/concave-bl
tile entity 8 2 cliffs/convex-tr
tile entity 6 2 cliffs/concave-br
tile entity 6 2 cliffs/concave-bl
tile entity 4 2 cliffs/convex-tl
tile entity 4 2 cliffs/concave-br
tile entity 3 2 cliffs/convex-tl
tile entity 3 2 cliffs/concave-br
tile entity 67 1 cliffs/concave-r
tile entity 67 1 cliffs/convex-l
tile entity 59 1 cliffs/convex-tl
tile entity 59 1 cliffs/convex-tr
tile entity 57 1 cliffs/convex-tl
tile entity 57 1 cliffs/convex-tr
tile entity 55 1 cliffs/convex-tl
tile entity 55 1 cliffs/convex-tr
tile entity 53 1 cliffs/convex-tl
tile entity 53 1 cliffs/convex-tr
tile entity 23 1 cliffs/convex-tl
tile entity 23 1 cliffs/convex-tr
tile entity 11 1 cliffs/convex-tl
tile entity 11 1 cliffs/convex-tr
tile entity 7 1 cliffs/concave-l
tile entity 7 1 cliffs/concave-r
tile entity 5 1 cliffs/convex-tl
tile entity 5 1 cliffs/convex-tr
tile entity 67 0 cliffs/convex-l
tile entity 7 0 cliffs/convex-l
tile entity 7 0 cliffs/convex-r
tile ceiling 45 18 trees/treetall01
tile ceiling 38 18 trees/tree01
tile ceiling 35 18 trees/treetall02
tile ceiling 28 18 trees/treetall01
tile ceiling 26 18 trees/tree02
tile ceiling 23 18 trees/tree02
tile ceiling 17 18 trees/treetall04
tile ceiling 14 18 trees/treetall03
tile ceiling 10 18 trees/tree03
tile ceiling 61 17 trees/tree03
tile ceiling 49 17 trees/tree03
tile ceiling 31 17 trees/tree02
tile ceiling 9 17 trees/treetall03
tile ceiling 4 17 trees/treetall03
tile ceiling 47 16 trees/treetall04
tile ceiling 45 16 trees/treetall02
tile ceiling 2 16 trees/treetall04
tile ceiling 62 15 trees/tree01
tile ceiling 54 15 trees/treetall03
tile ceiling 65 14 trees/tree03
tile ceiling 47 14 trees/treetall01
tile ceiling 36 14 trees/tree01
tile ceiling 30 14 trees/treetall02
tile ceiling 28 14 trees/tree02
tile ceiling 20 14 trees/tree04
tile ceiling 18 14 trees/tree04
tile ceiling 12 14 trees/treetall03
tile ceiling 2 14 trees/tree02
tile ceiling 57 13 trees/treetall01
tile ceiling 24 13 trees/treetall01
tile ceiling 10 13 trees/tree02
tile ceiling 46 12 trees/tree02
tile ceiling 29 12 trees/tree01
tile ceiling 4 12 trees/tree01
tile ceiling 55 11 trees/tree01
tile ceiling 46 11 trees/tree02
tile ceiling 38 11 trees/treetall04
tile ceiling 29 10 trees/tree03
tile ceiling 3 10 trees/treetall01
tile ceiling 67 9 trees/treetall03
tile ceiling 65 9 trees/treetall01
tile ceiling 53 9 trees/tree01
tile ceiling 61 8 trees/tree04
tile ceiling 56 8 trees/tree04
tile ceiling 50 8 trees/treetall02
tile ceiling 40 8 trees/tree04
tile ceiling 33 8 trees/tree04
tile ceiling 32 8 trees/treetall01
tile ceiling 20 8 trees/treetall01
tile ceiling 16 8 trees/tree01
tile ceiling 12 8 trees/tree03
tile ceiling 5 8 trees/treetall02
tile ceiling 53 7 trees/tree04
tile ceiling 42 7 trees/treetall02
tile ceiling 24 7 trees/tree04
tile ceiling 9 7 trees/treetall03
tile ceiling 62 6 trees/tree03
tile ceiling 47 6 trees/tree03
tile ceiling 43 5 trees/treetall04
tile ceiling 33 5 trees/treetall04
tile ceiling 62 4 trees/tree02
tile ceiling 33 3 trees/tree01
tile ceiling 17 3 trees/tree01
tile ceiling 1 3 trees/tree04
tile ceiling 46 2 trees/tree02
tile ceiling 40 2 trees/tree03
tile ceiling 39 2 trees/tree03
tile ceiling 26 2 trees/tree03
tile ceiling 23 2 trees/tree03
tile ceiling 16 2 trees/tree01
tile ceiling 61 1 trees/tree03
tile ceiling 28 1 trees/treetall03
tile ceiling 19 1 trees/tree04
tile ceiling 3 1 trees/treetall04
tile ceiling 57 0 trees/treetall04

elevation 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
elevation 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 0 1 1 1 1 1 1 1 0 0 0 
elevation 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 0 0 0 1 1 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 
elevation 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 
elevation 4 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 0 
elevation 5 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 0 
elevation 6 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0 
elevation 7 1 1 1 1 0 0 0 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 0 1 1 1 1 0 0 
elevation 8 1 1 0 0 1 1 1 0 1 0 1 0 1 0 1 1 1 1 1 1 1 0 1 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 0 1 0 1 0 1 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 
elevation 9 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 
elevation 10 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 1 1 
elevation 11 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 12 1 1 1 1 1 0 0 0 0 0 1 1 0 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 13 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 
elevation 14 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 
