size 40 50
tileset outdoor
visibilityRadius 8
unexplored


encounter "goblinCity_north" 9 6
encounter "goblinCity_centerWest" 6 19
encounter "goblinCity_centerEast" 23 20
encounter "goblinCity_merchants" 10 27
encounter "goblinCity_center" 22 31
encounter "goblinCity_southWest" 9 41
encounter "goblinCity_southEast" 26 43
encounter "goblinCity_chieftan" 31 34

item 1 "goblinCityPitGrimbakExit" 34 12
tile base 8 1 base/stone4
tile base 7 1 base/stone3
tile base 6 1 base/stone2
tile base 5 1 base/stone0
tile base 4 1 base/stone2
tile base 3 1 base/stone1
tile base 2 1 base/stone4
tile base 1 1 base/stone3
tile base 0 1 base/stone4
tile base 39 0 base/stone1
tile base 38 0 base/stone4
tile base 37 0 base/stone2
tile base 36 0 base/stone4
tile base 35 0 base/stone4
tile base 34 0 base/stone4
tile base 33 0 base/stone3
tile base 32 0 base/stone3
tile base 31 0 base/stone4
tile base 30 0 base/stone0
tile base 29 0 base/stone4
tile base 28 0 base/stone2
tile base 27 0 base/stone4
tile base 26 0 base/stone4
tile base 25 0 base/stone3
tile base 24 0 base/stone3
tile base 23 0 base/stone0
tile base 22 0 base/stone0
tile base 21 0 base/stone4
tile base 20 0 base/stone2
tile base 19 0 base/stone2
tile base 18 0 base/stone4
tile base 17 0 base/stone2
tile base 16 0 base/stone0
tile base 15 0 base/stone1
tile base 14 0 base/stone4
tile base 13 0 base/stone1
tile base 12 0 base/stone0
tile base 11 0 base/stone1
tile base 10 0 base/stone0
tile base 9 0 base/stone3
tile base 8 0 base/stone3
tile base 7 0 base/stone0
tile base 6 0 base/stone0
tile base 5 0 base/stone4
tile base 4 0 base/stone2
tile base 3 0 base/stone0
tile base 2 0 base/stone4
tile base 1 0 base/stone4
tile base 0 0 base/stone2
tile entity 29 49 cliffs/concave-r
tile entity 25 49 cliffs/convex-tr
tile entity 25 49 cliffs/concave-bl
tile entity 24 49 cliffs/concave-l
tile entity 7 49 cliffs/concave-l
tile entity 30 48 cliffs/concave-tl
tile entity 30 48 cliffs/convex-bl
tile entity 30 48 cliffs/convex-br
tile entity 28 48 cliffs/convex-bl
tile entity 28 48 cliffs/concave-tr
tile entity 24 48 cliffs/concave-bl
tile entity 24 48 cliffs/convex-r
tile entity 24 48 cliffs/convex-tr
tile entity 22 48 cliffs/concave-br
tile entity 22 48 cliffs/concave-bl
tile entity 15 48 cliffs/convex-bl
tile entity 15 48 cliffs/concave-tr
tile entity 14 48 cliffs/concave-tr
tile entity 13 48 cliffs/concave-tl
tile entity 13 48 cliffs/convex-bl
tile entity 13 48 cliffs/convex-br
tile entity 12 48 cliffs/convex-bl
tile entity 12 48 cliffs/concave-tr
tile entity 10 48 cliffs/concave-tl
tile entity 10 48 cliffs/convex-bl
tile entity 10 48 cliffs/convex-br
tile entity 8 48 cliffs/concave-tl
tile entity 8 48 cliffs/convex-br
tile entity 7 48 cliffs/concave-tl
tile entity 4 48 cliffs/concave-tl
tile entity 4 48 cliffs/convex-bl
tile entity 4 48 cliffs/convex-br
tile entity 32 47 cliffs/concave-l
tile entity 32 47 cliffs/convex-br
tile entity 32 47 cliffs/convex-r
tile entity 31 47 cliffs/concave-tl
tile entity 31 47 cliffs/convex-br
tile entity 29 47 cliffs/convex-bl
tile entity 29 47 cliffs/concave-tr
tile entity 28 47 cliffs/convex-bl
tile entity 28 47 cliffs/concave-tr
tile entity 27 47 cliffs/convex-bl
tile entity 27 47 cliffs/concave-tr
tile entity 26 47 cliffs/convex-bl
tile entity 26 47 cliffs/concave-tr
tile entity 23 47 cliffs/convex-tl
tile entity 23 47 cliffs/convex-tr
tile entity 21 47 cliffs/concave-l
tile entity 18 47 cliffs/concave-tl
tile entity 18 47 cliffs/convex-br
tile entity 17 47 cliffs/concave-tl
tile entity 17 47 cliffs/convex-bl
tile entity 17 47 cliffs/convex-br
tile entity 16 47 cliffs/concave-tr
tile entity 15 47 cliffs/concave-tl
tile entity 15 47 cliffs/convex-bl
tile entity 15 47 cliffs/convex-br
tile entity 14 47 cliffs/concave-tr
tile entity 14 47 features/barrels
tile entity 13 47 cliffs/concave-tl
tile entity 13 47 cliffs/convex-bl
tile entity 13 47 cliffs/convex-br
tile entity 13 47 features/crate
tile entity 12 47 cliffs/convex-bl
tile entity 12 47 cliffs/concave-tr
tile entity 12 47 features/barrels
tile entity 11 47 cliffs/concave-tr
tile entity 10 47 cliffs/concave-tl
tile entity 10 47 cliffs/convex-bl
tile entity 10 47 cliffs/convex-br
tile entity 9 47 cliffs/concave-tr
tile entity 8 47 cliffs/concave-tl
tile entity 8 47 cliffs/convex-bl
tile entity 8 47 cliffs/convex-br
tile entity 6 47 cliffs/concave-tl
tile entity 6 47 cliffs/convex-br
tile entity 5 47 cliffs/concave-tl
tile entity 5 47 cliffs/convex-br
tile entity 3 47 cliffs/concave-r
tile entity 3 47 cliffs/convex-bl
tile entity 3 47 cliffs/convex-l
tile entity 3 47 cliffs/concave-tr
tile entity 32 46 cliffs/concave-l
tile entity 32 46 cliffs/convex-r
tile entity 31 46 features/mushrooms
tile entity 27 46 cliffs/convex-bl
tile entity 27 46 cliffs/concave-tr
tile entity 26 46 cliffs/convex-bl
tile entity 26 46 cliffs/concave-tr
tile entity 25 46 cliffs/convex-bl
tile entity 25 46 cliffs/concave-tr
tile entity 24 46 cliffs/convex-bl
tile entity 24 46 cliffs/concave-tr
tile entity 22 46 cliffs/concave-tl
tile entity 22 46 cliffs/convex-br
tile entity 21 46 cliffs/concave-tl
tile entity 20 46 cliffs/convex-br
tile entity 20 46 cliffs/convex-r
tile entity 20 46 cliffs/convex-tr
tile entity 20 46 cliffs/concave-bl
tile entity 19 46 cliffs/concave-tl
tile entity 19 46 cliffs/convex-br
tile entity 13 46 features/barrels
tile entity 12 46 features/mushrooms
tile entity 11 46 cliffs/concave-tr
tile entity 9 46 cliffs/concave-tr
tile entity 7 46 cliffs/concave-tr
tile entity 5 46 features/mushrooms
tile entity 3 46 cliffs/concave-r
tile entity 3 46 cliffs/convex-l
tile entity 32 45 cliffs/concave-l
tile entity 32 45 cliffs/convex-r
tile entity 25 45 cliffs/convex-bl
tile entity 25 45 cliffs/concave-tr
tile entity 24 45 cliffs/concave-r
tile entity 24 45 cliffs/convex-bl
tile entity 24 45 cliffs/convex-l
tile entity 24 45 cliffs/concave-tr
tile entity 23 45 cliffs/concave-tr
tile entity 19 45 cliffs/concave-l
tile entity 5 45 features/box02
tile entity 4 45 cliffs/concave-r
tile entity 3 45 cliffs/convex-l
tile entity 3 45 cliffs/convex-tl
tile entity 3 45 cliffs/concave-br
tile entity 32 44 cliffs/convex-r
tile entity 32 44 cliffs/convex-tr
tile entity 32 44 cliffs/concave-bl
tile entity 24 44 cliffs/concave-r
tile entity 24 44 cliffs/convex-l
tile entity 19 44 cliffs/concave-l
tile entity 19 44 cliffs/convex-r
tile entity 31 43 cliffs/convex-tr
tile entity 31 43 cliffs/concave-bl
tile entity 30 43 cliffs/concave-l
tile entity 24 43 cliffs/concave-r
tile entity 24 43 cliffs/convex-l
tile entity 20 43 cliffs/concave-l
tile entity 20 43 cliffs/convex-br
tile entity 20 43 cliffs/convex-r
tile entity 19 43 cliffs/concave-tl
tile entity 16 43 features/barrels
tile entity 3 43 cliffs/concave-r
tile entity 3 43 cliffs/convex-bl
tile entity 3 43 cliffs/convex-l
tile entity 3 43 cliffs/concave-tr
tile entity 30 42 cliffs/concave-l
tile entity 30 42 cliffs/convex-r
tile entity 20 42 cliffs/concave-tl
tile entity 16 42 cliffs/concave-br
tile entity 16 42 cliffs/concave-bl
tile entity 15 42 features/box02
tile entity 3 42 cliffs/concave-r
tile entity 3 42 cliffs/convex-l
tile entity 30 41 cliffs/concave-tl
tile entity 26 41 cliffs/concave-br
tile entity 26 41 cliffs/concave-bl
tile entity 25 41 features/mushrooms
tile entity 23 41 cliffs/convex-bl
tile entity 23 41 cliffs/concave-tr
tile entity 22 41 cliffs/concave-tr
tile entity 21 41 cliffs/concave-tl
tile entity 21 41 cliffs/convex-br
tile entity 18 41 cliffs/concave-r
tile entity 17 41 cliffs/concave-br
tile entity 17 41 cliffs/convex-tl
tile entity 15 41 cliffs/concave-l
tile entity 8 41 cliffs/concave-br
tile entity 8 41 cliffs/concave-bl
tile entity 3 41 features/mushrooms
tile entity 2 41 cliffs/convex-bl
tile entity 2 41 cliffs/convex-l
tile entity 2 41 cliffs/convex-tl
tile entity 2 41 cliffs/concave-br
tile entity 2 41 cliffs/concave-tr
tile entity 32 40 cliffs/concave-l
tile entity 32 40 cliffs/convex-br
tile entity 32 40 cliffs/convex-r
tile entity 31 40 cliffs/concave-tl
tile entity 31 40 cliffs/convex-br
tile entity 28 40 cliffs/concave-r
tile entity 27 40 cliffs/concave-br
tile entity 27 40 cliffs/convex-tl
tile entity 25 40 cliffs/convex-tr
tile entity 25 40 cliffs/concave-bl
tile entity 24 40 cliffs/convex-tr
tile entity 24 40 cliffs/concave-bl
tile entity 18 40 cliffs/concave-r
tile entity 18 40 cliffs/convex-l
tile entity 16 40 cliffs/convex-br
tile entity 16 40 cliffs/convex-r
tile entity 16 40 cliffs/convex-tr
tile entity 16 40 cliffs/concave-bl
tile entity 15 40 cliffs/concave-tl
tile entity 14 40 cliffs/convex-tl
tile entity 14 40 cliffs/concave-br
tile entity 13 40 cliffs/concave-br
tile entity 13 40 cliffs/concave-bl
tile entity 12 40 cliffs/concave-l
tile entity 9 40 cliffs/concave-r
tile entity 7 40 cliffs/concave-l
tile entity 3 40 cliffs/concave-r
tile entity 32 39 cliffs/concave-l
tile entity 32 39 cliffs/convex-r
tile entity 28 39 cliffs/concave-r
tile entity 28 39 cliffs/convex-l
tile entity 23 39 cliffs/concave-l
tile entity 20 39 cliffs/concave-r
tile entity 19 39 cliffs/concave-br
tile entity 19 39 cliffs/concave-bl
tile entity 18 39 cliffs/convex-l
tile entity 18 39 cliffs/convex-tl
tile entity 18 39 cliffs/convex-tr
tile entity 15 39 cliffs/convex-tl
tile entity 15 39 cliffs/convex-tr
tile entity 12 39 cliffs/concave-tl
tile entity 9 39 cliffs/concave-r
tile entity 9 39 cliffs/convex-l
tile entity 7 39 cliffs/concave-l
tile entity 7 39 cliffs/convex-r
tile entity 2 39 cliffs/concave-r
tile entity 2 39 cliffs/convex-bl
tile entity 2 39 cliffs/convex-l
tile entity 2 39 cliffs/concave-tr
tile entity 32 38 cliffs/concave-tl
tile entity 23 38 cliffs/convex-r
tile entity 23 38 cliffs/convex-tr
tile entity 23 38 cliffs/concave-bl
tile entity 22 38 cliffs/concave-l
tile entity 14 38 cliffs/concave-tl
tile entity 14 38 cliffs/convex-br
tile entity 13 38 cliffs/concave-tl
tile entity 13 38 cliffs/convex-br
tile entity 10 38 cliffs/convex-tl
tile entity 10 38 cliffs/concave-br
tile entity 9 38 cliffs/concave-br
tile entity 9 38 cliffs/convex-l
tile entity 9 38 cliffs/convex-tl
tile entity 7 38 cliffs/convex-r
tile entity 7 38 cliffs/convex-tr
tile entity 7 38 cliffs/concave-bl
tile entity 6 38 cliffs/concave-l
tile entity 2 38 cliffs/concave-r
tile entity 2 38 cliffs/convex-l
tile entity 36 37 cliffs/concave-l
tile entity 36 37 cliffs/convex-bl
tile entity 36 37 cliffs/convex-br
tile entity 36 37 cliffs/convex-r
tile entity 34 37 cliffs/concave-tl
tile entity 34 37 cliffs/convex-br
tile entity 33 37 cliffs/concave-tl
tile entity 33 37 cliffs/convex-br
tile entity 27 37 cliffs/convex-bl
tile entity 27 37 cliffs/concave-tr
tile entity 26 37 cliffs/convex-bl
tile entity 26 37 cliffs/convex-l
tile entity 26 37 cliffs/convex-tl
tile entity 26 37 cliffs/concave-tr
tile entity 26 37 cliffs/concave-br
tile entity 22 37 cliffs/concave-l
tile entity 22 37 cliffs/convex-r
tile entity 19 37 cliffs/convex-bl
tile entity 19 37 cliffs/concave-tr
tile entity 18 37 cliffs/concave-tr
tile entity 17 37 cliffs/concave-tl
tile entity 17 37 cliffs/convex-bl
tile entity 17 37 cliffs/convex-br
tile entity 16 37 cliffs/concave-tr
tile entity 15 37 cliffs/concave-tl
tile entity 15 37 cliffs/convex-br
tile entity 12 37 cliffs/concave-r
tile entity 11 37 cliffs/concave-br
tile entity 11 37 cliffs/convex-tl
tile entity 6 37 cliffs/concave-tl
tile entity 2 37 cliffs/concave-r
tile entity 2 37 cliffs/convex-l
tile entity 36 36 cliffs/concave-tl
tile entity 35 36 cliffs/concave-tr
tile entity 27 36 cliffs/concave-r
tile entity 22 36 cliffs/concave-tl
tile entity 12 36 cliffs/concave-r
tile entity 12 36 cliffs/convex-l
tile entity 7 36 cliffs/concave-l
tile entity 7 36 cliffs/convex-br
tile entity 7 36 cliffs/convex-r
tile entity 2 36 cliffs/concave-r
tile entity 2 36 cliffs/convex-l
tile entity 37 35 cliffs/convex-br
tile entity 37 35 cliffs/convex-r
tile entity 37 35 cliffs/convex-tr
tile entity 37 35 cliffs/concave-bl
tile entity 36 35 cliffs/concave-l
tile entity 28 35 cliffs/concave-r
tile entity 27 35 cliffs/convex-l
tile entity 27 35 cliffs/convex-tl
tile entity 27 35 cliffs/concave-br
tile entity 23 35 cliffs/concave-l
tile entity 23 35 cliffs/convex-br
tile entity 23 35 cliffs/convex-r
tile entity 16 35 cliffs/concave-tl
tile entity 16 35 cliffs/convex-bl
tile entity 16 35 cliffs/convex-br
tile entity 13 35 features/mushrooms
tile entity 7 35 cliffs/concave-l
tile entity 7 35 cliffs/convex-r
tile entity 2 35 cliffs/concave-r
tile entity 2 35 cliffs/convex-l
tile entity 36 34 cliffs/concave-l
tile entity 36 34 cliffs/convex-r
tile entity 28 34 cliffs/concave-r
tile entity 28 34 cliffs/convex-l
tile entity 24 34 cliffs/concave-l
tile entity 24 34 cliffs/convex-br
tile entity 24 34 cliffs/convex-r
tile entity 23 34 cliffs/concave-tl
tile entity 18 34 cliffs/concave-tl
tile entity 18 34 cliffs/convex-br
tile entity 17 34 cliffs/concave-tl
tile entity 17 34 cliffs/convex-br
tile entity 16 34 cliffs/concave-tl
tile entity 16 34 cliffs/convex-bl
tile entity 16 34 cliffs/convex-br
tile entity 15 34 cliffs/convex-bl
tile entity 15 34 cliffs/concave-tr
tile entity 14 34 cliffs/concave-tr
tile entity 13 34 cliffs/concave-tl
tile entity 13 34 cliffs/convex-bl
tile entity 13 34 cliffs/convex-br
tile entity 12 34 cliffs/concave-r
tile entity 12 34 cliffs/convex-bl
tile entity 12 34 cliffs/convex-l
tile entity 12 34 cliffs/concave-tr
tile entity 11 34 cliffs/concave-r
tile entity 11 34 cliffs/convex-bl
tile entity 11 34 cliffs/convex-l
tile entity 11 34 cliffs/concave-tr
tile entity 7 34 cliffs/convex-r
tile entity 7 34 cliffs/convex-tr
tile entity 7 34 cliffs/concave-bl
tile entity 6 34 cliffs/convex-tr
tile entity 6 34 cliffs/concave-bl
tile entity 5 34 features/mushrooms
tile entity 4 34 cliffs/convex-tl
tile entity 4 34 cliffs/concave-br
tile entity 3 34 cliffs/concave-br
tile entity 3 34 cliffs/concave-bl
tile entity 2 34 cliffs/convex-l
tile entity 2 34 cliffs/convex-tl
tile entity 2 34 cliffs/convex-tr
tile entity 36 33 cliffs/convex-r
tile entity 36 33 cliffs/convex-tr
tile entity 36 33 cliffs/concave-bl
tile entity 29 33 features/mushrooms
tile entity 28 33 cliffs/convex-l
tile entity 28 33 cliffs/convex-tl
tile entity 28 33 cliffs/concave-br
tile entity 24 33 cliffs/concave-l
tile entity 24 33 cliffs/convex-r
tile entity 19 33 cliffs/concave-l
tile entity 19 33 cliffs/convex-br
tile entity 19 33 cliffs/convex-r
tile entity 18 33 cliffs/concave-l
tile entity 18 33 cliffs/convex-br
tile entity 18 33 cliffs/convex-r
tile entity 17 33 cliffs/concave-tl
tile entity 17 33 cliffs/convex-br
tile entity 15 33 cliffs/convex-bl
tile entity 15 33 cliffs/concave-tr
tile entity 14 33 cliffs/concave-tr
tile entity 13 33 cliffs/concave-r
tile entity 13 33 cliffs/concave-tl
tile entity 13 33 cliffs/convex-bl
tile entity 13 33 cliffs/convex-br
tile entity 13 33 cliffs/convex-l
tile entity 10 33 cliffs/convex-bl
tile entity 10 33 cliffs/concave-tr
tile entity 8 33 cliffs/concave-tl
tile entity 8 33 cliffs/convex-bl
tile entity 8 33 cliffs/convex-br
tile entity 5 33 cliffs/convex-tl
tile entity 5 33 cliffs/convex-tr
tile entity 35 32 cliffs/convex-tr
tile entity 35 32 cliffs/concave-bl
tile entity 34 32 cliffs/concave-l
tile entity 30 32 cliffs/concave-br
tile entity 30 32 cliffs/convex-tl
tile entity 29 32 cliffs/concave-br
tile entity 29 32 cliffs/convex-tl
tile entity 28 32 cliffs/concave-br
tile entity 28 32 cliffs/concave-bl
tile entity 24 32 cliffs/concave-tl
tile entity 19 32 cliffs/concave-l
tile entity 19 32 cliffs/convex-r
tile entity 18 32 cliffs/concave-l
tile entity 18 32 cliffs/convex-r
tile entity 12 32 cliffs/convex-bl
tile entity 12 32 cliffs/concave-tr
tile entity 11 32 cliffs/convex-bl
tile entity 11 32 cliffs/concave-tr
tile entity 10 32 cliffs/convex-bl
tile entity 10 32 cliffs/concave-tr
tile entity 9 32 cliffs/concave-tr
tile entity 8 32 cliffs/concave-tl
tile entity 8 32 cliffs/convex-bl
tile entity 8 32 cliffs/convex-br
tile entity 7 32 cliffs/convex-bl
tile entity 7 32 cliffs/concave-tr
tile entity 6 32 cliffs/convex-bl
tile entity 6 32 cliffs/concave-tr
tile entity 4 32 cliffs/concave-tl
tile entity 4 32 cliffs/convex-br
tile entity 3 32 cliffs/concave-tl
tile entity 3 32 cliffs/convex-bl
tile entity 3 32 cliffs/convex-br
tile entity 2 32 cliffs/convex-bl
tile entity 2 32 cliffs/concave-tr
tile entity 0 32 cliffs/concave-tl
tile entity 0 32 cliffs/convex-br
tile entity 34 31 cliffs/convex-r
tile entity 34 31 cliffs/convex-tr
tile entity 34 31 cliffs/concave-bl
tile entity 33 31 features/mushrooms
tile entity 32 31 cliffs/convex-tl
tile entity 32 31 cliffs/concave-br
tile entity 31 31 cliffs/concave-br
tile entity 31 31 cliffs/convex-tl
tile entity 30 31 cliffs/convex-tl
tile entity 30 31 cliffs/concave-br
tile entity 29 31 cliffs/convex-tl
tile entity 29 31 cliffs/concave-br
tile entity 27 31 cliffs/concave-l
tile entity 25 31 cliffs/concave-l
tile entity 25 31 cliffs/convex-br
tile entity 25 31 cliffs/convex-r
tile entity 24 31 features/mushrooms
tile entity 19 31 cliffs/concave-l
tile entity 19 31 cliffs/convex-r
tile entity 18 31 cliffs/concave-l
tile entity 18 31 cliffs/convex-r
tile entity 11 31 cliffs/convex-bl
tile entity 11 31 cliffs/concave-tr
tile entity 10 31 cliffs/convex-bl
tile entity 10 31 cliffs/convex-l
tile entity 10 31 cliffs/convex-tl
tile entity 10 31 cliffs/concave-br
tile entity 10 31 cliffs/concave-tr
tile entity 9 31 cliffs/concave-tr
tile entity 7 31 cliffs/convex-bl
tile entity 7 31 cliffs/concave-tr
tile entity 6 31 cliffs/convex-bl
tile entity 6 31 cliffs/concave-tr
tile entity 5 31 cliffs/concave-tr
tile entity 4 31 cliffs/concave-tl
tile entity 4 31 cliffs/convex-br
tile entity 3 31 cliffs/concave-tl
tile entity 3 31 cliffs/convex-bl
tile entity 3 31 cliffs/convex-br
tile entity 2 31 cliffs/convex-bl
tile entity 2 31 cliffs/concave-tr
tile entity 2 31 features/mushrooms
tile entity 1 31 cliffs/concave-tr
tile entity 0 31 cliffs/concave-tl
tile entity 0 31 cliffs/convex-br
tile entity 33 30 cliffs/convex-tl
tile entity 33 30 cliffs/convex-tr
tile entity 32 30 cliffs/concave-br
tile entity 32 30 cliffs/convex-tl
tile entity 31 30 cliffs/convex-tl
tile entity 31 30 cliffs/concave-br
tile entity 27 30 cliffs/concave-l
tile entity 27 30 cliffs/convex-r
tile entity 25 30 cliffs/concave-l
tile entity 25 30 cliffs/convex-r
tile entity 21 30 features/mushrooms
tile entity 19 30 cliffs/concave-l
tile entity 19 30 cliffs/convex-r
tile entity 18 30 cliffs/concave-l
tile entity 18 30 cliffs/convex-r
tile entity 16 30 cliffs/concave-br
tile entity 16 30 cliffs/concave-bl
tile entity 12 30 cliffs/concave-r
tile entity 11 30 cliffs/convex-tl
tile entity 11 30 cliffs/concave-br
tile entity 10 30 cliffs/convex-tl
tile entity 10 30 cliffs/concave-br
tile entity 9 30 cliffs/concave-bl
tile entity 9 30 cliffs/concave-br
tile entity 8 30 cliffs/convex-tl
tile entity 8 30 cliffs/convex-tr
tile entity 7 30 cliffs/concave-bl
tile entity 7 30 cliffs/concave-br
tile entity 6 30 cliffs/concave-bl
tile entity 6 30 cliffs/convex-tr
tile entity 5 30 cliffs/concave-tr
tile entity 5 30 features/mushrooms
tile entity 4 30 cliffs/concave-br
tile entity 4 30 cliffs/concave-bl
tile entity 2 30 cliffs/concave-l
tile entity 2 30 cliffs/convex-bl
tile entity 2 30 cliffs/convex-br
tile entity 2 30 cliffs/convex-r
tile entity 1 30 cliffs/concave-tr
tile entity 0 30 cliffs/concave-tl
tile entity 0 30 cliffs/convex-br
tile entity 34 29 cliffs/concave-r
tile entity 33 29 cliffs/concave-br
tile entity 33 29 cliffs/convex-tl
tile entity 28 29 cliffs/concave-l
tile entity 28 29 cliffs/convex-br
tile entity 28 29 cliffs/convex-r
tile entity 27 29 cliffs/concave-tl
tile entity 25 29 cliffs/concave-l
tile entity 25 29 cliffs/convex-r
tile entity 24 29 features/mushrooms
tile entity 19 29 cliffs/concave-l
tile entity 19 29 cliffs/convex-r
tile entity 18 29 cliffs/convex-r
tile entity 18 29 cliffs/convex-tl
tile entity 18 29 cliffs/convex-tr
tile entity 17 29 cliffs/concave-br
tile entity 17 29 cliffs/convex-tl
tile entity 16 29 cliffs/concave-br
tile entity 16 29 cliffs/concave-bl
tile entity 15 29 cliffs/convex-tr
tile entity 15 29 cliffs/concave-bl
tile entity 14 29 cliffs/convex-tl
tile entity 14 29 cliffs/convex-tr
tile entity 13 29 cliffs/concave-br
tile entity 13 29 cliffs/concave-bl
tile entity 12 29 cliffs/convex-l
tile entity 12 29 cliffs/convex-tl
tile entity 12 29 cliffs/convex-tr
tile entity 11 29 cliffs/concave-r
tile entity 6 29 features/mushrooms
tile entity 5 29 cliffs/convex-tl
tile entity 5 29 cliffs/convex-tr
tile entity 4 29 features/mushrooms
tile entity 3 29 cliffs/concave-l
tile entity 2 29 cliffs/concave-l
tile entity 2 29 cliffs/convex-r
tile entity 1 29 cliffs/concave-tr
tile entity 28 28 cliffs/convex-r
tile entity 28 28 cliffs/convex-tr
tile entity 28 28 cliffs/concave-bl
tile entity 25 28 cliffs/concave-l
tile entity 25 28 cliffs/convex-r
tile entity 19 28 cliffs/concave-l
tile entity 19 28 cliffs/convex-r
tile entity 18 28 cliffs/concave-br
tile entity 18 28 cliffs/convex-tl
tile entity 17 28 cliffs/concave-br
tile entity 17 28 cliffs/convex-tl
tile entity 15 28 cliffs/convex-tr
tile entity 15 28 cliffs/concave-bl
tile entity 14 28 cliffs/convex-tl
tile entity 14 28 cliffs/convex-tr
tile entity 13 28 cliffs/concave-br
tile entity 13 28 cliffs/concave-bl
tile entity 12 28 cliffs/convex-tl
tile entity 12 28 cliffs/convex-tr
tile entity 11 28 cliffs/convex-l
tile entity 11 28 cliffs/convex-tl
tile entity 11 28 cliffs/concave-br
tile entity 9 28 features/box01
tile entity 5 28 features/barrels
tile entity 4 28 features/barrels
tile entity 3 28 cliffs/concave-l
tile entity 3 28 cliffs/convex-r
tile entity 2 28 cliffs/concave-bl
tile entity 2 28 cliffs/convex-r
tile entity 2 28 cliffs/convex-tr
tile entity 33 27 cliffs/convex-bl
tile entity 33 27 cliffs/concave-tr
tile entity 32 27 cliffs/convex-bl
tile entity 32 27 cliffs/concave-tr
tile entity 27 27 cliffs/convex-tr
tile entity 27 27 cliffs/concave-bl
tile entity 26 27 cliffs/concave-l
tile entity 25 27 cliffs/concave-l
tile entity 25 27 cliffs/convex-r
tile entity 19 27 cliffs/convex-r
tile entity 19 27 cliffs/convex-tl
tile entity 19 27 cliffs/convex-tr
tile entity 11 27 features/anvil
tile entity 4 27 features/barrels
tile entity 3 27 cliffs/concave-bl
tile entity 3 27 cliffs/convex-r
tile entity 3 27 cliffs/convex-tr
tile entity 2 27 cliffs/concave-l
tile entity 1 27 cliffs/concave-l
tile entity 32 26 cliffs/concave-r
tile entity 31 26 cliffs/convex-bl
tile entity 31 26 cliffs/convex-l
tile entity 31 26 cliffs/convex-tl
tile entity 31 26 cliffs/concave-tr
tile entity 31 26 cliffs/concave-br
tile entity 26 26 cliffs/concave-tl
tile entity 25 26 cliffs/concave-l
tile entity 25 26 cliffs/convex-r
tile entity 5 26 features/crate
tile entity 4 26 cliffs/concave-br
tile entity 4 26 cliffs/concave-bl
tile entity 2 26 cliffs/concave-l
tile entity 2 26 cliffs/convex-r
tile entity 1 26 cliffs/concave-l
tile entity 1 26 cliffs/convex-r
tile entity 27 25 cliffs/concave-l
tile entity 27 25 cliffs/convex-br
tile entity 27 25 cliffs/convex-r
tile entity 26 25 cliffs/convex-br
tile entity 26 25 cliffs/convex-r
tile entity 26 25 cliffs/convex-tl
tile entity 26 25 cliffs/convex-tr
tile entity 25 25 cliffs/concave-br
tile entity 25 25 cliffs/concave-tl
tile entity 25 25 cliffs/concave-bl
tile entity 24 25 cliffs/concave-l
tile entity 6 25 cliffs/concave-br
tile entity 6 25 cliffs/convex-tl
tile entity 5 25 cliffs/convex-tl
tile entity 5 25 cliffs/concave-br
tile entity 3 25 cliffs/concave-l
tile entity 2 25 cliffs/concave-l
tile entity 2 25 cliffs/convex-r
tile entity 1 25 cliffs/concave-l
tile entity 1 25 cliffs/convex-r
tile entity 31 24 cliffs/concave-r
tile entity 31 24 cliffs/convex-bl
tile entity 31 24 cliffs/convex-l
tile entity 31 24 cliffs/concave-tr
tile entity 27 24 cliffs/concave-l
tile entity 27 24 cliffs/convex-r
tile entity 24 24 cliffs/concave-tl
tile entity 22 24 cliffs/concave-r
tile entity 21 24 cliffs/concave-br
tile entity 21 24 cliffs/concave-bl
tile entity 20 24 cliffs/convex-tr
tile entity 20 24 cliffs/concave-bl
tile entity 7 24 cliffs/concave-r
tile entity 4 24 cliffs/concave-tl
tile entity 4 24 cliffs/convex-br
tile entity 3 24 cliffs/concave-tl
tile entity 2 24 cliffs/concave-tl
tile entity 1 24 cliffs/concave-l
tile entity 1 24 cliffs/convex-r
tile entity 31 23 cliffs/concave-r
tile entity 31 23 cliffs/convex-l
tile entity 28 23 cliffs/concave-tl
tile entity 28 23 cliffs/convex-br
tile entity 27 23 cliffs/concave-tl
tile entity 25 23 cliffs/concave-l
tile entity 25 23 cliffs/convex-br
tile entity 25 23 cliffs/convex-r
tile entity 19 23 cliffs/convex-tr
tile entity 19 23 cliffs/concave-bl
tile entity 18 23 cliffs/concave-l
tile entity 8 23 cliffs/convex-tl
tile entity 8 23 cliffs/concave-br
tile entity 7 23 cliffs/convex-l
tile entity 7 23 cliffs/convex-tl
tile entity 7 23 cliffs/concave-br
tile entity 5 23 cliffs/concave-l
tile entity 5 23 cliffs/convex-br
tile entity 5 23 cliffs/convex-r
tile entity 4 23 cliffs/convex-br
tile entity 4 23 cliffs/convex-r
tile entity 4 23 cliffs/convex-tr
tile entity 4 23 cliffs/concave-bl
tile entity 3 23 cliffs/concave-tl
tile entity 3 23 cliffs/convex-br
tile entity 2 23 cliffs/convex-br
tile entity 2 23 cliffs/convex-r
tile entity 2 23 cliffs/convex-tr
tile entity 2 23 cliffs/concave-bl
tile entity 1 23 cliffs/concave-tl
tile entity 30 22 cliffs/concave-tr
tile entity 29 22 cliffs/concave-tl
