size 50 50
tileset outdoor
visibilityRadius 7
unexplored


encounter "deepDwarfPeasantSE" 10 38
encounter "deepDwarfPeasantSW" 40 41
encounter "deepDwarfPeasantsS" 16 29
encounter "deepDwarfBarracks" 35 29
encounter "deepDwarfRooms01" 18 16
encounter "deepDwarfRooms02" 13 5
encounter "deepDwarfRooms03" 39 16
encounter "deepDwarfMarket" 40 8
encounter "deepDwarfCityEntrance" 27 41
encounter "deepDwarfKing" 28 6

item 1 "workbench" 44 12
tile base 19 6 base/stone1
tile base 18 6 base/stone3
tile base 17 6 base/stone4
tile base 16 6 base/stone2
tile base 15 6 base/stone0
tile base 13 6 base/stone3
tile base 10 6 base/stone4
tile base 9 6 base/stone2
tile base 8 6 base/stone2
tile base 7 6 base/stone1
tile base 6 6 base/stone3
tile base 5 6 base/stone3
tile base 3 6 base/stone0
tile base 2 6 base/stone4
tile base 1 6 base/stone3
tile base 0 6 base/stone1
tile base 49 5 base/stone4
tile base 48 5 base/stone2
tile base 46 5 base/stone4
tile base 45 5 base/stone2
tile base 44 5 base/stone1
tile base 43 5 base/stone0
tile base 42 5 base/stone2
tile base 41 5 base/stone3
tile base 40 5 base/stone0
tile base 39 5 base/stone4
tile base 38 5 base/stone3
tile base 37 5 base/stone4
tile base 36 5 base/stone0
tile base 35 5 base/stone2
tile base 31 5 base/stone3
tile base 30 5 base/stone0
tile base 29 5 base/stone2
tile base 28 5 base/stone0
tile base 27 5 base/stone4
tile base 26 5 base/stone3
tile base 25 5 base/stone4
tile base 24 5 base/stone4
tile base 23 5 base/stone0
tile base 22 5 base/stone4
tile base 21 5 base/stone3
tile base 19 5 base/stone4
tile base 18 5 base/stone2
tile base 17 5 base/stone0
tile base 16 5 base/stone4
tile base 15 5 base/stone1
tile base 14 5 base/stone1
tile base 11 5 base/stone3
tile base 10 5 base/stone0
tile base 9 5 base/stone4
tile base 8 5 base/stone4
tile base 7 5 base/stone3
tile base 4 5 base/stone3
tile base 3 5 base/stone4
tile base 2 5 base/stone4
tile base 1 5 base/stone2
tile base 0 5 base/stone4
tile base 49 4 base/stone3
tile base 48 4 base/stone4
tile base 46 4 base/stone2
tile base 45 4 base/stone3
tile base 44 4 base/stone4
tile base 43 4 base/stone3
tile base 42 4 base/stone0
tile base 41 4 base/stone4
tile base 40 4 base/stone3
tile base 39 4 base/stone4
tile base 38 4 base/stone0
tile base 37 4 base/stone4
tile base 34 4 base/stone1
tile base 33 4 base/stone0
tile base 32 4 base/stone0
tile base 29 4 base/stone3
tile base 28 4 base/stone4
tile base 27 4 base/stone4
tile base 26 4 base/stone4
tile base 25 4 base/stone4
tile base 24 4 base/stone2
tile base 23 4 base/stone4
tile base 20 4 base/stone0
tile base 17 4 base/stone0
tile base 16 4 base/stone2
tile base 15 4 base/stone2
tile base 14 4 base/stone0
tile base 13 4 base/stone4
tile base 12 4 base/stone1
tile base 10 4 base/stone4
tile base 9 4 base/stone2
tile base 8 4 base/stone1
tile base 6 4 base/stone4
tile base 5 4 base/stone4
tile base 4 4 base/stone4
tile base 3 4 base/stone1
tile base 2 4 base/stone4
tile base 1 4 base/stone3
tile base 0 4 base/stone4
tile base 49 3 base/stone3
tile base 48 3 base/stone4
tile base 45 3 base/stone4
tile base 43 3 base/stone2
tile base 42 3 base/stone4
tile base 41 3 base/stone0
tile base 40 3 base/stone1
tile base 39 3 base/stone1
tile base 36 3 base/stone2
tile base 35 3 base/stone4
tile base 34 3 base/stone4
tile base 33 3 base/stone0
tile base 32 3 base/stone0
tile base 31 3 base/stone2
tile base 30 3 base/stone4
tile base 27 3 base/stone1
tile base 26 3 base/stone3
tile base 25 3 base/stone3
tile base 22 3 base/stone2
tile base 21 3 base/stone0
tile base 20 3 base/stone1
tile base 19 3 base/stone1
tile base 18 3 base/stone3
tile base 15 3 base/stone1
tile base 14 3 base/stone3
tile base 13 3 base/stone1
tile base 12 3 base/stone1
tile base 11 3 base/stone4
tile base 10 3 base/stone3
tile base 6 3 base/stone3
tile base 5 3 base/stone3
tile base 4 3 base/stone4
tile base 3 3 base/stone4
tile base 2 3 base/stone2
tile base 1 3 base/stone2
tile base 0 3 base/stone4
tile base 49 2 base/stone0
tile base 48 2 base/stone4
tile base 47 2 base/stone3
tile base 46 2 base/stone2
tile base 44 2 base/stone3
tile base 41 2 base/stone3
tile base 38 2 base/stone3
tile base 37 2 base/stone0
tile base 36 2 base/stone3
tile base 35 2 base/stone4
tile base 34 2 base/stone1
tile base 33 2 base/stone0
tile base 32 2 base/stone0
tile base 31 2 base/stone1
tile base 30 2 base/stone4
tile base 29 2 base/stone0
tile base 27 2 base/stone4
tile base 26 2 base/stone3
tile base 25 2 base/stone2
tile base 23 2 base/stone3
tile base 22 2 base/stone0
tile base 21 2 base/stone4
tile base 20 2 base/stone2
tile base 19 2 base/stone1
tile base 18 2 base/stone1
tile base 17 2 base/stone4
tile base 16 2 base/stone1
tile base 13 2 base/stone3
tile base 12 2 base/stone4
tile base 11 2 base/stone0
tile base 8 2 base/stone1
tile base 7 2 base/stone1
tile base 6 2 base/stone2
tile base 5 2 base/stone3
tile base 4 2 base/stone3
tile base 3 2 base/stone1
tile base 2 2 base/stone3
tile base 1 2 base/stone3
tile base 0 2 base/stone4
tile base 49 1 base/stone1
tile base 48 1 base/stone0
tile base 47 1 base/stone1
tile base 46 1 base/stone4
tile base 45 1 base/stone2
tile base 44 1 base/stone1
tile base 43 1 base/stone3
tile base 42 1 base/stone0
tile base 40 1 base/stone0
tile base 39 1 base/stone1
tile base 38 1 base/stone0
tile base 37 1 base/stone4
tile base 36 1 base/stone4
tile base 35 1 base/stone2
tile base 34 1 base/stone3
tile base 33 1 base/stone0
tile base 32 1 base/stone4
tile base 31 1 base/stone3
tile base 30 1 base/stone4
tile base 29 1 base/stone1
tile base 28 1 base/stone3
tile base 24 1 base/stone1
tile base 23 1 base/stone3
tile base 22 1 base/stone1
tile base 21 1 base/stone3
tile base 20 1 base/stone0
tile base 19 1 base/stone3
tile base 18 1 base/stone4
tile base 17 1 base/stone1
tile base 16 1 base/stone4
tile base 15 1 base/stone3
tile base 14 1 base/stone4
tile base 10 1 base/stone2
tile base 9 1 base/stone1
tile base 8 1 base/stone1
tile base 7 1 base/stone3
tile base 6 1 base/stone2
tile base 5 1 base/stone3
tile base 4 1 base/stone1
tile base 3 1 base/stone4
tile base 2 1 base/stone0
tile base 1 1 base/stone0
tile base 0 1 base/stone1
tile base 49 0 base/stone0
tile base 48 0 base/stone4
tile base 47 0 base/stone0
tile base 46 0 base/stone1
tile base 45 0 base/stone4
tile base 44 0 base/stone3
tile base 43 0 base/stone4
tile base 42 0 base/stone2
tile base 41 0 base/stone3
tile base 40 0 base/stone4
tile base 39 0 base/stone1
tile base 38 0 base/stone0
tile base 37 0 base/stone2
tile base 36 0 base/stone0
tile base 35 0 base/stone2
tile base 34 0 base/stone4
tile base 33 0 base/stone4
tile base 32 0 base/stone1
tile base 31 0 base/stone2
tile base 30 0 base/stone4
tile base 29 0 base/stone1
tile base 28 0 base/stone0
tile base 27 0 base/stone3
tile base 26 0 base/stone3
tile base 25 0 base/stone1
tile base 24 0 base/stone0
tile base 23 0 base/stone3
tile base 22 0 base/stone1
tile base 21 0 base/stone4
tile base 20 0 base/stone3
tile base 19 0 base/stone3
tile base 18 0 base/stone3
tile base 17 0 base/stone1
tile base 16 0 base/stone4
tile base 15 0 base/stone3
tile base 14 0 base/stone2
tile base 13 0 base/stone4
tile base 12 0 base/stone0
tile base 11 0 base/stone3
tile base 10 0 base/stone0
tile base 9 0 base/stone1
tile base 8 0 base/stone3
tile base 7 0 base/stone4
tile base 6 0 base/stone1
tile base 5 0 base/stone0
tile base 4 0 base/stone3
tile base 3 0 base/stone4
tile base 2 0 base/stone0
tile base 1 0 base/stone0
tile base 0 0 base/stone1
tile wall-base 44 35 wall-base/wall
tile wall-base 43 35 wall-base/wall
tile wall-base 42 35 wall-base/wall
tile wall-base 46 34 wall-base/wall
tile wall-base 45 34 wall-base/wall
tile wall-base 41 34 wall-base/wall
tile wall-base 40 34 wall-base/wall
tile wall-base 45 33 wall-base/wall
tile wall-base 39 33 wall-base/wall
tile wall-base 38 33 wall-base/wall
tile wall-base 45 32 wall-base/wall
tile wall-base 37 32 wall-base/wall
tile wall-base 36 32 wall-base/wall
tile wall-base 46 31 wall-base/wall
tile wall-base 45 31 wall-base/wall
tile wall-base 35 31 wall-base/wall
tile wall-base 34 31 wall-base/wall
tile wall-base 47 30 wall-base/wall
tile wall-base 45 30 wall-base/wall
tile wall-base 44 30 wall-base/wall
tile wall-base 33 30 wall-base/wall
tile wall-base 32 30 wall-base/wall
tile wall-base 47 29 wall-base/wall
tile wall-base 43 29 wall-base/wall
tile wall-base 42 29 wall-base/wall
tile wall-base 31 29 wall-base/wall
tile wall-base 30 29 wall-base/wall
tile wall-base 47 28 wall-base/wall
tile wall-base 40 28 wall-base/wall
tile wall-base 29 28 wall-base/wall
tile wall-base 28 28 wall-base/wall
tile wall-base 47 27 wall-base/wall
tile wall-base 46 27 wall-base/wall
tile wall-base 39 27 wall-base/wall
tile wall-base 38 27 wall-base/wall
tile wall-base 27 27 wall-base/wall
tile wall-base 26 27 wall-base/wall
tile wall-base 24 27 wall-base/wall
tile wall-base 47 26 wall-base/wall
tile wall-base 46 26 wall-base/wall
tile wall-base 45 26 wall-base/wall
tile wall-base 44 26 wall-base/wall
tile wall-base 37 26 wall-base/wall
tile wall-base 36 26 wall-base/wall
tile wall-base 26 26 wall-base/wall
tile wall-base 25 26 wall-base/wall
tile wall-base 47 25 wall-base/wall
tile wall-base 43 25 wall-base/wall
tile wall-base 42 25 wall-base/wall
tile wall-base 34 25 wall-base/wall
tile wall-base 27 25 wall-base/wall
tile wall-base 20 25 wall-base/wall
tile wall-base 47 24 wall-base/wall
tile wall-base 42 24 wall-base/wall
tile wall-base 41 24 wall-base/wall
tile wall-base 33 24 wall-base/wall
tile wall-base 32 24 wall-base/wall
tile wall-base 30 24 wall-base/wall
tile wall-base 29 24 wall-base/wall
tile wall-base 22 24 wall-base/wall
tile wall-base 21 24 wall-base/wall
tile wall-base 19 24 wall-base/wall
tile wall-base 18 24 wall-base/wall
tile wall-base 47 23 wall-base/wall
tile wall-base 43 23 wall-base/wall
tile wall-base 38 23 wall-base/wall
tile wall-base 31 23 wall-base/wall
tile wall-base 30 23 wall-base/wall
tile wall-base 24 23 wall-base/wall
tile wall-base 23 23 wall-base/wall
tile wall-base 17 23 wall-base/wall
tile wall-base 16 23 wall-base/wall
tile wall-base 47 22 wall-base/wall
tile wall-base 46 22 wall-base/wall
tile wall-base 45 22 wall-base/wall
tile wall-base 40 22 wall-base/wall
tile wall-base 39 22 wall-base/wall
tile wall-base 37 22 wall-base/wall
tile wall-base 36 22 wall-base/wall
tile wall-base 30 22 wall-base/wall
tile wall-base 23 22 wall-base/wall
tile wall-base 22 22 wall-base/wall
tile wall-base 15 22 wall-base/wall
tile wall-base 47 21 wall-base/wall
tile wall-base 42 21 wall-base/wall
tile wall-base 41 21 wall-base/wall
tile wall-base 35 21 wall-base/wall
tile wall-base 34 21 wall-base/wall
tile wall-base 30 21 wall-base/wall
tile wall-base 26 21 wall-base/wall
tile wall-base 21 21 wall-base/wall
tile wall-base 15 21 wall-base/wall
tile wall-base 47 20 wall-base/wall
tile wall-base 44 20 wall-base/wall
tile wall-base 33 20 wall-base/wall
tile wall-base 32 20 wall-base/wall
tile wall-base 26 20 wall-base/wall
tile wall-base 21 20 wall-base/wall
tile wall-base 20 20 wall-base/wall
tile wall-base 15 20 wall-base/wall
tile wall-base 47 19 wall-base/wall
tile wall-base 46 19 wall-base/wall
tile wall-base 45 19 wall-base/wall
tile wall-base 34 19 wall-base/wall
tile wall-base 33 19 wall-base/wall
tile wall-base 32 19 wall-base/wall
tile wall-base 26 19 wall-base/wall
tile wall-base 18 19 wall-base/wall
tile wall-base 15 19 wall-base/wall
tile wall-base 47 18 wall-base/wall
tile wall-base 36 18 wall-base/wall
tile wall-base 35 18 wall-base/wall
tile wall-base 32 18 wall-base/wall
tile wall-base 26 18 wall-base/wall
tile wall-base 24 18 wall-base/wall
tile wall-base 17 18 wall-base/wall
tile wall-base 16 18 wall-base/wall
tile wall-base 15 18 wall-base/wall
tile wall-base 47 17 wall-base/wall
tile wall-base 38 17 wall-base/wall
tile wall-base 37 17 wall-base/wall
tile wall-base 28 17 wall-base/wall
tile wall-base 27 17 wall-base/wall
tile wall-base 25 17 wall-base/wall
tile wall-base 23 17 wall-base/wall
tile wall-base 15 17 wall-base/wall
tile wall-base 47 16 wall-base/wall
tile wall-base 40 16 wall-base/wall
tile wall-base 39 16 wall-base/wall
tile wall-base 32 16 wall-base/wall
tile wall-base 28 16 wall-base/wall
tile wall-base 21 16 wall-base/wall
tile wall-base 20 16 wall-base/wall
tile wall-base 15 16 wall-base/wall
tile wall-base 14 16 wall-base/wall
tile wall-base 47 15 wall-base/wall
tile wall-base 42 15 wall-base/wall
tile wall-base 41 15 wall-base/wall
tile wall-base 32 15 wall-base/wall
tile wall-base 28 15 wall-base/wall
tile wall-base 20 15 wall-base/wall
tile wall-base 19 15 wall-base/wall
tile wall-base 18 15 wall-base/wall
tile wall-base 13 15 wall-base/wall
tile wall-base 12 15 wall-base/wall
tile wall-base 47 14 wall-base/wall
tile wall-base 46 14 wall-base/wall
tile wall-base 44 14 wall-base/wall
tile wall-base 43 14 wall-base/wall
tile wall-base 41 14 wall-base/wall
tile wall-base 40 14 wall-base/wall
tile wall-base 32 14 wall-base/wall
tile wall-base 28 14 wall-base/wall
tile wall-base 22 14 wall-base/wall
tile wall-base 21 14 wall-base/wall
tile wall-base 16 14 wall-base/wall
tile wall-base 11 14 wall-base/wall
tile wall-base 10 14 wall-base/wall
tile wall-base 47 13 wall-base/wall
tile wall-base 45 13 wall-base/wall
tile wall-base 39 13 wall-base/wall
tile wall-base 38 13 wall-base/wall
tile wall-base 34 13 wall-base/wall
tile wall-base 33 13 wall-base/wall
tile wall-base 27 13 wall-base/wall
tile wall-base 26 13 wall-base/wall
tile wall-base 24 13 wall-base/wall
tile wall-base 23 13 wall-base/wall
tile wall-base 16 13 wall-base/wall
tile wall-base 15 13 wall-base/wall
tile wall-base 14 13 wall-base/wall
tile wall-base 9 13 wall-base/wall
tile wall-base 8 13 wall-base/wall
tile wall-base 47 12 wall-base/wall
tile wall-base 37 12 wall-base/wall
tile wall-base 36 12 wall-base/wall
tile wall-base 35 12 wall-base/wall
tile wall-base 25 12 wall-base/wall
tile wall-base 24 12 wall-base/wall
tile wall-base 18 12 wall-base/wall
tile wall-base 17 12 wall-base/wall
tile wall-base 12 12 wall-base/wall
tile wall-base 8 12 wall-base/wall
tile wall-base 47 11 wall-base/wall
tile wall-base 30 11 wall-base/wall
tile wall-base 23 11 wall-base/wall
tile wall-base 22 11 wall-base/wall
tile wall-base 20 11 wall-base/wall
tile wall-base 19 11 wall-base/wall
tile wall-base 12 11 wall-base/wall
tile wall-base 11 11 wall-base/wall
tile wall-base 10 11 wall-base/wall
tile wall-base 8 11 wall-base/wall
tile wall-base 47 10 wall-base/wall
tile wall-base 32 10 wall-base/wall
tile wall-base 31 10 wall-base/wall
tile wall-base 29 10 wall-base/wall
tile wall-base 28 10 wall-base/wall
tile wall-base 21 10 wall-base/wall
tile wall-base 20 10 wall-base/wall
tile wall-base 14 10 wall-base/wall
tile wall-base 13 10 wall-base/wall
tile wall-base 9 10 wall-base/wall
tile wall-base 8 10 wall-base/wall
tile wall-base 47 9 wall-base/wall
tile wall-base 33 9 wall-base/wall
tile wall-base 27 9 wall-base/wall
tile wall-base 19 9 wall-base/wall
tile wall-base 18 9 wall-base/wall
tile wall-base 16 9 wall-base/wall
tile wall-base 15 9 wall-base/wall
tile wall-base 7 9 wall-base/wall
tile wall-base 6 9 wall-base/wall
tile wall-base 47 8 wall-base/wall
tile wall-base 33 8 wall-base/wall
tile wall-base 24 8 wall-base/wall
tile wall-base 17 8 wall-base/wall
tile wall-base 8 8 wall-base/wall
tile wall-base 7 8 wall-base/wall
tile wall-base 5 8 wall-base/wall
tile wall-base 4 8 wall-base/wall
tile wall-base 47 7 wall-base/wall
tile wall-base 33 7 wall-base/wall
tile wall-base 23 7 wall-base/wall
tile wall-base 22 7 wall-base/wall
tile wall-base 17 7 wall-base/wall
tile wall-base 16 7 wall-base/wall
tile wall-base 10 7 wall-base/wall
tile wall-base 9 7 wall-base/wall
tile wall-base 4 7 wall-base/wall
tile wall-base 47 6 wall-base/wall
tile wall-base 33 6 wall-base/wall
tile wall-base 21 6 wall-base/wall
tile wall-base 20 6 wall-base/wall
tile wall-base 14 6 wall-base/wall
tile wall-base 12 6 wall-base/wall
tile wall-base 11 6 wall-base/wall
tile wall-base 4 6 wall-base/wall
tile wall-base 47 5 wall-base/wall
tile wall-base 34 5 wall-base/wall
tile wall-base 33 5 wall-base/wall
tile wall-base 32 5 wall-base/wall
tile wall-base 20 5 wall-base/wall
tile wall-base 13 5 wall-base/wall
tile wall-base 12 5 wall-base/wall
tile wall-base 6 5 wall-base/wall
tile wall-base 5 5 wall-base/wall
tile wall-base 47 4 wall-base/wall
tile wall-base 36 4 wall-base/wall
tile wall-base 35 4 wall-base/wall
tile wall-base 31 4 wall-base/wall
tile wall-base 30 4 wall-base/wall
tile wall-base 22 4 wall-base/wall
tile wall-base 21 4 wall-base/wall
tile wall-base 19 4 wall-base/wall
tile wall-base 18 4 wall-base/wall
tile wall-base 11 4 wall-base/wall
tile wall-base 7 4 wall-base/wall
tile wall-base 47 3 wall-base/wall
tile wall-base 46 3 wall-base/wall
tile wall-base 44 3 wall-base/wall
tile wall-base 38 3 wall-base/wall
tile wall-base 37 3 wall-base/wall
tile wall-base 29 3 wall-base/wall
tile wall-base 28 3 wall-base/wall
tile wall-base 24 3 wall-base/wall
tile wall-base 23 3 wall-base/wall
tile wall-base 17 3 wall-base/wall
tile wall-base 16 3 wall-base/wall
tile wall-base 9 3 wall-base/wall
tile wall-base 8 3 wall-base/wall
tile wall-base 7 3 wall-base/wall
tile wall-base 45 2 wall-base/wall
tile wall-base 43 2 wall-base/wall
tile wall-base 42 2 wall-base/wall
tile wall-base 40 2 wall-base/wall
tile wall-base 39 2 wall-base/wall
tile wall-base 28 2 wall-base/wall
tile wall-base 24 2 wall-base/wall
tile wall-base 15 2 wall-base/wall
tile wall-base 14 2 wall-base/wall
tile wall-base 10 2 wall-base/wall
tile wall-base 9 2 wall-base/wall
tile wall-base 41 1 wall-base/wall
tile wall-base 27 1 wall-base/wall
tile wall-base 26 1 wall-base/wall
tile wall-base 25 1 wall-base/wall
tile wall-base 13 1 wall-base/wall
tile wall-base 12 1 wall-base/wall
tile wall-base 11 1 wall-base/wall
tile entity 47 49 cliffs/convex-tr
tile entity 47 49 cliffs/concave-bl
tile entity 46 49 cliffs/convex-tl
tile entity 46 49 cliffs/convex-tr
tile entity 45 49 cliffs/concave-br
tile entity 45 49 cliffs/concave-bl
tile entity 44 49 cliffs/convex-tr
tile entity 44 49 cliffs/concave-bl
tile entity 42 49 cliffs/concave-br
tile entity 42 49 cliffs/concave-bl
tile entity 38 49 cliffs/concave-br
tile entity 38 49 cliffs/convex-tl
tile entity 37 49 cliffs/concave-br
tile entity 37 49 cliffs/concave-bl
tile entity 36 49 cliffs/convex-tr
tile entity 36 49 cliffs/concave-bl
tile entity 31 49 cliffs/concave-r
tile entity 27 49 cliffs/concave-l
tile entity 23 49 cliffs/concave-r
tile entity 43 48 cliffs/convex-tl
tile entity 43 48 cliffs/convex-tr
tile entity 41 48 cliffs/convex-tr
tile entity 41 48 cliffs/concave-bl
tile entity 40 48 cliffs/convex-tl
tile entity 40 48 cliffs/convex-tr
tile entity 39 48 cliffs/concave-br
tile entity 39 48 cliffs/convex-tl
tile entity 35 48 cliffs/concave-l
tile entity 34 48 cliffs/concave-br
tile entity 34 48 cliffs/concave-bl
tile entity 32 48 cliffs/concave-r
tile entity 31 48 cliffs/concave-br
tile entity 31 48 cliffs/convex-l
tile entity 31 48 cliffs/convex-tl
tile entity 27 48 cliffs/concave-l
tile entity 27 48 cliffs/convex-r
tile entity 23 48 cliffs/concave-r
tile entity 23 48 cliffs/convex-l
tile entity 35 47 cliffs/convex-r
tile entity 35 47 cliffs/convex-tl
tile entity 35 47 cliffs/convex-tr
tile entity 33 47 cliffs/convex-tr
tile entity 33 47 cliffs/concave-bl
tile entity 32 47 cliffs/convex-l
tile entity 32 47 cliffs/convex-tl
tile entity 32 47 cliffs/convex-tr
tile entity 28 47 cliffs/concave-l
tile entity 28 47 cliffs/convex-br
tile entity 28 47 cliffs/convex-r
tile entity 27 47 cliffs/concave-tl
tile entity 23 47 cliffs/concave-r
tile entity 23 47 cliffs/convex-l
tile entity 46 46 cliffs/concave-l
tile entity 46 46 cliffs/convex-bl
tile entity 46 46 cliffs/convex-br
tile entity 46 46 cliffs/convex-r
tile entity 44 46 cliffs/concave-tl
tile entity 44 46 cliffs/convex-bl
tile entity 44 46 cliffs/convex-br
tile entity 36 46 cliffs/concave-r
tile entity 36 46 cliffs/concave-tl
tile entity 36 46 cliffs/convex-bl
tile entity 36 46 cliffs/convex-br
tile entity 36 46 cliffs/convex-l
tile entity 28 46 cliffs/concave-l
tile entity 28 46 cliffs/convex-r
tile entity 23 46 cliffs/concave-r
tile entity 23 46 cliffs/convex-l
tile entity 46 45 cliffs/concave-tl
tile entity 45 45 cliffs/concave-tr
tile entity 43 45 cliffs/convex-bl
tile entity 43 45 cliffs/concave-tr
tile entity 42 45 cliffs/concave-tr
tile entity 41 45 cliffs/concave-tl
tile entity 41 45 cliffs/convex-bl
tile entity 41 45 cliffs/convex-br
tile entity 40 45 cliffs/convex-bl
tile entity 40 45 cliffs/concave-tr
tile entity 38 45 cliffs/concave-tl
tile entity 38 45 cliffs/convex-br
tile entity 37 45 cliffs/concave-tl
tile entity 37 45 cliffs/convex-br
tile entity 28 45 cliffs/concave-tl
tile entity 22 45 cliffs/concave-r
tile entity 22 45 cliffs/convex-bl
tile entity 22 45 cliffs/convex-l
tile entity 22 45 cliffs/concave-tr
tile entity 8 45 cliffs/concave-l
tile entity 8 45 cliffs/convex-br
tile entity 8 45 cliffs/convex-r
tile entity 7 45 cliffs/concave-tl
tile entity 7 45 cliffs/convex-bl
tile entity 7 45 cliffs/convex-br
tile entity 6 45 cliffs/convex-bl
tile entity 6 45 cliffs/concave-tr
tile entity 47 44 cliffs/concave-l
tile entity 47 44 cliffs/convex-br
tile entity 47 44 cliffs/convex-r
tile entity 46 44 features/barrels
tile entity 39 44 cliffs/concave-tr
tile entity 35 44 cliffs/convex-bl
tile entity 35 44 cliffs/concave-tr
tile entity 34 44 cliffs/convex-bl
tile entity 34 44 cliffs/concave-tr
tile entity 32 44 cliffs/concave-tl
tile entity 32 44 cliffs/convex-bl
tile entity 32 44 cliffs/convex-br
tile entity 30 44 cliffs/concave-tl
tile entity 30 44 cliffs/convex-br
tile entity 29 44 cliffs/concave-tl
tile entity 29 44 cliffs/convex-br
tile entity 8 44 cliffs/concave-tl
tile entity 5 44 cliffs/convex-bl
tile entity 5 44 cliffs/concave-tr
tile entity 4 44 cliffs/convex-bl
tile entity 4 44 cliffs/concave-tr
tile entity 47 43 cliffs/concave-l
tile entity 47 43 cliffs/convex-r
tile entity 46 43 features/barrels
tile entity 33 43 cliffs/concave-tr
tile entity 31 43 cliffs/concave-tr
tile entity 21 43 cliffs/convex-bl
tile entity 21 43 cliffs/concave-tr
tile entity 20 43 cliffs/convex-bl
tile entity 20 43 cliffs/concave-tr
tile entity 16 43 cliffs/concave-tl
tile entity 16 43 cliffs/convex-bl
tile entity 16 43 cliffs/convex-br
tile entity 14 43 cliffs/concave-tl
tile entity 14 43 cliffs/convex-bl
tile entity 14 43 cliffs/convex-br
tile entity 10 43 cliffs/concave-tl
tile entity 10 43 cliffs/convex-br
tile entity 9 43 cliffs/concave-tl
tile entity 9 43 cliffs/convex-br
tile entity 3 43 cliffs/concave-r
tile entity 3 43 cliffs/convex-bl
tile entity 3 43 cliffs/convex-l
tile entity 3 43 cliffs/concave-tr
tile entity 47 42 cliffs/concave-l
tile entity 47 42 cliffs/convex-r
tile entity 19 42 cliffs/convex-bl
tile entity 19 42 cliffs/concave-tr
tile entity 18 42 cliffs/concave-tr
tile entity 17 42 cliffs/concave-tl
tile entity 17 42 cliffs/convex-br
tile entity 15 42 cliffs/concave-tr
tile entity 13 42 cliffs/convex-bl
tile entity 13 42 cliffs/concave-tr
tile entity 12 42 cliffs/concave-tr
tile entity 11 42 cliffs/concave-tl
tile entity 11 42 cliffs/convex-br
tile entity 3 42 cliffs/concave-r
tile entity 3 42 cliffs/convex-l
tile entity 47 41 cliffs/concave-l
tile entity 47 41 cliffs/convex-r
tile entity 40 41 features/campfire
tile entity 3 41 cliffs/concave-r
tile entity 3 41 cliffs/convex-l
tile entity 47 40 cliffs/convex-r
tile entity 47 40 cliffs/convex-tr
tile entity 47 40 cliffs/concave-bl
tile entity 46 40 cliffs/concave-l
tile entity 3 40 cliffs/concave-r
tile entity 3 40 cliffs/convex-l
tile entity 46 39 cliffs/concave-l
tile entity 46 39 cliffs/convex-r
tile entity 32 39 cliffs/concave-br
tile entity 32 39 cliffs/concave-bl
tile entity 4 39 features/barrels
tile entity 3 39 cliffs/concave-r
tile entity 3 39 cliffs/convex-l
tile entity 46 38 cliffs/concave-tl
tile entity 34 38 cliffs/concave-r
tile entity 33 38 cliffs/concave-br
tile entity 33 38 cliffs/convex-tl
tile entity 31 38 cliffs/concave-l
tile entity 4 38 features/barrels
tile entity 3 38 cliffs/concave-r
tile entity 3 38 cliffs/convex-l
tile entity 47 37 cliffs/convex-br
tile entity 47 37 cliffs/convex-r
tile entity 47 37 cliffs/convex-tr
tile entity 47 37 cliffs/concave-bl
tile entity 46 37 cliffs/concave-l
tile entity 34 37 cliffs/concave-r
tile entity 34 37 cliffs/convex-l
tile entity 31 37 cliffs/convex-r
tile entity 31 37 cliffs/convex-tr
tile entity 31 37 cliffs/concave-bl
tile entity 30 37 cliffs/convex-tr
tile entity 30 37 cliffs/concave-bl
tile entity 11 37 features/campfire
tile entity 4 37 features/box02
tile entity 3 37 cliffs/concave-r
tile entity 3 37 cliffs/convex-l
tile entity 46 36 cliffs/concave-l
tile entity 46 36 cliffs/convex-r
tile entity 44 36 walls/wall-stone-nw-n
tile entity 43 36 walls/wall-stone-n
tile entity 42 36 walls/wall-stone-n-ne
tile entity 34 36 cliffs/concave-r
tile entity 34 36 cliffs/convex-l
tile entity 29 36 cliffs/concave-l
tile entity 28 36 cliffs/concave-br
tile entity 28 36 cliffs/concave-bl
tile entity 2 36 cliffs/concave-r
tile entity 2 36 cliffs/convex-bl
tile entity 2 36 cliffs/convex-l
tile entity 2 36 cliffs/concave-tr
tile entity 46 35 walls/wall-stone-nw-n
tile entity 46 35 cliffs/concave-tl
tile entity 45 35 walls/wall-stone-nw-n
tile entity 41 35 walls/wall-stone-n-ne
tile entity 40 35 walls/wall-stone-n-ne
tile entity 29 35 cliffs/convex-r
tile entity 29 35 cliffs/convex-tl
tile entity 29 35 cliffs/convex-tr
tile entity 27 35 cliffs/concave-l
tile entity 2 35 cliffs/concave-br
tile entity 2 35 cliffs/convex-l
tile entity 2 35 cliffs/convex-tl
tile entity 47 34 walls/wall-stone-nw
tile entity 47 34 cliffs/concave-l
tile entity 47 34 cliffs/convex-br
tile entity 47 34 cliffs/convex-r
tile entity 39 34 walls/wall-stone-n-ne
tile entity 38 34 walls/wall-stone-n-ne
tile entity 33 34 cliffs/convex-bl
tile entity 33 34 cliffs/concave-tr
tile entity 32 34 cliffs/convex-bl
tile entity 32 34 cliffs/concave-tr
tile entity 27 34 cliffs/convex-r
